DATAFLOW,REF_AREA,FREQ,MEASURE,UNIT_MEASURE,TIME_PERIOD,OBS_VALUE,DECIMALS,OBS_STATUS,UNIT_MULT,CONF_STATUS,BASE_PER
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),RU80,_O,LCC_SUR_ART_GAIN,KM2,2005,0,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),RU83,_O,LCC_SUR_ART_GAIN,KM2,2005,0,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),BVT,_O,LC_SUR_ART,KM2,2005,0,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),IOT,_O,LC_SUR_ART,KM2,2005,0,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),CXR,_O,LC_SUR_ART,KM2,2005,0,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),FRO,_O,LC_SUR_ART,KM2,2005,0,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),ATF,_O,LC_SUR_ART,KM2,2005,0,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),HMD,_O,LC_SUR_ART,KM2,2005,0,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),KIR,_O,LC_SUR_ART,KM2,2005,0,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),MDV,_O,LC_SUR_ART,KM2,2005,0,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),MHL,_O,LC_SUR_ART,KM2,2005,0,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),MSR,_O,LC_SUR_ART,KM2,2005,0,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),NRU,_O,LC_SUR_ART,KM2,2005,0,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),NFK,_O,LC_SUR_ART,KM2,2005,0,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),PCN,_O,LC_SUR_ART,KM2,2005,0,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),SGS,_O,LC_SUR_ART,KM2,2005,0,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),SJM,_O,LC_SUR_ART,KM2,2005,0,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),TUV,_O,LC_SUR_ART,KM2,2005,0,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),BVT,_O,LC_SUR_ART,KM2,2000,0,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),IOT,_O,LC_SUR_ART,KM2,2000,0,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),CXR,_O,LC_SUR_ART,KM2,2000,0,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),FRO,_O,LC_SUR_ART,KM2,2000,0,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),ATF,_O,LC_SUR_ART,KM2,2000,0,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),HMD,_O,LC_SUR_ART,KM2,2000,0,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),KIR,_O,LC_SUR_ART,KM2,2000,0,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),MDV,_O,LC_SUR_ART,KM2,2000,0,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),MHL,_O,LC_SUR_ART,KM2,2000,0,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),MSR,_O,LC_SUR_ART,KM2,2000,0,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),NRU,_O,LC_SUR_ART,KM2,2000,0,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),NFK,_O,LC_SUR_ART,KM2,2000,0,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),PCN,_O,LC_SUR_ART,KM2,2000,0,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),SGS,_O,LC_SUR_ART,KM2,2000,0,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),SJM,_O,LC_SUR_ART,KM2,2000,0,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),TUV,_O,LC_SUR_ART,KM2,2000,0,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),AUS,_O,LC_SUR_ART,KM2,2000,9152.649829,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),AU1,_O,LC_SUR_ART,KM2,2000,2492.77831,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),AU2,_O,LC_SUR_ART,KM2,2000,1992.499695,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),AU3,_O,LC_SUR_ART,KM2,2000,2059.71244,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),AU4,_O,LC_SUR_ART,KM2,2000,1054.986696,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),AU5,_O,LC_SUR_ART,KM2,2000,1060.9769,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),AU6,_O,LC_SUR_ART,KM2,2000,227.7724055,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),AU7,_O,LC_SUR_ART,KM2,2000,109.847433,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),AU8,_O,LC_SUR_ART,KM2,2000,154.0759493,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),AUT,_O,LC_SUR_ART,KM2,2000,1359.696682,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),AT11,_O,LC_SUR_ART,KM2,2000,81.13004187,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),AT12,_O,LC_SUR_ART,KM2,2000,464.7085175,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),AT13,_O,LC_SUR_ART,KM2,2000,207.6994079,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),AT21,_O,LC_SUR_ART,KM2,2000,72.36457776,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),AT22,_O,LC_SUR_ART,KM2,2000,192.4866674,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),AT31,_O,LC_SUR_ART,KM2,2000,186.1304433,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),AT32,_O,LC_SUR_ART,KM2,2000,48.67355416,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),AT33,_O,LC_SUR_ART,KM2,2000,61.50037254,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),AT34,_O,LC_SUR_ART,KM2,2000,45.0030994,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),BEL,_O,LC_SUR_ART,KM2,2000,2107.479016,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),BE1,_O,LC_SUR_ART,KM2,2000,115.310407,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),BE2,_O,LC_SUR_ART,KM2,2000,1203.93937,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),BE3,_O,LC_SUR_ART,KM2,2000,788.229239,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),CAN,_O,LC_SUR_ART,KM2,2000,8771.426951,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),CA10,_O,LC_SUR_ART,KM2,2000,334.1880913,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),CA11,_O,LC_SUR_ART,KM2,2000,79.8248771,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),CA12,_O,LC_SUR_ART,KM2,2000,408.3968885,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),CA13,_O,LC_SUR_ART,KM2,2000,370.5121976,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),CA24,_O,LC_SUR_ART,KM2,2000,1973.194374,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),CA35,_O,LC_SUR_ART,KM2,2000,3130.070768,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),CA46,_O,LC_SUR_ART,KM2,2000,310.1137158,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),CA47,_O,LC_SUR_ART,KM2,2000,361.5535991,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),CA48,_O,LC_SUR_ART,KM2,2000,890.5413429,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),CA59,_O,LC_SUR_ART,KM2,2000,897.0093402,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),CA60,_O,LC_SUR_ART,KM2,2000,1.428517557,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),CA61,_O,LC_SUR_ART,KM2,2000,13.28675849,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),CA62,_O,LC_SUR_ART,KM2,2000,1.306480499,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),CHL,_O,LC_SUR_ART,KM2,2000,1665.222142,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),CL01,_O,LC_SUR_ART,KM2,2000,65.31670409,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),CL02,_O,LC_SUR_ART,KM2,2000,214.3727338,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),CL03,_O,LC_SUR_ART,KM2,2000,302.9986373,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),CL04,_O,LC_SUR_ART,KM2,2000,78.53239091,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),CL05,_O,LC_SUR_ART,KM2,2000,80.78540637,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),CL06,_O,LC_SUR_ART,KM2,2000,43.37848742,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),CL07,_O,LC_SUR_ART,KM2,2000,40.17908242,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),CL08,_O,LC_SUR_ART,KM2,2000,136.5731721,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),CL09,_O,LC_SUR_ART,KM2,2000,77.36157895,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),CL10,_O,LC_SUR_ART,KM2,2000,62.98612931,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),CL11,_O,LC_SUR_ART,KM2,2000,5.318779729,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),CL12,_O,LC_SUR_ART,KM2,2000,38.29482866,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),CL13,_O,LC_SUR_ART,KM2,2000,394.7323695,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),CL14,_O,LC_SUR_ART,KM2,2000,33.37026165,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),CL15,_O,LC_SUR_ART,KM2,2000,64.14791213,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),CL16,_O,LC_SUR_ART,KM2,2000,26.87366755,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),COL,_O,LC_SUR_ART,KM2,2000,1946.488921,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),CO05,_O,LC_SUR_ART,KM2,2000,235.3269239,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),CO08,_O,LC_SUR_ART,KM2,2000,140.9870776,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),CO11,_O,LC_SUR_ART,KM2,2000,302.6764911,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),CO13,_O,LC_SUR_ART,KM2,2000,112.3800105,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),CO15,_O,LC_SUR_ART,KM2,2000,81.36000716,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),CO17,_O,LC_SUR_ART,KM2,2000,33.94611814,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),CO18,_O,LC_SUR_ART,KM2,2000,12.93818695,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),CO19,_O,LC_SUR_ART,KM2,2000,30.47742034,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),CO20,_O,LC_SUR_ART,KM2,2000,58.33394161,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),CO23,_O,LC_SUR_ART,KM2,2000,50.75240919,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),CO25,_O,LC_SUR_ART,KM2,2000,131.3401452,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),CO27,_O,LC_SUR_ART,KM2,2000,8.014587002,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),CO41,_O,LC_SUR_ART,KM2,2000,30.60970092,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),CO44,_O,LC_SUR_ART,KM2,2000,37.51510522,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),CO47,_O,LC_SUR_ART,KM2,2000,68.15992584,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),CO50,_O,LC_SUR_ART,KM2,2000,30.41385999,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),CO52,_O,LC_SUR_ART,KM2,2000,37.48651433,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),CO54,_O,LC_SUR_ART,KM2,2000,78.72003529,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),CO63,_O,LC_SUR_ART,KM2,2000,15.49832082,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),CO66,_O,LC_SUR_ART,KM2,2000,31.37000796,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),CO68,_O,LC_SUR_ART,KM2,2000,66.02021103,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),CO70,_O,LC_SUR_ART,KM2,2000,37.08062972,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),CO73,_O,LC_SUR_ART,KM2,2000,51.05728304,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),CO76,_O,LC_SUR_ART,KM2,2000,208.4253235,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),CO81,_O,LC_SUR_ART,KM2,2000,11.48634333,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),CO85,_O,LC_SUR_ART,KM2,2000,15.99780643,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),CO86,_O,LC_SUR_ART,KM2,2000,6.433423589,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),CO88,_O,LC_SUR_ART,KM2,2000,1.371714362,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),CO91,_O,LC_SUR_ART,KM2,2000,10.82440333,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),CO94,_O,LC_SUR_ART,KM2,2000,5.597213252,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),CO95,_O,LC_SUR_ART,KM2,2000,1.612249701,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),CO97,_O,LC_SUR_ART,KM2,2000,0.759029585,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),CO99,_O,LC_SUR_ART,KM2,2000,1.516501209,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),CRI,_O,LC_SUR_ART,KM2,2000,255.511506,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),CR01,_O,LC_SUR_ART,KM2,2000,218.07408,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),CR02,_O,LC_SUR_ART,KM2,2000,12.37348296,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),CR03,_O,LC_SUR_ART,KM2,2000,4.751697488,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),CR04,_O,LC_SUR_ART,KM2,2000,8.623204525,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),CR05,_O,LC_SUR_ART,KM2,2000,7.510798462,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),CR06,_O,LC_SUR_ART,KM2,2000,4.178242548,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),CZE,_O,LC_SUR_ART,KM2,2000,2116.618178,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),CZ01,_O,LC_SUR_ART,KM2,2000,191.3870019,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),CZ02,_O,LC_SUR_ART,KM2,2000,313.4224216,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),CZ03,_O,LC_SUR_ART,KM2,2000,212.9772125,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),CZ04,_O,LC_SUR_ART,KM2,2000,234.9606995,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),CZ05,_O,LC_SUR_ART,KM2,2000,320.2632334,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),CZ06,_O,LC_SUR_ART,KM2,2000,290.8556888,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),CZ07,_O,LC_SUR_ART,KM2,2000,286.145228,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),CZ08,_O,LC_SUR_ART,KM2,2000,266.6066928,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),DNK,_O,LC_SUR_ART,KM2,2000,1200.148124,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),DK01,_O,LC_SUR_ART,KM2,2000,326.9655798,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),DK02,_O,LC_SUR_ART,KM2,2000,189.8955496,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),DK03,_O,LC_SUR_ART,KM2,2000,278.958605,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),DK04,_O,LC_SUR_ART,KM2,2000,278.6152532,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),DK05,_O,LC_SUR_ART,KM2,2000,125.7131367,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),EST,_O,LC_SUR_ART,KM2,2000,189.1862846,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),EE00,_O,LC_SUR_ART,KM2,2000,189.1862846,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),FIN,_O,LC_SUR_ART,KM2,2000,550.9123757,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),FI19,_O,LC_SUR_ART,KM2,2000,87.05648385,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),FI1B,_O,LC_SUR_ART,KM2,2000,192.8704044,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),FI1C,_O,LC_SUR_ART,KM2,2000,93.76549497,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),FI1D,_O,LC_SUR_ART,KM2,2000,175.0438853,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),FI20,_O,LC_SUR_ART,KM2,2000,2.176107145,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),FRA,_O,LC_SUR_ART,KM2,2000,10883.97243,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),FR1,_O,LC_SUR_ART,KM2,2000,1649.595493,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),FRB,_O,LC_SUR_ART,KM2,2000,453.5331923,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),FRC,_O,LC_SUR_ART,KM2,2000,594.7976067,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),FRD,_O,LC_SUR_ART,KM2,2000,555.6993628,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),FRE,_O,LC_SUR_ART,KM2,2000,1334.732733,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),FRF,_O,LC_SUR_ART,KM2,2000,1301.208367,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),FRG,_O,LC_SUR_ART,KM2,2000,626.4180265,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),FRH,_O,LC_SUR_ART,KM2,2000,571.2005984,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),FRI,_O,LC_SUR_ART,KM2,2000,849.3156268,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),FRJ,_O,LC_SUR_ART,KM2,2000,748.9206352,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),FRK,_O,LC_SUR_ART,KM2,2000,1222.209523,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),FRL,_O,LC_SUR_ART,KM2,2000,762.5333969,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),FRM,_O,LC_SUR_ART,KM2,2000,29.81630864,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),FRY1,_O,LC_SUR_ART,KM2,2000,35.77318244,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),FRY2,_O,LC_SUR_ART,KM2,2000,30.13908335,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),FRY3,_O,LC_SUR_ART,KM2,2000,69.94071839,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),FRY4,_O,LC_SUR_ART,KM2,2000,45.8589667,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),FRY5,_O,LC_SUR_ART,KM2,2000,2.279612757,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),DEU,_O,LC_SUR_ART,KM2,2000,16558.72441,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),DE1,_O,LC_SUR_ART,KM2,2000,1991.136498,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),DE2,_O,LC_SUR_ART,KM2,2000,2301.728637,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),DE3,_O,LC_SUR_ART,KM2,2000,446.4970521,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),DE4,_O,LC_SUR_ART,KM2,2000,550.6394433,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),DE5,_O,LC_SUR_ART,KM2,2000,128.775314,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),DE6,_O,LC_SUR_ART,KM2,2000,299.2682818,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),DE7,_O,LC_SUR_ART,KM2,2000,1246.659309,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),DE8,_O,LC_SUR_ART,KM2,2000,330.2811705,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),DE9,_O,LC_SUR_ART,KM2,2000,1614.710259,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),DEA,_O,LC_SUR_ART,KM2,2000,3609.204361,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),DEB,_O,LC_SUR_ART,KM2,2000,955.5226552,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),DEC,_O,LC_SUR_ART,KM2,2000,240.5916713,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),DED,_O,LC_SUR_ART,KM2,2000,1001.689187,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),DEE,_O,LC_SUR_ART,KM2,2000,781.9896488,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),DEF,_O,LC_SUR_ART,KM2,2000,581.9708648,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),DEG,_O,LC_SUR_ART,KM2,2000,478.0600582,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),GRC,_O,LC_SUR_ART,KM2,2000,1355.713763,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),EL30,_O,LC_SUR_ART,KM2,2000,477.3221558,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),EL41,_O,LC_SUR_ART,KM2,2000,17.54406084,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),EL42,_O,LC_SUR_ART,KM2,2000,61.12844804,2,A,0,,
