geo,year,variable,value,flag
FR,2007,te_total,53.6,
FR,2008,te_total,54.3,
FR,2009,te_total,58.0,
FR,2010,te_total,57.7,
FR,2011,te_total,57.0,
FR,2012,te_total,57.9,
FR,2013,te_total,58.6,
FR,2014,te_total,58.4,
FR,2015,te_total,57.6,
FR,2016,te_total,57.4,
FR,2017,te_total,57.7,
FR,2018,te_total,56.4,
FR,2019,te_total,55.3,
FR,2020,te_total,61.7,covid
FR,2021,te_total,59.5,covid
FR,2022,te_total,58.4,covid
FR,2023,te_total,56.9,
HR,1995,te_total,57.9,
HR,1996,te_total,57.1,
HR,1997,te_total,53.8,
HR,1998,te_total,54.5,
HR,1999,te_total,56.5,
HR,2000,te_total,54.6,
HR,2001,te_total,50.6,
HR,2002,te_total,49.2,
HR,2003,te_total,49.6,
HR,2004,te_total,49.0,
HR,2005,te_total,46.5,
HR,2006,te_total,44.6,
HR,2007,te_total,46.4,
HR,2008,te_total,46.3,
HR,2009,te_total,49.3,
HR,2010,te_total,48.2,
HR,2011,te_total,48.6,
HR,2012,te_total,47.3,
HR,2013,te_total,48.0,
HR,2014,te_total,48.7,
HR,2015,te_total,47.6,
HR,2016,te_total,45.9,
HR,2017,te_total,44.3,
HR,2018,te_total,45.2,
HR,2019,te_total,46.4,
HR,2020,te_total,53.8,covid
HR,2021,te_total,48.2,covid
HR,2022,te_total,45.0,covid
HR,2023,te_total,46.3,
HU,1995,te_total,55.0,
HU,1996,te_total,50.9,
HU,1997,te_total,49.5,
HU,1998,te_total,50.7,
HU,1999,te_total,48.9,
HU,2000,te_total,47.3,
HU,2001,te_total,47.2,
HU,2002,te_total,51.0,
HU,2003,te_total,49.2,
HU,2004,te_total,48.8,
HU,2005,te_total,49.4,
HU,2006,te_total,51.4,
HU,2007,te_total,49.9,
HU,2008,te_total,48.8,
HU,2009,te_total,50.7,
HU,2010,te_total,48.9,
HU,2011,te_total,49.1,
HU,2012,te_total,49.2,
HU,2013,te_total,50.1,
HU,2014,te_total,50.0,
HU,2015,te_total,50.4,
HU,2016,te_total,46.7,
HU,2017,te_total,46.6,
HU,2018,te_total,45.9,
HU,2019,te_total,45.8,
HU,2020,te_total,51.0,covid
HU,2021,te_total,48.1,covid
HU,2022,te_total,49.0,covid
HU,2023,te_total,49.5,
IE,1995,te_total,40.4,
IE,1996,te_total,38.6,
IE,1997,te_total,36.1,
IE,1998,te_total,34.2,
IE,1999,te_total,32.5,
IE,2000,te_total,30.6,
IE,2001,te_total,32.2,
IE,2002,te_total,32.9,
IE,2003,te_total,32.7,
IE,2004,te_total,32.8,
IE,2005,te_total,33.0,
IE,2006,te_total,33.6,
IE,2007,te_total,35.6,
IE,2008,te_total,41.6,
IE,2009,te_total,46.9,
IE,2010,te_total,64.9,
IE,2011,te_total,46.9,
IE,2012,te_total,42.3,
IE,2013,te_total,39.8,
IE,2014,te_total,36.6,
IE,2015,te_total,28.1,
IE,2016,te_total,27.5,
IE,2017,te_total,25.3,
IE,2018,te_total,24.7,
IE,2019,te_total,23.9,
IE,2020,te_total,26.7,covid
IE,2021,te_total,23.5,covid
IE,2022,te_total,20.7,covid
IE,2023,te_total,22.2,
IS,1998,te_total,40.3,
IS,1999,te_total,44.8,
IS,2000,te_total,44.3,
IS,2001,te_total,47.0,
IS,2002,te_total,45.0,
IS,2003,te_total,47.3,
IS,2004,te_total,46.2,
IS,2005,te_total,44.2,
IS,2006,te_total,44.3,
IS,2007,te_total,44.2,
IS,2008,te_total,62.8,
IS,2009,te_total,53.4,
IS,2010,te_total,48.2,
IS,2011,te_total,50.0,
IS,2012,te_total,47.2,
IS,2013,te_total,45.6,
IS,2014,te_total,45.3,
IS,2015,te_total,43.0,
IS,2016,te_total,45.8,
IS,2017,te_total,43.8,
IS,2018,te_total,43.4,
IS,2019,te_total,43.0,
IS,2020,te_total,50.4,covid
IS,2021,te_total,48.7,covid
IS,2022,te_total,46.2,covid
IS,2023,te_total,45.2,
IT,1995,te_total,51.4,
IT,1996,te_total,51.3,
IT,1997,te_total,49.3,
IT,1998,te_total,48.0,
IT,1999,te_total,47.1,
IT,2000,te_total,46.4,
IT,2001,te_total,47.1,
IT,2002,te_total,46.5,
IT,2003,te_total,47.0,
IT,2004,te_total,46.7,
IT,2005,te_total,47.1,
IT,2006,te_total,47.6,
IT,2007,te_total,46.6,
IT,2008,te_total,47.8,
IT,2009,te_total,51.1,
IT,2010,te_total,49.8,
IT,2011,te_total,49.0,
IT,2012,te_total,50.5,
IT,2013,te_total,50.9,
IT,2014,te_total,50.7,
IT,2015,te_total,50.2,
IT,2016,te_total,49.0,
IT,2017,te_total,48.8,
IT,2018,te_total,48.3,
IT,2019,te_total,48.4,
IT,2020,te_total,56.8,covid
IT,2021,te_total,56.0,covid
IT,2022,te_total,54.9,covid
IT,2023,te_total,53.6,
LT,1995,te_total,34.4,
LT,1996,te_total,36.4,
LT,1997,te_total,50.0,
LT,1998,te_total,41.0,
LT,1999,te_total,40.7,
LT,2000,te_total,39.4,
LT,2001,te_total,37.1,
LT,2002,te_total,35.1,
LT,2003,te_total,33.6,
LT,2004,te_total,33.9,
LT,2005,te_total,34.1,
LT,2006,te_total,34.4,
LT,2007,te_total,35.3,
LT,2008,te_total,38.1,
LT,2009,te_total,44.8,
LT,2010,te_total,43.0,
LT,2011,te_total,40.1,
LT,2012,te_total,36.6,
LT,2013,te_total,35.7,
LT,2014,te_total,35.0,
LT,2015,te_total,35.2,
LT,2016,te_total,34.5,
LT,2017,te_total,33.4,
LT,2018,te_total,33.8,
LT,2019,te_total,34.6,
LT,2020,te_total,42.3,covid
LT,2021,te_total,37.3,covid
LT,2022,te_total,36.5,covid
LT,2023,te_total,37.2,
LU,1995,te_total,41.4,
LU,1996,te_total,41.7,
LU,1997,te_total,41.5,
LU,1998,te_total,41.9,
LU,1999,te_total,40.2,
LU,2000,te_total,38.0,
LU,2001,te_total,38.1,
LU,2002,te_total,41.8,
LU,2003,te_total,43.3,
LU,2004,te_total,43.7,
LU,2005,te_total,43.4,
LU,2006,te_total,39.4,
LU,2007,te_total,37.4,
LU,2008,te_total,37.9,
LU,2009,te_total,42.7,
LU,2010,te_total,42.0,
LU,2011,te_total,41.5,
LU,2012,te_total,41.8,
LU,2013,te_total,41.2,
LU,2014,te_total,40.6,
LU,2015,te_total,40.4,
LU,2016,te_total,40.0,
LU,2017,te_total,41.3,
LU,2018,te_total,42.3,
LU,2019,te_total,43.1,
LU,2020,te_total,47.0,covid
LU,2021,te_total,42.4,covid
LU,2022,te_total,44.3,covid
LU,2023,te_total,46.4,
LV,1995,te_total,36.8,
LV,1996,te_total,36.5,
LV,1997,te_total,36.1,
LV,1998,te_total,39.0,
LV,1999,te_total,42.0,
LV,2000,te_total,38.1,
LV,2001,te_total,35.4,
LV,2002,te_total,36.2,
LV,2003,te_total,35.4,
LV,2004,te_total,36.6,
LV,2005,te_total,36.3,
LV,2006,te_total,38.5,
LV,2007,te_total,36.5,
LV,2008,te_total,40.2,
LV,2009,te_total,46.4,
LV,2010,te_total,46.9,
LV,2011,te_total,43.8,
LV,2012,te_total,40.4,
LV,2013,te_total,39.9,
LV,2014,te_total,40.4,
LV,2015,te_total,40.0,
LV,2016,te_total,38.8,
LV,2017,te_total,39.6,
LV,2018,te_total,40.7,
LV,2019,te_total,39.7,
LV,2020,te_total,44.3,covid
LV,2021,te_total,46.5,covid
LV,2022,te_total,44.2,covid
LV,2023,te_total,43.4,
MT,1995,te_total,39.0,
MT,1996,te_total,41.4,
MT,1997,te_total,41.6,
MT,1998,te_total,41.2,
MT,1999,te_total,41.6,
MT,2000,te_total,40.4,
MT,2001,te_total,41.7,
MT,2002,te_total,41.5,
MT,2003,te_total,45.2,
MT,2004,te_total,41.8,
MT,2005,te_total,42.6,
MT,2006,te_total,42.5,
MT,2007,te_total,41.2,
MT,2008,te_total,42.1,
MT,2009,te_total,41.1,
MT,2010,te_total,40.1,
MT,2011,te_total,41.5,
MT,2012,te_total,41.7,
MT,2013,te_total,40.1,
MT,2014,te_total,39.6,
MT,2015,te_total,37.8,
MT,2016,te_total,35.5,
MT,2017,te_total,32.7,
MT,2018,te_total,34.5,
MT,2019,te_total,34.9,
MT,2020,te_total,42.1,covid
MT,2021,te_total,39.5,covid
MT,2022,te_total,38.3,covid
MT,2023,te_total,35.8,
NL,1995,te_total,54.8,
NL,1996,te_total,48.1,
NL,1997,te_total,46.5,
NL,1998,te_total,45.4,
NL,1999,te_total,44.3,
NL,2000,te_total,43.2,
NL,2001,te_total,44.1,
NL,2002,te_total,44.8,
NL,2003,te_total,45.8,
NL,2004,te_total,44.7,
NL,2005,te_total,43.4,
NL,2006,te_total,44.0,
NL,2007,te_total,43.3,
NL,2008,te_total,44.3,
NL,2009,te_total,48.4,
NL,2010,te_total,48.9,
NL,2011,te_total,47.8,
NL,2012,te_total,47.6,
NL,2013,te_total,47.5,
NL,2014,te_total,46.7,
NL,2015,te_total,45.3,
NL,2016,te_total,43.9,
NL,2017,te_total,42.8,
NL,2018,te_total,42.4,
NL,2019,te_total,42.1,
NL,2020,te_total,47.8,covid
NL,2021,te_total,45.9,covid
NL,2022,te_total,43.3,covid
NL,2023,te_total,44.0,
NO,1995,te_total,51.0,
NO,1996,te_total,48.6,
NO,1997,te_total,47.0,
NO,1998,te_total,49.3,
NO,1999,te_total,47.8,
NO,2000,te_total,42.6,
NO,2001,te_total,44.3,
NO,2002,te_total,47.2,
NO,2003,te_total,48.2,
NO,2004,te_total,45.2,
NO,2005,te_total,42.1,
NO,2006,te_total,40.7,
NO,2007,te_total,41.0,
NO,2008,te_total,39.7,
NO,2009,te_total,45.4,
NO,2010,te_total,44.3,
NO,2011,te_total,42.9,
NO,2012,te_total,42.0,
NO,2013,te_total,43.0,
NO,2014,te_total,44.7,
NO,2015,te_total,47.4,
NO,2016,te_total,49.5,
NO,2017,te_total,48.3,
NO,2018,te_total,47.0,
NO,2019,te_total,49.1,
NO,2020,te_total,55.6,covid
NO,2021,te_total,45.5,covid
NO,2022,te_total,37.0,covid
NO,2023,te_total,45.0,
PL,1995,te_total,47.7,
PL,1996,te_total,50.9,
PL,1997,te_total,46.9,
PL,1998,te_total,44.9,
PL,1999,te_total,43.2,
PL,2000,te_total,42.9,
PL,2001,te_total,44.6,
PL,2002,te_total,45.1,
PL,2003,te_total,45.5,
PL,2004,te_total,43.3,
PL,2005,te_total,44.1,
PL,2006,te_total,44.3,
PL,2007,te_total,42.8,
PL,2008,te_total,44.0,
PL,2009,te_total,44.9,
PL,2010,te_total,46.0,
PL,2011,te_total,44.1,
PL,2012,te_total,43.2,
PL,2013,te_total,43.2,
PL,2014,te_total,42.7,
PL,2015,te_total,41.5,
PL,2016,te_total,41.1,
PL,2017,te_total,41.1,
PL,2018,te_total,41.0,
PL,2019,te_total,41.4,
PL,2020,te_total,47.7,covid
PL,2021,te_total,43.6,covid
PL,2022,te_total,43.2,covid
PL,2023,te_total,46.9,
PT,1995,te_total,42.6,
PT,1996,te_total,43.1,
PT,1997,te_total,42.5,
PT,1998,te_total,42.7,
PT,1999,te_total,42.6,
PT,2000,te_total,42.7,
PT,2001,te_total,44.1,
PT,2002,te_total,43.7,
PT,2003,te_total,45.4,
PT,2004,te_total,46.3,
PT,2005,te_total,46.8,
PT,2006,te_total,45.2,
PT,2007,te_total,44.5,
PT,2008,te_total,45.5,
PT,2009,te_total,50.3,
PT,2010,te_total,51.9,
PT,2011,te_total,50.0,
PT,2012,te_total,48.8,
PT,2013,te_total,50.0,
PT,2014,te_total,51.7,
PT,2015,te_total,48.3,
PT,2016,te_total,44.9,
PT,2017,te_total,45.5,
PT,2018,te_total,43.3,
PT,2019,te_total,42.5,
PT,2020,te_total,49.1,covid
PT,2021,te_total,47.3,covid
PT,2022,te_total,43.9,covid
PT,2023,te_total,42.0,
RO,1995,te_total,34.3,
RO,1996,te_total,33.2,
RO,1997,te_total,34.6,
RO,1998,te_total,35.6,
RO,1999,te_total,39.3,
RO,2000,te_total,38.5,
RO,2001,te_total,36.3,
RO,2002,te_total,34.9,
RO,2003,te_total,34.3,
RO,2004,te_total,33.8,
RO,2005,te_total,33.5,
RO,2006,te_total,35.6,
RO,2007,te_total,37.5,
RO,2008,te_total,37.7,
RO,2009,te_total,39.7,
RO,2010,te_total,39.4,
RO,2011,te_total,37.9,
RO,2012,te_total,36.1,
RO,2013,te_total,35.8,
RO,2014,te_total,35.6,
RO,2015,te_total,35.9,
RO,2016,te_total,34.8,
RO,2017,te_total,33.6,
RO,2018,te_total,34.6,
RO,2019,te_total,36.3,
RO,2020,te_total,41.7,covid
RO,2021,te_total,40.0,covid
RO,2022,te_total,40.9,covid
RO,2023,te_total,41.1,
SE,1995,te_total,63.2,
SE,1996,te_total,61.0,
SE,1997,te_total,58.8,
SE,1998,te_total,56.5,
SE,1999,te_total,56.1,
SE,2000,te_total,53.1,
SE,2001,te_total,52.6,
SE,2002,te_total,53.6,
SE,2003,te_total,53.9,
SE,2004,te_total,52.7,
SE,2005,te_total,52.3,
SE,2006,te_total,51.1,
SE,2007,te_total,49.5,
SE,2008,te_total,50.4,
SE,2009,te_total,52.8,
SE,2010,te_total,50.9,
SE,2011,te_total,50.2,
SE,2012,te_total,51.4,
SE,2013,te_total,52.5,
SE,2014,te_total,51.8,
SE,2015,te_total,50.4,
SE,2016,te_total,50.5,
SE,2017,te_total,50.3,
SE,2018,te_total,50.9,
SE,2019,te_total,49.8,
SE,2020,te_total,53.1,covid
SE,2021,te_total,50.4,covid
SE,2022,te_total,49.4,covid
SE,2023,te_total,50.0,
SI,1995,te_total,53.0,
SI,1996,te_total,45.1,
SI,1997,te_total,45.4,
SI,1998,te_total,46.4,
SI,1999,te_total,47.2,
SI,2000,te_total,47.8,
SI,2001,te_total,49.2,
SI,2002,te_total,47.8,
SI,2003,te_total,47.6,
SI,2004,te_total,46.9,
SI,2005,te_total,46.7,
SI,2006,te_total,45.7,
SI,2007,te_total,43.5,
SI,2008,te_total,45.2,
SI,2009,te_total,50.0,
SI,2010,te_total,50.7,
SI,2011,te_total,51.4,
SI,2012,te_total,50.0,
SI,2013,te_total,57.7,
SI,2014,te_total,50.6,
SI,2015,te_total,49.5,
SI,2016,te_total,46.9,
SI,2017,te_total,44.6,
SI,2018,te_total,44.1,
SI,2019,te_total,43.8,
SI,2020,te_total,51.8,covid
SI,2021,te_total,49.9,covid
SI,2022,te_total,47.7,covid
SI,2023,te_total,46.5,
SK,2010,te_total,41.0,
SK,2011,te_total,40.8,
SK,2012,te_total,40.0,
SK,2013,te_total,41.1,
SK,2014,te_total,41.9,
SK,2015,te_total,44.1,
SK,2016,te_total,40.9,
SK,2017,te_total,39.8,
SK,2018,te_total,39.6,
SK,2019,te_total,40.6,
SK,2020,te_total,44.5,covid
SK,2021,te_total,44.8,covid
SK,2022,te_total,43.1,covid
SK,2023,te_total,48.2,
AT,1995,te_gf01,9.3,
AT,1996,te_gf01,9.5,
AT,1997,te_gf01,8.7,
AT,1998,te_gf01,8.6,
AT,1999,te_gf01,8.5,
AT,2000,te_gf01,8.3,
AT,2001,te_gf01,8.7,
AT,2002,te_gf01,8.3,
AT,2003,te_gf01,7.9,
AT,2004,te_gf01,7.7,
AT,2005,te_gf01,7.8,
AT,2006,te_gf01,7.8,
AT,2007,te_gf01,7.6,
AT,2008,te_gf01,7.3,
AT,2009,te_gf01,7.8,
AT,2010,te_gf01,7.7,
AT,2011,te_gf01,7.4,
AT,2012,te_gf01,7.3,
AT,2013,te_gf01,7.3,
AT,2014,te_gf01,6.9,
AT,2015,te_gf01,6.8,
AT,2016,te_gf01,6.5,
AT,2017,te_gf01,6.0,
AT,2018,te_gf01,5.9,
AT,2019,te_gf01,5.8,
AT,2020,te_gf01,6.1,covid
AT,2021,te_gf01,5.8,covid
AT,2022,te_gf01,5.3,covid
AT,2023,te_gf01,5.6,
BE,1995,te_gf01,13.7,
BE,1996,te_gf01,13.3,
BE,1997,te_gf01,12.6,
BE,1998,te_gf01,12.0,
BE,1999,te_gf01,11.6,
BE,2000,te_gf01,11.4,
BE,2001,te_gf01,11.0,
BE,2002,te_gf01,10.5,
BE,2003,te_gf01,10.3,
BE,2004,te_gf01,9.5,
BE,2005,te_gf01,9.3,
BE,2006,te_gf01,8.6,
BE,2007,te_gf01,8.7,
BE,2008,te_gf01,8.7,
BE,2009,te_gf01,9.1,
BE,2010,te_gf01,8.7,
BE,2011,te_gf01,8.8,
BE,2012,te_gf01,8.8,
BE,2013,te_gf01,8.6,
BE,2014,te_gf01,8.5,
BE,2015,te_gf01,8.1,
BE,2016,te_gf01,8.0,
BE,2017,te_gf01,7.3,
BE,2018,te_gf01,7.2,
BE,2019,te_gf01,6.9,
BE,2020,te_gf01,7.5,covid
BE,2021,te_gf01,7.0,covid
BE,2022,te_gf01,6.5,covid
BE,2023,te_gf01,6.8,
BG,1995,te_gf01,12.2,
BG,1996,te_gf01,17.9,
BG,1997,te_gf01,10.1,
BG,1998,te_gf01,7.9,
BG,1999,te_gf01,8.6,
BG,2000,te_gf01,10.8,
BG,2001,te_gf01,8.3,
BG,2002,te_gf01,6.9,
BG,2003,te_gf01,4.0,
BG,2004,te_gf01,5.3,
BG,2005,te_gf01,6.0,
BG,2006,te_gf01,4.5,
BG,2007,te_gf01,7.3,
BG,2008,te_gf01,5.0,
BG,2009,te_gf01,7.1,
BG,2010,te_gf01,3.8,
BG,2011,te_gf01,3.9,
BG,2012,te_gf01,3.4,
BG,2013,te_gf01,3.7,
BG,2014,te_gf01,3.9,
BG,2015,te_gf01,3.8,
BG,2016,te_gf01,3.6,
BG,2017,te_gf01,3.2,
BG,2018,te_gf01,3.7,
BG,2019,te_gf01,3.6,
BG,2020,te_gf01,3.7,covid
BG,2021,te_gf01,5.0,covid
BG,2022,te_gf01,3.7,covid
BG,2023,te_gf01,3.2,
CH,1995,te_gf01,5.4,
CH,1996,te_gf01,5.3,
CH,1997,te_gf01,5.3,
CH,1998,te_gf01,5.2,
CH,1999,te_gf01,5.1,
CH,2000,te_gf01,5.0,
CH,2001,te_gf01,5.0,
CH,2002,te_gf01,5.1,
CH,2003,te_gf01,5.0,
CH,2004,te_gf01,4.9,
CH,2005,te_gf01,4.8,
CH,2006,te_gf01,4.6,
CH,2007,te_gf01,4.4,
CH,2008,te_gf01,4.4,
CH,2009,te_gf01,4.5,
CH,2010,te_gf01,4.6,
CH,2011,te_gf01,4.5,
CH,2012,te_gf01,4.6,
CH,2013,te_gf01,4.6,
CH,2014,te_gf01,4.6,
CH,2015,te_gf01,4.7,
CH,2016,te_gf01,4.6,
CH,2017,te_gf01,4.7,
CH,2018,te_gf01,4.5,
CH,2019,te_gf01,4.4,
CH,2020,te_gf01,4.7,covid
CH,2021,te_gf01,4.3,covid
CH,2022,te_gf01,4.2,covid
CH,2023,te_gf01,4.4,
CY,1995,te_gf01,6.6,
CY,1996,te_gf01,6.9,
CY,1997,te_gf01,7.2,
CY,1998,te_gf01,7.9,
CY,1999,te_gf01,7.6,
CY,2000,te_gf01,8.0,
CY,2001,te_gf01,7.9,
CY,2002,te_gf01,8.0,
CY,2003,te_gf01,9.0,
CY,2004,te_gf01,8.3,
CY,2005,te_gf01,8.6,
CY,2006,te_gf01,8.6,
CY,2007,te_gf01,8.8,
CY,2008,te_gf01,8.6,
CY,2009,te_gf01,9.5,
CY,2010,te_gf01,8.2,
CY,2011,te_gf01,8.8,
CY,2012,te_gf01,10.1,
CY,2013,te_gf01,8.9,
CY,2014,te_gf01,9.1,
CY,2015,te_gf01,9.1,
CY,2016,te_gf01,7.8,
CY,2017,te_gf01,7.3,
CY,2018,te_gf01,6.9,
CY,2019,te_gf01,7.3,
CY,2020,te_gf01,7.3,covid
CY,2021,te_gf01,6.5,covid
CY,2022,te_gf01,5.7,covid
CY,2023,te_gf01,5.6,
CZ,1995,te_gf01,3.7,
CZ,1996,te_gf01,3.5,
CZ,1997,te_gf01,3.7,
CZ,1998,te_gf01,3.4,
CZ,1999,te_gf01,3.6,
CZ,2000,te_gf01,3.5,
CZ,2001,te_gf01,3.7,
CZ,2002,te_gf01,4.3,
CZ,2003,te_gf01,4.7,
CZ,2004,te_gf01,4.7,
CZ,2005,te_gf01,5.3,
CZ,2006,te_gf01,4.5,
CZ,2007,te_gf01,4.7,
CZ,2008,te_gf01,4.7,
CZ,2009,te_gf01,5.1,
CZ,2010,te_gf01,4.9,
CZ,2011,te_gf01,4.8,
CZ,2012,te_gf01,6.8,
CZ,2013,te_gf01,5.3,
CZ,2014,te_gf01,5.3,
CZ,2015,te_gf01,4.8,
CZ,2016,te_gf01,4.6,
CZ,2017,te_gf01,4.3,
CZ,2018,te_gf01,4.5,
CZ,2019,te_gf01,4.4,
CZ,2020,te_gf01,4.7,covid
CZ,2021,te_gf01,4.6,covid
CZ,2022,te_gf01,4.6,covid
CZ,2023,te_gf01,4.5,
DE,1995,te_gf01,7.4,
DE,1996,te_gf01,7.3,
DE,1997,te_gf01,7.3,
DE,1998,te_gf01,7.2,
DE,1999,te_gf01,6.9,
DE,2000,te_gf01,6.8,
DE,2001,te_gf01,6.6,
DE,2002,te_gf01,6.7,
DE,2003,te_gf01,6.6,
DE,2004,te_gf01,6.3,
DE,2005,te_gf01,6.3,
DE,2006,te_gf01,6.1,
DE,2007,te_gf01,6.0,
DE,2008,te_gf01,6.5,
DE,2009,te_gf01,6.7,
DE,2010,te_gf01,6.7,
DE,2011,te_gf01,6.7,
DE,2012,te_gf01,6.6,
DE,2013,te_gf01,6.4,
DE,2014,te_gf01,6.1,
DE,2015,te_gf01,5.8,
DE,2016,te_gf01,5.7,
DE,2017,te_gf01,5.7,
DE,2018,te_gf01,5.6,
DE,2019,te_gf01,5.6,
DE,2020,te_gf01,6.0,covid
DE,2021,te_gf01,6.0,covid
DE,2022,te_gf01,5.8,covid
DE,2023,te_gf01,6.1,
DK,1995,te_gf01,11.0,
DK,1996,te_gf01,10.8,
DK,1997,te_gf01,10.2,
DK,1998,te_gf01,9.7,
DK,1999,te_gf01,9.3,
DK,2000,te_gf01,8.7,
DK,2001,te_gf01,8.3,
DK,2002,te_gf01,7.7,
DK,2003,te_gf01,7.5,
DK,2004,te_gf01,7.0,
DK,2005,te_gf01,6.6,
DK,2006,te_gf01,6.6,
DK,2007,te_gf01,6.6,
DK,2008,te_gf01,7.0,
DK,2009,te_gf01,7.8,
DK,2010,te_gf01,7.8,
DK,2011,te_gf01,8.0,
DK,2012,te_gf01,9.0,
DK,2013,te_gf01,7.3,
DK,2014,te_gf01,7.1,
DK,2015,te_gf01,7.0,
DK,2016,te_gf01,6.3,
DK,2017,te_gf01,5.8,
DK,2018,te_gf01,6.3,
DK,2019,te_gf01,5.8,
DK,2020,te_gf01,6.1,covid
DK,2021,te_gf01,5.7,covid
DK,2022,te_gf01,5.6,covid
DK,2023,te_gf01,5.9,
EA21,2010,te_gf01,7.2,
EA21,2011,te_gf01,7.3,
EA21,2012,te_gf01,7.4,
EA21,2013,te_gf01,7.3,
EA21,2014,te_gf01,7.0,
EA21,2015,te_gf01,6.6,
EA21,2016,te_gf01,6.3,
EA21,2017,te_gf01,6.1,
EA21,2018,te_gf01,6.0,
EA21,2019,te_gf01,5.8,
EA21,2020,te_gf01,6.1,covid
EA21,2021,te_gf01,6.0,covid
EA21,2022,te_gf01,6.0,covid
EA21,2023,te_gf01,5.9,
EE,1995,te_gf01,4.2,
EE,1996,te_gf01,4.1,
EE,1997,te_gf01,3.8,
EE,1998,te_gf01,4.4,
EE,1999,te_gf01,3.8,
EE,2000,te_gf01,3.5,
EE,2001,te_gf01,3.0,
EE,2002,te_gf01,3.4,
EE,2003,te_gf01,3.1,
EE,2004,te_gf01,3.1,
EE,2005,te_gf01,3.1,
EE,2006,te_gf01,3.4,
EE,2007,te_gf01,3.3,
EE,2008,te_gf01,3.2,
EE,2009,te_gf01,3.8,
EE,2010,te_gf01,3.3,
EE,2011,te_gf01,3.4,
EE,2012,te_gf01,4.0,
EE,2013,te_gf01,3.9,
EE,2014,te_gf01,3.8,
EE,2015,te_gf01,4.0,
EE,2016,te_gf01,3.9,
EE,2017,te_gf01,3.8,
EE,2018,te_gf01,3.8,
EE,2019,te_gf01,3.5,
EE,2020,te_gf01,4.0,covid
EE,2021,te_gf01,3.9,covid
EE,2022,te_gf01,3.7,covid
EE,2023,te_gf01,4.1,
EL,1995,te_gf01,16.9,
EL,1996,te_gf01,15.5,
EL,1997,te_gf01,13.8,
EL,1998,te_gf01,13.5,
EL,1999,te_gf01,13.1,
EL,2000,te_gf01,12.5,
EL,2001,te_gf01,11.9,
EL,2002,te_gf01,11.4,
EL,2003,te_gf01,10.4,
EL,2004,te_gf01,11.8,
EL,2005,te_gf01,10.2,
EL,2006,te_gf01,11.2,
EL,2007,te_gf01,11.8,
EL,2008,te_gf01,11.6,
EL,2009,te_gf01,12.3,
EL,2010,te_gf01,12.4,
EL,2011,te_gf01,13.1,
EL,2012,te_gf01,11.3,
EL,2013,te_gf01,10.0,
EL,2014,te_gf01,10.1,
EL,2015,te_gf01,10.1,
EL,2016,te_gf01,8.9,
EL,2017,te_gf01,8.5,
EL,2018,te_gf01,8.4,
EL,2019,te_gf01,7.8,
EL,2020,te_gf01,8.2,covid
EL,2021,te_gf01,7.7,covid
EL,2022,te_gf01,6.9,covid
EL,2023,te_gf01,8.2,
ES,1995,te_gf01,8.0,
ES,1996,te_gf01,8.2,
ES,1997,te_gf01,7.7,
ES,1998,te_gf01,7.4,
ES,1999,te_gf01,6.6,
ES,2000,te_gf01,6.2,
ES,2001,te_gf01,6.1,
ES,2002,te_gf01,5.8,
ES,2003,te_gf01,5.6,
ES,2004,te_gf01,5.1,
ES,2005,te_gf01,5.1,
ES,2006,te_gf01,5.0,
ES,2007,te_gf01,5.0,
ES,2008,te_gf01,5.1,
ES,2009,te_gf01,5.7,
ES,2010,te_gf01,5.6,
ES,2011,te_gf01,6.2,
ES,2012,te_gf01,6.7,
ES,2013,te_gf01,7.4,
ES,2014,te_gf01,7.1,
ES,2015,te_gf01,6.5,
ES,2016,te_gf01,6.1,
ES,2017,te_gf01,5.5,
ES,2018,te_gf01,5.6,
ES,2019,te_gf01,5.4,
ES,2020,te_gf01,5.8,covid
ES,2021,te_gf01,5.7,covid
ES,2022,te_gf01,5.7,covid
ES,2023,te_gf01,5.6,
FI,1995,te_gf01,8.4,
FI,1996,te_gf01,8.9,
FI,1997,te_gf01,9.1,
FI,1998,te_gf01,8.3,
FI,1999,te_gf01,7.9,
FI,2000,te_gf01,7.5,
FI,2001,te_gf01,7.4,
FI,2002,te_gf01,7.0,
FI,2003,te_gf01,7.1,
FI,2004,te_gf01,7.0,
FI,2005,te_gf01,7.0,
FI,2006,te_gf01,6.9,
FI,2007,te_gf01,6.7,
FI,2008,te_gf01,7.0,
FI,2009,te_gf01,7.7,
FI,2010,te_gf01,7.7,
FI,2011,te_gf01,8.1,
FI,2012,te_gf01,8.3,
FI,2013,te_gf01,8.4,
FI,2014,te_gf01,8.4,
FI,2015,te_gf01,7.2,
FI,2016,te_gf01,6.8,
FI,2017,te_gf01,6.5,
FI,2018,te_gf01,6.7,
FI,2019,te_gf01,6.6,
FI,2020,te_gf01,6.9,covid
FI,2021,te_gf01,6.7,covid
FI,2022,te_gf01,6.5,covid
FI,2023,te_gf01,6.9,
FR,1995,te_gf01,8.3,
FR,1996,te_gf01,8.5,
FR,1997,te_gf01,8.9,
FR,1998,te_gf01,8.4,
FR,1999,te_gf01,8.2,
FR,2000,te_gf01,8.1,
FR,2001,te_gf01,7.9,
FR,2002,te_gf01,7.8,
FR,2003,te_gf01,7.5,
FR,2004,te_gf01,7.5,
FR,2005,te_gf01,7.4,
FR,2006,te_gf01,7.1,
FR,2007,te_gf01,7.1,
