iso3,year,variable,value,era
NLD,1903,exp_gdp,10.875076,1900-13 pre-WWI
NLD,1904,exp_gdp,10.779126,1900-13 pre-WWI
NLD,1905,exp_gdp,10.234754,1900-13 pre-WWI
NLD,1906,exp_gdp,9.7899275,1900-13 pre-WWI
NLD,1907,exp_gdp,9.811296,1900-13 pre-WWI
NLD,1908,exp_gdp,10.337502,1900-13 pre-WWI
NLD,1909,exp_gdp,10.312397,1900-13 pre-WWI
NLD,1910,exp_gdp,10.192952,1900-13 pre-WWI
NLD,1911,exp_gdp,9.008951,1900-13 pre-WWI
NLD,1912,exp_gdp,9.256411,1900-13 pre-WWI
NLD,1913,exp_gdp,9.486596,1900-13 pre-WWI
NLD,1914,exp_gdp,13.251724,1914-19 WWI
NLD,1915,exp_gdp,16.017244,1914-19 WWI
NLD,1916,exp_gdp,15.006066,1914-19 WWI
NLD,1917,exp_gdp,19.536047,1914-19 WWI
NLD,1918,exp_gdp,26.580137,1914-19 WWI
NLD,1919,exp_gdp,15.71094,1914-19 WWI
NLD,1920,exp_gdp,15.176939,1920-38 entreguerras
NLD,1921,exp_gdp,18.152185,1920-38 entreguerras
NLD,1922,exp_gdp,20.687122,1920-38 entreguerras
NLD,1923,exp_gdp,8.517275,1920-38 entreguerras
NLD,1924,exp_gdp,7.75537,1920-38 entreguerras
NLD,1925,exp_gdp,7.6238885,1920-38 entreguerras
NLD,1926,exp_gdp,7.563541,1920-38 entreguerras
NLD,1927,exp_gdp,7.845737,1920-38 entreguerras
NLD,1928,exp_gdp,7.342789,1920-38 entreguerras
NLD,1929,exp_gdp,8.042896,1920-38 entreguerras
NLD,1930,exp_gdp,8.640762,1920-38 entreguerras
NLD,1931,exp_gdp,10.841972,1920-38 entreguerras
NLD,1932,exp_gdp,11.958267,1920-38 entreguerras
NLD,1933,exp_gdp,11.800745,1920-38 entreguerras
NLD,1934,exp_gdp,11.99932,1920-38 entreguerras
NLD,1935,exp_gdp,11.692112,1920-38 entreguerras
NLD,1936,exp_gdp,10.965722,1920-38 entreguerras
NLD,1937,exp_gdp,9.843337,1920-38 entreguerras
NLD,1938,exp_gdp,10.28462,1920-38 entreguerras
NLD,1939,exp_gdp,13.176924,1939-49 WWII
NLD,1940,exp_gdp,41.587906,1939-49 WWII
NLD,1941,exp_gdp,59.383625,1939-49 WWII
NLD,1942,exp_gdp,59.62216,1939-49 WWII
NLD,1943,exp_gdp,62.882042,1939-49 WWII
NLD,1944,exp_gdp,106.02767,1939-49 WWII
NLD,1945,exp_gdp,102.90571,1939-49 WWII
NLD,1946,exp_gdp,41.64253,1939-49 WWII
NLD,1947,exp_gdp,38.33576,1939-49 WWII
NLD,1948,exp_gdp,34.68899,1939-49 WWII
NLD,1949,exp_gdp,23.874006,1939-49 WWII
NLD,1950,exp_gdp,23.80205,1950-73 edad de oro
NLD,1951,exp_gdp,23.476147,1950-73 edad de oro
NLD,1952,exp_gdp,22.824167,1950-73 edad de oro
NLD,1953,exp_gdp,25.463186,1950-73 edad de oro
NLD,1954,exp_gdp,22.443085,1950-73 edad de oro
NLD,1955,exp_gdp,22.986757,1950-73 edad de oro
NLD,1956,exp_gdp,22.317265,1950-73 edad de oro
NLD,1957,exp_gdp,21.039835,1950-73 edad de oro
NLD,1958,exp_gdp,20.736452,1950-73 edad de oro
NLD,1959,exp_gdp,21.39726,1950-73 edad de oro
NLD,1960,exp_gdp,20.184477,1950-73 edad de oro
NLD,1961,exp_gdp,21.924833,1950-73 edad de oro
NLD,1962,exp_gdp,21.861914,1950-73 edad de oro
NLD,1963,exp_gdp,21.622663,1950-73 edad de oro
NLD,1964,exp_gdp,22.06189,1950-73 edad de oro
NLD,1965,exp_gdp,23.148788,1950-73 edad de oro
NLD,1966,exp_gdp,24.087494,1950-73 edad de oro
NLD,1967,exp_gdp,23.818987,1950-73 edad de oro
NLD,1968,exp_gdp,25.077242,1950-73 edad de oro
NLD,1969,exp_gdp,41.593468,1950-73 edad de oro
NLD,1970,exp_gdp,42.597843,1950-73 edad de oro
NLD,1971,exp_gdp,44.328743,1950-73 edad de oro
NLD,1972,exp_gdp,44.014427,1950-73 edad de oro
NLD,1973,exp_gdp,43.984573,1950-73 edad de oro
NLD,1974,exp_gdp,45.746136,1974-95 crisis+bienestar
NLD,1975,exp_gdp,50.522705,1974-95 crisis+bienestar
NLD,1976,exp_gdp,50.134705,1974-95 crisis+bienestar
NLD,1977,exp_gdp,49.52382,1974-95 crisis+bienestar
NLD,1978,exp_gdp,51.314064,1974-95 crisis+bienestar
NLD,1979,exp_gdp,52.498493,1974-95 crisis+bienestar
NLD,1980,exp_gdp,54.07921,1974-95 crisis+bienestar
NLD,1981,exp_gdp,55.65912,1974-95 crisis+bienestar
NLD,1982,exp_gdp,57.74394,1974-95 crisis+bienestar
NLD,1983,exp_gdp,57.65658,1974-95 crisis+bienestar
NLD,1984,exp_gdp,56.906723,1974-95 crisis+bienestar
NLD,1985,exp_gdp,55.597744,1974-95 crisis+bienestar
NLD,1986,exp_gdp,55.19652,1974-95 crisis+bienestar
NLD,1987,exp_gdp,56.44827,1974-95 crisis+bienestar
NLD,1988,exp_gdp,54.413033,1974-95 crisis+bienestar
NLD,1989,exp_gdp,52.57318,1974-95 crisis+bienestar
NLD,1990,exp_gdp,52.996727,1974-95 crisis+bienestar
NLD,1991,exp_gdp,53.165962,1974-95 crisis+bienestar
NLD,1992,exp_gdp,54.016277,1974-95 crisis+bienestar
NLD,1993,exp_gdp,54.18102,1974-95 crisis+bienestar
NLD,1994,exp_gdp,52.065308,1974-95 crisis+bienestar
NLD,1995,exp_gdp,54.781387,1974-95 crisis+bienestar
NLD,1996,exp_gdp,48.13667,1996-2007 pre-crisis
NLD,1997,exp_gdp,46.413967,1996-2007 pre-crisis
NLD,1998,exp_gdp,45.35708,1996-2007 pre-crisis
NLD,1999,exp_gdp,44.29306,1996-2007 pre-crisis
NLD,2000,exp_gdp,43.192608,1996-2007 pre-crisis
NLD,2001,exp_gdp,44.06259,1996-2007 pre-crisis
NLD,2002,exp_gdp,44.770496,1996-2007 pre-crisis
NLD,2003,exp_gdp,45.71667,1996-2007 pre-crisis
NLD,2004,exp_gdp,44.72128,1996-2007 pre-crisis
NLD,2005,exp_gdp,43.45247,1996-2007 pre-crisis
NLD,2006,exp_gdp,43.944923,1996-2007 pre-crisis
NLD,2007,exp_gdp,43.257553,1996-2007 pre-crisis
NLD,2008,exp_gdp,44.25007,2008-23 s.XXI crisis
NLD,2009,exp_gdp,48.423878,2008-23 s.XXI crisis
NLD,2010,exp_gdp,48.897552,2008-23 s.XXI crisis
NLD,2011,exp_gdp,47.79927,2008-23 s.XXI crisis
NLD,2012,exp_gdp,47.668617,2008-23 s.XXI crisis
NLD,2013,exp_gdp,47.537956,2008-23 s.XXI crisis
NLD,2014,exp_gdp,46.73462,2008-23 s.XXI crisis
NLD,2015,exp_gdp,45.249302,2008-23 s.XXI crisis
NLD,2016,exp_gdp,43.907574,2008-23 s.XXI crisis
NLD,2017,exp_gdp,42.744377,2008-23 s.XXI crisis
NLD,2018,exp_gdp,42.433014,2008-23 s.XXI crisis
NLD,2019,exp_gdp,42.097713,2008-23 s.XXI crisis
NLD,2020,exp_gdp,47.799374,2008-23 s.XXI crisis
NLD,2021,exp_gdp,45.90629,2008-23 s.XXI crisis
NLD,2022,exp_gdp,43.247623,2008-23 s.XXI crisis
NLD,2023,exp_gdp,43.200523,2008-23 s.XXI crisis
NOR,1900,exp_gdp,9.847067,1900-13 pre-WWI
NOR,1901,exp_gdp,9.509087,1900-13 pre-WWI
NOR,1902,exp_gdp,9.53283,1900-13 pre-WWI
NOR,1903,exp_gdp,9.423405,1900-13 pre-WWI
NOR,1904,exp_gdp,8.769366,1900-13 pre-WWI
NOR,1905,exp_gdp,9.095739,1900-13 pre-WWI
NOR,1906,exp_gdp,9.198627,1900-13 pre-WWI
NOR,1907,exp_gdp,8.535319,1900-13 pre-WWI
NOR,1908,exp_gdp,10.739939,1900-13 pre-WWI
NOR,1909,exp_gdp,9.599593,1900-13 pre-WWI
NOR,1910,exp_gdp,8.562619,1900-13 pre-WWI
NOR,1911,exp_gdp,9.015814,1900-13 pre-WWI
NOR,1912,exp_gdp,9.840892,1900-13 pre-WWI
NOR,1913,exp_gdp,9.850509,1900-13 pre-WWI
NOR,1914,exp_gdp,6.3743024,1914-19 WWI
NOR,1915,exp_gdp,6.3256836,1914-19 WWI
NOR,1916,exp_gdp,4.0589914,1914-19 WWI
NOR,1917,exp_gdp,5.183712,1914-19 WWI
NOR,1918,exp_gdp,9.88892,1914-19 WWI
NOR,1919,exp_gdp,9.93581,1914-19 WWI
NOR,1920,exp_gdp,8.591249,1920-38 entreguerras
NOR,1921,exp_gdp,13.615464,1920-38 entreguerras
NOR,1922,exp_gdp,11.680059,1920-38 entreguerras
NOR,1923,exp_gdp,10.943546,1920-38 entreguerras
NOR,1924,exp_gdp,8.5230665,1920-38 entreguerras
NOR,1925,exp_gdp,8.577738,1920-38 entreguerras
NOR,1926,exp_gdp,9.522288,1920-38 entreguerras
NOR,1927,exp_gdp,9.309679,1920-38 entreguerras
NOR,1928,exp_gdp,9.349783,1920-38 entreguerras
NOR,1929,exp_gdp,8.853787,1920-38 entreguerras
NOR,1930,exp_gdp,8.538847,1920-38 entreguerras
NOR,1931,exp_gdp,9.675655,1920-38 entreguerras
NOR,1932,exp_gdp,9.29047,1920-38 entreguerras
NOR,1933,exp_gdp,7.9435267,1920-38 entreguerras
NOR,1934,exp_gdp,7.377572,1920-38 entreguerras
NOR,1935,exp_gdp,7.7682247,1920-38 entreguerras
NOR,1936,exp_gdp,7.8668866,1920-38 entreguerras
NOR,1937,exp_gdp,7.512156,1920-38 entreguerras
NOR,1938,exp_gdp,8.04635,1920-38 entreguerras
NOR,1939,exp_gdp,9.005663,1939-49 WWII
NOR,1946,exp_gdp,18.327492,1939-49 WWII
NOR,1947,exp_gdp,22.381226,1939-49 WWII
NOR,1948,exp_gdp,17.846506,1939-49 WWII
NOR,1949,exp_gdp,19.253548,1939-49 WWII
NOR,1950,exp_gdp,17.914083,1950-73 edad de oro
NOR,1951,exp_gdp,13.699232,1950-73 edad de oro
NOR,1952,exp_gdp,14.182929,1950-73 edad de oro
NOR,1953,exp_gdp,17.092852,1950-73 edad de oro
NOR,1954,exp_gdp,17.36898,1950-73 edad de oro
NOR,1955,exp_gdp,17.668377,1950-73 edad de oro
NOR,1956,exp_gdp,16.535906,1950-73 edad de oro
NOR,1957,exp_gdp,17.071402,1950-73 edad de oro
NOR,1958,exp_gdp,17.4881,1950-73 edad de oro
NOR,1959,exp_gdp,16.725838,1950-73 edad de oro
NOR,1960,exp_gdp,17.800112,1950-73 edad de oro
NOR,1961,exp_gdp,20.15523,1950-73 edad de oro
NOR,1962,exp_gdp,30.274637,1950-73 edad de oro
NOR,1963,exp_gdp,31.604465,1950-73 edad de oro
NOR,1964,exp_gdp,31.625593,1950-73 edad de oro
NOR,1965,exp_gdp,32.598114,1950-73 edad de oro
NOR,1966,exp_gdp,33.09104,1950-73 edad de oro
NOR,1967,exp_gdp,34.512337,1950-73 edad de oro
NOR,1968,exp_gdp,35.792023,1950-73 edad de oro
NOR,1969,exp_gdp,37.559303,1950-73 edad de oro
NOR,1970,exp_gdp,38.441803,1950-73 edad de oro
NOR,1971,exp_gdp,40.24167,1950-73 edad de oro
NOR,1972,exp_gdp,41.71319,1950-73 edad de oro
NOR,1973,exp_gdp,41.71607,1950-73 edad de oro
NOR,1974,exp_gdp,41.63899,1974-95 crisis+bienestar
NOR,1975,exp_gdp,42.94468,1974-95 crisis+bienestar
NOR,1976,exp_gdp,44.619026,1974-95 crisis+bienestar
NOR,1977,exp_gdp,45.876675,1974-95 crisis+bienestar
NOR,1978,exp_gdp,47.24743,1974-95 crisis+bienestar
NOR,1979,exp_gdp,46.333233,1974-95 crisis+bienestar
NOR,1980,exp_gdp,45.1911,1974-95 crisis+bienestar
NOR,1981,exp_gdp,44.928925,1974-95 crisis+bienestar
NOR,1982,exp_gdp,45.489418,1974-95 crisis+bienestar
NOR,1983,exp_gdp,45.028328,1974-95 crisis+bienestar
NOR,1984,exp_gdp,43.440014,1974-95 crisis+bienestar
NOR,1985,exp_gdp,42.94446,1974-95 crisis+bienestar
NOR,1986,exp_gdp,46.790627,1974-95 crisis+bienestar
NOR,1987,exp_gdp,48.879684,1974-95 crisis+bienestar
NOR,1988,exp_gdp,51.3386,1974-95 crisis+bienestar
NOR,1989,exp_gdp,50.763035,1974-95 crisis+bienestar
NOR,1990,exp_gdp,52.60021,1974-95 crisis+bienestar
NOR,1991,exp_gdp,53.799732,1974-95 crisis+bienestar
NOR,1992,exp_gdp,54.73368,1974-95 crisis+bienestar
NOR,1993,exp_gdp,53.383537,1974-95 crisis+bienestar
NOR,1994,exp_gdp,52.637142,1974-95 crisis+bienestar
NOR,1995,exp_gdp,50.659042,1974-95 crisis+bienestar
NOR,1996,exp_gdp,48.260265,1996-2007 pre-crisis
NOR,1997,exp_gdp,46.647713,1996-2007 pre-crisis
NOR,1998,exp_gdp,48.883846,1996-2007 pre-crisis
NOR,1999,exp_gdp,47.51797,1996-2007 pre-crisis
NOR,2000,exp_gdp,42.37224,1996-2007 pre-crisis
NOR,2001,exp_gdp,44.11719,1996-2007 pre-crisis
NOR,2002,exp_gdp,47.084255,1996-2007 pre-crisis
NOR,2003,exp_gdp,48.204353,1996-2007 pre-crisis
NOR,2004,exp_gdp,45.304993,1996-2007 pre-crisis
NOR,2005,exp_gdp,42.337353,1996-2007 pre-crisis
NOR,2006,exp_gdp,41.03472,1996-2007 pre-crisis
NOR,2007,exp_gdp,41.562996,1996-2007 pre-crisis
NOR,2008,exp_gdp,40.34239,2008-23 s.XXI crisis
NOR,2009,exp_gdp,46.285995,2008-23 s.XXI crisis
NOR,2010,exp_gdp,45.148697,2008-23 s.XXI crisis
NOR,2011,exp_gdp,43.911964,2008-23 s.XXI crisis
NOR,2012,exp_gdp,43.034607,2008-23 s.XXI crisis
NOR,2013,exp_gdp,44.13321,2008-23 s.XXI crisis
NOR,2014,exp_gdp,45.944195,2008-23 s.XXI crisis
NOR,2015,exp_gdp,48.98097,2008-23 s.XXI crisis
NOR,2016,exp_gdp,51.238,2008-23 s.XXI crisis
NOR,2017,exp_gdp,50.056286,2008-23 s.XXI crisis
NOR,2018,exp_gdp,48.512978,2008-23 s.XXI crisis
NOR,2019,exp_gdp,51.072983,2008-23 s.XXI crisis
NOR,2020,exp_gdp,57.53514,2008-23 s.XXI crisis
NOR,2021,exp_gdp,47.083534,2008-23 s.XXI crisis
NOR,2022,exp_gdp,38.164597,2008-23 s.XXI crisis
NOR,2023,exp_gdp,46.700756,2008-23 s.XXI crisis
NPL,1962,exp_gdp,5.068182,1950-73 edad de oro
NPL,1963,exp_gdp,5.695652,1950-73 edad de oro
NPL,1964,exp_gdp,6.38,1950-73 edad de oro
NPL,1965,exp_gdp,6.25,1950-73 edad de oro
NPL,1966,exp_gdp,6.2941175,1950-73 edad de oro
NPL,1967,exp_gdp,6.859375,1950-73 edad de oro
NPL,1968,exp_gdp,6.4166665,1950-73 edad de oro
NPL,1969,exp_gdp,6.7125,1950-73 edad de oro
NPL,1970,exp_gdp,7.7727275,1950-73 edad de oro
NPL,1971,exp_gdp,8.651686,1950-73 edad de oro
NPL,1972,exp_gdp,8.451923,1950-73 edad de oro
NPL,1973,exp_gdp,9.66,1950-73 edad de oro
NPL,1974,exp_gdp,9.3046875,1974-95 crisis+bienestar
NPL,1975,exp_gdp,10.054054,1974-95 crisis+bienestar
NPL,1976,exp_gdp,10.827586,1974-95 crisis+bienestar
NPL,1977,exp_gdp,13.115607,1974-95 crisis+bienestar
NPL,1978,exp_gdp,13.126904,1974-95 crisis+bienestar
NPL,1979,exp_gdp,13.189189,1974-95 crisis+bienestar
NPL,1980,exp_gdp,14.273504,1974-95 crisis+bienestar
NPL,1981,exp_gdp,14.542125,1974-95 crisis+bienestar
NPL,1982,exp_gdp,16.838709,1974-95 crisis+bienestar
NPL,1983,exp_gdp,20.266272,1974-95 crisis+bienestar
NPL,1984,exp_gdp,18.375635,1974-95 crisis+bienestar
NPL,1985,exp_gdp,20.257511,1974-95 crisis+bienestar
NPL,1986,exp_gdp,19.928186,1974-95 crisis+bienestar
NPL,1987,exp_gdp,21.283255,1974-95 crisis+bienestar
NPL,1988,exp_gdp,22.626787,1974-95 crisis+bienestar
NPL,1989,exp_gdp,21.62819,1974-95 crisis+bienestar
NPL,1990,exp_gdp,22.038836,1974-95 crisis+bienestar
NPL,1991,exp_gdp,20.916666,1974-95 crisis+bienestar
NPL,1992,exp_gdp,19.530201,1974-95 crisis+bienestar
NPL,1993,exp_gdp,17.134502,1974-95 crisis+bienestar
NPL,1994,exp_gdp,18.190954,1974-95 crisis+bienestar
NPL,1995,exp_gdp,19.863014,1974-95 crisis+bienestar
NPL,1996,exp_gdp,18.915663,1996-2007 pre-crisis
NPL,1997,exp_gdp,18.505339,1996-2007 pre-crisis
NPL,1998,exp_gdp,18.172758,1996-2007 pre-crisis
NPL,1999,exp_gdp,17.777779,1996-2007 pre-crisis
NPL,2000,exp_gdp,11.432,1996-2007 pre-crisis
NPL,2001,exp_gdp,12.903,1996-2007 pre-crisis
NPL,2002,exp_gdp,12.993,1996-2007 pre-crisis
NPL,2003,exp_gdp,11.957,1996-2007 pre-crisis
NPL,2004,exp_gdp,11.799,1996-2007 pre-crisis
NPL,2005,exp_gdp,12.049,1996-2007 pre-crisis
NPL,2006,exp_gdp,11.169,1996-2007 pre-crisis
NPL,2007,exp_gdp,13.105,1996-2007 pre-crisis
NPL,2008,exp_gdp,13.391,2008-23 s.XXI crisis
NPL,2009,exp_gdp,16.981,2008-23 s.XXI crisis
NPL,2010,exp_gdp,16.454,2008-23 s.XXI crisis
NPL,2011,exp_gdp,16.345,2008-23 s.XXI crisis
NPL,2012,exp_gdp,16.768,2008-23 s.XXI crisis
NPL,2013,exp_gdp,15.496,2008-23 s.XXI crisis
NPL,2014,exp_gdp,16.583,2008-23 s.XXI crisis
NPL,2015,exp_gdp,17.67,2008-23 s.XXI crisis
NPL,2016,exp_gdp,18.961,2008-23 s.XXI crisis
NPL,2017,exp_gdp,23.635,2008-23 s.XXI crisis
NPL,2018,exp_gdp,27.999,2008-23 s.XXI crisis
NPL,2019,exp_gdp,27.139,2008-23 s.XXI crisis
NPL,2020,exp_gdp,28.491,2008-23 s.XXI crisis
NPL,2021,exp_gdp,27.248,2008-23 s.XXI crisis
NPL,2022,exp_gdp,26.057,2008-23 s.XXI crisis
NPL,2023,exp_gdp,25.081,2008-23 s.XXI crisis
NRU,2005,exp_gdp,23.135057,1996-2007 pre-crisis
NRU,2006,exp_gdp,54.21342,1996-2007 pre-crisis
NRU,2007,exp_gdp,70.48346,1996-2007 pre-crisis
NRU,2008,exp_gdp,45.36128,2008-23 s.XXI crisis
NRU,2009,exp_gdp,67.978,2008-23 s.XXI crisis
NRU,2010,exp_gdp,73.772,2008-23 s.XXI crisis
NRU,2011,exp_gdp,44.697,2008-23 s.XXI crisis
NRU,2012,exp_gdp,45.974,2008-23 s.XXI crisis
NRU,2013,exp_gdp,66.019,2008-23 s.XXI crisis
NRU,2014,exp_gdp,61.328,2008-23 s.XXI crisis
NRU,2015,exp_gdp,85.358,2008-23 s.XXI crisis
NRU,2016,exp_gdp,96.008,2008-23 s.XXI crisis
NRU,2017,exp_gdp,102.283,2008-23 s.XXI crisis
NRU,2018,exp_gdp,90.777,2008-23 s.XXI crisis
NRU,2019,exp_gdp,105.97,2008-23 s.XXI crisis
NRU,2020,exp_gdp,109.391,2008-23 s.XXI crisis
NRU,2021,exp_gdp,92.958,2008-23 s.XXI crisis
NRU,2022,exp_gdp,134.803,2008-23 s.XXI crisis
NRU,2023,exp_gdp,118.062,2008-23 s.XXI crisis
NZL,1900,exp_gdp,13.786535,1900-13 pre-WWI
NZL,1901,exp_gdp,13.534816,1900-13 pre-WWI
NZL,1902,exp_gdp,14.896789,1900-13 pre-WWI
NZL,1903,exp_gdp,14.2015505,1900-13 pre-WWI
NZL,1904,exp_gdp,13.729874,1900-13 pre-WWI
NZL,1905,exp_gdp,13.782785,1900-13 pre-WWI
NZL,1906,exp_gdp,12.852075,1900-13 pre-WWI
NZL,1907,exp_gdp,12.312243,1900-13 pre-WWI
NZL,1908,exp_gdp,12.171296,1900-13 pre-WWI
NZL,1909,exp_gdp,14.033923,1900-13 pre-WWI
NZL,1910,exp_gdp,13.833724,1900-13 pre-WWI
NZL,1911,exp_gdp,12.558171,1900-13 pre-WWI
NZL,1912,exp_gdp,13.308209,1900-13 pre-WWI
NZL,1913,exp_gdp,14.115047,1900-13 pre-WWI
NZL,1914,exp_gdp,14.429913,1914-19 WWI
NZL,1915,exp_gdp,13.43242,1914-19 WWI
NZL,1916,exp_gdp,12.405533,1914-19 WWI
NZL,1917,exp_gdp,12.968485,1914-19 WWI
NZL,1918,exp_gdp,13.136234,1914-19 WWI
NZL,1919,exp_gdp,14.909278,1914-19 WWI
NZL,1920,exp_gdp,16.054195,1920-38 entreguerras
NZL,1921,exp_gdp,16.378504,1920-38 entreguerras
NZL,1922,exp_gdp,18.101162,1920-38 entreguerras
NZL,1923,exp_gdp,19.096544,1920-38 entreguerras
NZL,1924,exp_gdp,17.686714,1920-38 entreguerras
NZL,1925,exp_gdp,17.55823,1920-38 entreguerras
NZL,1926,exp_gdp,14.760832,1920-38 entreguerras
NZL,1927,exp_gdp,16.683418,1920-38 entreguerras
NZL,1928,exp_gdp,17.387697,1920-38 entreguerras
NZL,1929,exp_gdp,15.312702,1920-38 entreguerras
NZL,1930,exp_gdp,15.864422,1920-38 entreguerras
NZL,1931,exp_gdp,17.413177,1920-38 entreguerras
NZL,1932,exp_gdp,21.09596,1920-38 entreguerras
NZL,1933,exp_gdp,20.176966,1920-38 entreguerras
NZL,1934,exp_gdp,19.354181,1920-38 entreguerras
NZL,1935,exp_gdp,18.36752,1920-38 entreguerras
NZL,1936,exp_gdp,16.922256,1920-38 entreguerras
NZL,1937,exp_gdp,16.205538,1920-38 entreguerras
NZL,1938,exp_gdp,21.093132,1920-38 entreguerras
NZL,1939,exp_gdp,18.796165,1939-49 WWII
NZL,1940,exp_gdp,18.988564,1939-49 WWII
NZL,1941,exp_gdp,18.617126,1939-49 WWII
NZL,1942,exp_gdp,18.488832,1939-49 WWII
NZL,1943,exp_gdp,15.456481,1939-49 WWII
NZL,1944,exp_gdp,15.03828,1939-49 WWII
NZL,1945,exp_gdp,15.742024,1939-49 WWII
NZL,1946,exp_gdp,15.964062,1939-49 WWII
NZL,1947,exp_gdp,24.816002,1939-49 WWII
NZL,1948,exp_gdp,24.357986,1939-49 WWII
NZL,1949,exp_gdp,24.66019,1939-49 WWII
NZL,1950,exp_gdp,22.394424,1950-73 edad de oro
NZL,1951,exp_gdp,19.772177,1950-73 edad de oro
NZL,1952,exp_gdp,23.68656,1950-73 edad de oro
NZL,1953,exp_gdp,23.479267,1950-73 edad de oro
NZL,1954,exp_gdp,21.966656,1950-73 edad de oro
NZL,1955,exp_gdp,20.21331,1950-73 edad de oro
NZL,1956,exp_gdp,19.168901,1950-73 edad de oro
NZL,1957,exp_gdp,20.11158,1950-73 edad de oro
NZL,1958,exp_gdp,17.939455,1950-73 edad de oro
NZL,1959,exp_gdp,21.312729,1950-73 edad de oro
NZL,1960,exp_gdp,26.10504,1950-73 edad de oro
NZL,1961,exp_gdp,21.803226,1950-73 edad de oro
NZL,1962,exp_gdp,22.275393,1950-73 edad de oro
NZL,1963,exp_gdp,20.014769,1950-73 edad de oro
NZL,1964,exp_gdp,20.07709,1950-73 edad de oro
NZL,1965,exp_gdp,25.77059,1950-73 edad de oro
NZL,1966,exp_gdp,25.90907,1950-73 edad de oro
NZL,1967,exp_gdp,26.936903,1950-73 edad de oro
NZL,1968,exp_gdp,27.144081,1950-73 edad de oro
NZL,1969,exp_gdp,26.831459,1950-73 edad de oro
NZL,1970,exp_gdp,25.807404,1950-73 edad de oro
NZL,1971,exp_gdp,27.838015,1950-73 edad de oro
NZL,1972,exp_gdp,27.457926,1950-73 edad de oro
NZL,1973,exp_gdp,28.254868,1950-73 edad de oro
NZL,1974,exp_gdp,28.485998,1974-95 crisis+bienestar
NZL,1975,exp_gdp,31.414085,1974-95 crisis+bienestar
NZL,1976,exp_gdp,33.0287,1974-95 crisis+bienestar
NZL,1977,exp_gdp,31.400734,1974-95 crisis+bienestar
NZL,1978,exp_gdp,38.399708,1974-95 crisis+bienestar
NZL,1979,exp_gdp,40.291187,1974-95 crisis+bienestar
NZL,1980,exp_gdp,39.96516,1974-95 crisis+bienestar
NZL,1981,exp_gdp,41.14802,1974-95 crisis+bienestar
NZL,1982,exp_gdp,42.021534,1974-95 crisis+bienestar
NZL,1983,exp_gdp,43.637432,1974-95 crisis+bienestar
NZL,1984,exp_gdp,42.992577,1974-95 crisis+bienestar
NZL,1985,exp_gdp,48.76936,1974-95 crisis+bienestar
NZL,1986,exp_gdp,49.59102,1974-95 crisis+bienestar
NZL,1987,exp_gdp,46.60468,1974-95 crisis+bienestar
NZL,1988,exp_gdp,47.83706,1974-95 crisis+bienestar
NZL,1989,exp_gdp,46.282536,1974-95 crisis+bienestar
NZL,1990,exp_gdp,47.17644,1974-95 crisis+bienestar
NZL,1991,exp_gdp,44.040604,1974-95 crisis+bienestar
NZL,1992,exp_gdp,43.3436,1974-95 crisis+bienestar
NZL,1993,exp_gdp,39.87011,1974-95 crisis+bienestar
NZL,1994,exp_gdp,37.951214,1974-95 crisis+bienestar
NZL,1995,exp_gdp,37.36273,1974-95 crisis+bienestar
NZL,1996,exp_gdp,36.20214,1996-2007 pre-crisis
NZL,1997,exp_gdp,37.17407,1996-2007 pre-crisis
NZL,1998,exp_gdp,36.62476,1996-2007 pre-crisis
NZL,1999,exp_gdp,36.224197,1996-2007 pre-crisis
NZL,2000,exp_gdp,34.303387,1996-2007 pre-crisis
NZL,2001,exp_gdp,34.100014,1996-2007 pre-crisis
NZL,2002,exp_gdp,33.30067,1996-2007 pre-crisis
NZL,2003,exp_gdp,33.835938,1996-2007 pre-crisis
NZL,2004,exp_gdp,33.267323,1996-2007 pre-crisis
NZL,2005,exp_gdp,34.421173,1996-2007 pre-crisis
NZL,2006,exp_gdp,35.72959,1996-2007 pre-crisis
NZL,2007,exp_gdp,35.602673,1996-2007 pre-crisis
NZL,2008,exp_gdp,37.556347,2008-23 s.XXI crisis
NZL,2009,exp_gdp,38.33882,2008-23 s.XXI crisis
NZL,2010,exp_gdp,44.19182,2008-23 s.XXI crisis
NZL,2011,exp_gdp,41.23833,2008-23 s.XXI crisis
NZL,2012,exp_gdp,40.243683,2008-23 s.XXI crisis
NZL,2013,exp_gdp,39.044662,2008-23 s.XXI crisis
NZL,2014,exp_gdp,37.901836,2008-23 s.XXI crisis
NZL,2015,exp_gdp,37.09138,2008-23 s.XXI crisis
NZL,2016,exp_gdp,37.27015,2008-23 s.XXI crisis
NZL,2017,exp_gdp,36.17087,2008-23 s.XXI crisis
NZL,2018,exp_gdp,36.586014,2008-23 s.XXI crisis
NZL,2019,exp_gdp,38.680004,2008-23 s.XXI crisis
NZL,2020,exp_gdp,45.24568,2008-23 s.XXI crisis
NZL,2021,exp_gdp,43.785324,2008-23 s.XXI crisis
NZL,2022,exp_gdp,42.350273,2008-23 s.XXI crisis
NZL,2023,exp_gdp,43.19475,2008-23 s.XXI crisis
OMN,1990,exp_gdp,36.509,1974-95 crisis+bienestar
OMN,1991,exp_gdp,37.448,1974-95 crisis+bienestar
OMN,1992,exp_gdp,40.141,1974-95 crisis+bienestar
OMN,1993,exp_gdp,40.055,1974-95 crisis+bienestar
