iso3,medida,anyo,quarter,valor
SWE,HPI_RPI,2012,4,81.6013746244037
SWE,HPI_RPI,2013,1,81.8652029184162
SWE,HPI_RPI,2013,2,82.7761588950672
SWE,HPI_RPI,2013,3,83.6245840848767
SWE,HPI_RPI,2013,4,85.3511481053969
SWE,HPI_RPI,2014,1,87.0733876490744
SWE,HPI_RPI,2014,2,88.4509070457546
SWE,HPI_RPI,2014,3,90.6821039274538
SWE,HPI_RPI,2014,4,92.6600237329103
SWE,HPI_RPI,2015,1,95.7069017188434
SWE,HPI_RPI,2015,2,98.5687996826197
SWE,HPI_RPI,2015,3,101.460215041142
SWE,HPI_RPI,2015,4,104.264083557395
SWE,HPI_RPI,2016,1,105.215089545782
SWE,HPI_RPI,2016,2,106.194160454952
SWE,HPI_RPI,2016,3,107.713259468656
SWE,HPI_RPI,2016,4,110.094784243056
SWE,HPI_RPI,2017,1,112.658272498411
SWE,HPI_RPI,2017,2,114.191697083115
SWE,HPI_RPI,2017,3,114.861116305313
SWE,HPI_RPI,2017,4,112.147594301102
SWE,HPI_RPI,2018,1,110.8792895443
SWE,HPI_RPI,2018,2,111.026674271693
SWE,HPI_RPI,2018,3,111.276256767488
SWE,HPI_RPI,2018,4,111.702128037271
SWE,HPI_RPI,2019,1,110.880531854717
SWE,HPI_RPI,2019,2,111.29933918503
SWE,HPI_RPI,2019,3,112.533130665762
SWE,HPI_RPI,2019,4,113.242198406126
SWE,HPI_RPI,2020,1,113.826656591831
SWE,HPI_RPI,2020,2,112.796921453961
SWE,HPI_RPI,2020,3,114.627528907219
SWE,HPI_RPI,2020,4,117.099543080703
SWE,HPI_RPI,2021,1,120.129857488258
SWE,HPI_RPI,2021,2,123.259304101434
SWE,HPI_RPI,2021,3,125.909663756108
SWE,HPI_RPI,2021,4,128.137311260681
SWE,HPI_RPI,2022,1,129.941349535237
SWE,HPI_RPI,2022,2,129.651652834681
SWE,HPI_RPI,2022,3,125.294840556688
SWE,HPI_RPI,2022,4,121.337485200818
SWE,HPI_RPI,2023,1,118.792295230743
SWE,HPI_RPI,2023,2,116.865127465149
SWE,HPI_RPI,2023,3,115.490351431796
SWE,HPI_RPI,2023,4,113.293341751279
SWE,HPI_RPI,2024,1,111.835052665043
SWE,HPI_RPI,2024,2,110.814998889129
SWE,HPI_RPI,2024,3,110.452943782924
SWE,HPI_RPI,2024,4,110.204329879436
SWE,HPI_RPI,2025,1,107.51946448818
SWE,HPI_RPI,2025,2,105.893412564929
SWE,HPI_RPI,2025,3,105.697841543038
SWE,HPI_RPI,2025,4,106.443021906828
SWE,HPI_RPI,2026,1,106.296572716435
ISR,HPI_RPI,1994,1,68.1961341753959
ISR,HPI_RPI,1994,2,71.1878214693824
ISR,HPI_RPI,1994,3,73.324875739457
ISR,HPI_RPI,1994,4,75.547258489476
ISR,HPI_RPI,1995,1,76.4531810535597
ISR,HPI_RPI,1995,2,78.6444861352788
ISR,HPI_RPI,1995,3,80.9836316377603
ISR,HPI_RPI,1995,4,82.5884051846981
ISR,HPI_RPI,1996,1,83.7937785285812
ISR,HPI_RPI,1996,2,83.4716776976772
ISR,HPI_RPI,1996,3,83.3297144196389
ISR,HPI_RPI,1996,4,82.4204195006758
ISR,HPI_RPI,1997,1,82.3645480853855
ISR,HPI_RPI,1997,2,81.6102983100971
ISR,HPI_RPI,1997,3,80.8989503841527
ISR,HPI_RPI,1997,4,79.8104560439649
ISR,HPI_RPI,1998,1,78.0902218966102
ISR,HPI_RPI,1998,2,76.9067678407351
ISR,HPI_RPI,1998,3,76.2677920170176
ISR,HPI_RPI,1998,4,73.6379869511617
ISR,HPI_RPI,1999,1,74.2545530134279
ISR,HPI_RPI,1999,2,73.747778625143
ISR,HPI_RPI,1999,3,73.0724955734253
ISR,HPI_RPI,1999,4,71.8680345130737
ISR,HPI_RPI,2000,1,71.2635117345412
ISR,HPI_RPI,2000,2,72.1872299432202
ISR,HPI_RPI,2000,3,70.9662333035226
ISR,HPI_RPI,2000,4,69.761615125901
ISR,HPI_RPI,2001,1,68.0280396368456
ISR,HPI_RPI,2001,2,66.5049422227714
ISR,HPI_RPI,2001,3,65.5646603652788
ISR,HPI_RPI,2001,4,65.0637855523409
ISR,HPI_RPI,2002,1,64.434332252055
ISR,HPI_RPI,2002,2,62.4631353574267
ISR,HPI_RPI,2002,3,61.9945984178427
ISR,HPI_RPI,2002,4,61.5014963127782
ISR,HPI_RPI,2003,1,60.0375901364348
ISR,HPI_RPI,2003,2,60.503916153445
ISR,HPI_RPI,2003,3,62.3505579000324
ISR,HPI_RPI,2003,4,61.8288611322506
ISR,HPI_RPI,2004,1,62.2590043363932
ISR,HPI_RPI,2004,2,62.0924703262758
ISR,HPI_RPI,2004,3,61.4904985252734
ISR,HPI_RPI,2004,4,61.8200126396686
ISR,HPI_RPI,2005,1,62.6369028602899
ISR,HPI_RPI,2005,2,63.5716489427486
ISR,HPI_RPI,2005,3,62.752180275885
ISR,HPI_RPI,2005,4,62.8579492388296
ISR,HPI_RPI,2006,1,62.5217827517343
ISR,HPI_RPI,2006,2,62.1997110244865
ISR,HPI_RPI,2006,3,63.0621857409324
ISR,HPI_RPI,2006,4,63.5182116903524
ISR,HPI_RPI,2007,1,63.4506540713151
ISR,HPI_RPI,2007,2,64.9301407679952
ISR,HPI_RPI,2007,3,64.689294666295
ISR,HPI_RPI,2007,4,66.4801284805295
ISR,HPI_RPI,2008,1,69.6161267572982
ISR,HPI_RPI,2008,2,72.0094090516711
ISR,HPI_RPI,2008,3,72.2039537413762
ISR,HPI_RPI,2008,4,69.8153826120062
ISR,HPI_RPI,2009,1,68.4642755644352
ISR,HPI_RPI,2009,2,69.8637693851897
ISR,HPI_RPI,2009,3,73.0494591339223
ISR,HPI_RPI,2009,4,76.8814792719381
ISR,HPI_RPI,2010,1,78.928158494353
ISR,HPI_RPI,2010,2,80.5877962203428
ISR,HPI_RPI,2010,3,81.9220973413547
ISR,HPI_RPI,2010,4,84.6005236116343
ISR,HPI_RPI,2011,1,86.4714397725191
ISR,HPI_RPI,2011,2,87.5593245523509
ISR,HPI_RPI,2011,3,86.7925762395418
ISR,HPI_RPI,2011,4,85.4146725127091
ISR,HPI_RPI,2012,1,84.7495407662382
ISR,HPI_RPI,2012,2,85.1224977897558
ISR,HPI_RPI,2012,3,86.3040196067025
ISR,HPI_RPI,2012,4,88.5981914877842
ISR,HPI_RPI,2013,1,90.4939004115479
ISR,HPI_RPI,2013,2,90.9644873536427
ISR,HPI_RPI,2013,3,92.5720652295095
ISR,HPI_RPI,2013,4,93.8087429566081
ISR,HPI_RPI,2014,1,95.4829189137229
ISR,HPI_RPI,2014,2,96.1796810676442
ISR,HPI_RPI,2014,3,95.6476086648016
ISR,HPI_RPI,2014,4,96.5172709870659
ISR,HPI_RPI,2015,1,97.7429028172303
ISR,HPI_RPI,2015,2,99.3772479552197
ISR,HPI_RPI,2015,3,100.489574105873
ISR,HPI_RPI,2015,4,102.390275121677
ISR,HPI_RPI,2016,1,103.847693382539
ISR,HPI_RPI,2016,2,105.223607110618
ISR,HPI_RPI,2016,3,107.198744624419
ISR,HPI_RPI,2016,4,107.950331010505
ISR,HPI_RPI,2017,1,107.743746549117
ISR,HPI_RPI,2017,2,108.488185359372
ISR,HPI_RPI,2017,3,109.568914949438
ISR,HPI_RPI,2017,4,108.349637689733
ISR,HPI_RPI,2018,1,106.469247094763
ISR,HPI_RPI,2018,2,106.611842133001
ISR,HPI_RPI,2018,3,105.863962306792
ISR,HPI_RPI,2018,4,105.154953300119
ISR,HPI_RPI,2019,1,105.803292999636
ISR,HPI_RPI,2019,2,106.284440250676
ISR,HPI_RPI,2019,3,106.522867279574
ISR,HPI_RPI,2019,4,107.36336151598
ISR,HPI_RPI,2020,1,107.679343759475
ISR,HPI_RPI,2020,2,107.64092090571
ISR,HPI_RPI,2020,3,108.592647765746
ISR,HPI_RPI,2020,4,110.494154932596
ISR,HPI_RPI,2021,1,112.120577030455
ISR,HPI_RPI,2021,2,114.840604792263
ISR,HPI_RPI,2021,3,118.046925678439
ISR,HPI_RPI,2021,4,122.300576059847
ISR,HPI_RPI,2022,1,127.489507568006
ISR,HPI_RPI,2022,2,132.659426583151
ISR,HPI_RPI,2022,3,137.050092258595
ISR,HPI_RPI,2022,4,136.906338299142
ISR,HPI_RPI,2023,1,134.260927890708
ISR,HPI_RPI,2023,2,131.22081658323
ISR,HPI_RPI,2023,3,129.072472414233
ISR,HPI_RPI,2023,4,127.494249825841
ISR,HPI_RPI,2024,1,129.182789177362
ISR,HPI_RPI,2024,2,131.116397046933
ISR,HPI_RPI,2024,3,131.801902306908
ISR,HPI_RPI,2024,4,132.348181536418
ISR,HPI_RPI,2025,1,132.221719478008
ISR,HPI_RPI,2025,2,130.263900911591
ISR,HPI_RPI,2025,3,128.441076997496
ISR,HPI_RPI,2025,4,127.741504290404
ISR,HPI_RPI,2026,1,126.20067760171
CZE,HPI_RPI,2008,1,141.430491927882
CZE,HPI_RPI,2008,2,143.482523195289
CZE,HPI_RPI,2008,3,142.334038890377
CZE,HPI_RPI,2008,4,139.129735734395
CZE,HPI_RPI,2009,1,124.931922914569
CZE,HPI_RPI,2009,2,117.638690206988
CZE,HPI_RPI,2009,3,114.132826635591
CZE,HPI_RPI,2009,4,111.464687128402
CZE,HPI_RPI,2010,1,107.980804483529
CZE,HPI_RPI,2010,2,106.483011389853
CZE,HPI_RPI,2010,3,104.912430637761
CZE,HPI_RPI,2010,4,104.492293357418
CZE,HPI_RPI,2011,1,105.580901196648
CZE,HPI_RPI,2011,2,104.47437085096
CZE,HPI_RPI,2011,3,102.366887028365
CZE,HPI_RPI,2011,4,100.328588926353
CZE,HPI_RPI,2012,1,98.9132736478267
CZE,HPI_RPI,2012,2,97.6016853524436
CZE,HPI_RPI,2012,3,96.89641119667
CZE,HPI_RPI,2012,4,96.6481675204781
CZE,HPI_RPI,2013,1,95.7996699319153
CZE,HPI_RPI,2013,2,95.7467119711361
CZE,HPI_RPI,2013,3,95.4354462611564
CZE,HPI_RPI,2013,4,95.0641777833385
CZE,HPI_RPI,2014,1,96.2565538826207
CZE,HPI_RPI,2014,2,96.7592383705655
CZE,HPI_RPI,2014,3,96.9925168789851
CZE,HPI_RPI,2014,4,97.7510932931129
CZE,HPI_RPI,2015,1,98.6898126905659
CZE,HPI_RPI,2015,2,99.3178529605368
CZE,HPI_RPI,2015,3,100.632843092689
CZE,HPI_RPI,2015,4,101.359491256208
CZE,HPI_RPI,2016,1,102.374179362056
CZE,HPI_RPI,2016,2,104.058249204712
CZE,HPI_RPI,2016,3,106.131312140456
CZE,HPI_RPI,2016,4,111.072374563038
CZE,HPI_RPI,2017,1,113.444563642895
CZE,HPI_RPI,2017,2,115.481265148316
CZE,HPI_RPI,2017,3,116.912320841437
CZE,HPI_RPI,2017,4,117.67943927465
CZE,HPI_RPI,2018,1,119.343744897922
CZE,HPI_RPI,2018,2,121.245347574889
CZE,HPI_RPI,2018,3,123.113684079667
CZE,HPI_RPI,2018,4,124.701302503023
CZE,HPI_RPI,2019,1,126.197717972887
CZE,HPI_RPI,2019,2,128.070705547628
CZE,HPI_RPI,2019,3,128.593599085136
CZE,HPI_RPI,2019,4,131.00714347477
CZE,HPI_RPI,2020,1,131.514831355296
CZE,HPI_RPI,2020,2,132.90511772927
CZE,HPI_RPI,2020,3,135.948450193131
CZE,HPI_RPI,2020,4,140.063459101841
CZE,HPI_RPI,2021,1,147.325950841726
CZE,HPI_RPI,2021,2,153.161247465654
CZE,HPI_RPI,2021,3,161.541533039814
CZE,HPI_RPI,2021,4,169.787794619447
CZE,HPI_RPI,2022,1,175.802624560589
CZE,HPI_RPI,2022,2,178.827070111258
CZE,HPI_RPI,2022,3,177.928509434933
CZE,HPI_RPI,2022,4,171.789002413128
CZE,HPI_RPI,2023,1,166.677043961988
CZE,HPI_RPI,2023,2,162.51551423003
CZE,HPI_RPI,2023,3,159.474148915718
CZE,HPI_RPI,2023,4,157.997274931374
CZE,HPI_RPI,2024,1,157.687921342122
CZE,HPI_RPI,2024,2,157.905758914372
CZE,HPI_RPI,2024,3,158.604275033841
CZE,HPI_RPI,2024,4,161.206594536568
CZE,HPI_RPI,2025,1,162.901742657892
CZE,HPI_RPI,2025,2,164.680858201498
CZE,HPI_RPI,2025,3,166.333787882708
CZE,HPI_RPI,2025,4,167.551649692321
CZE,HPI_RPI,2026,1,168.859333902742
LVA,HPI_YDH,2006,1,144.593408380517
LVA,HPI_YDH,2006,2,155.041387374226
LVA,HPI_YDH,2006,3,162.024423137932
LVA,HPI_YDH,2006,4,173.982392609939
LVA,HPI_YDH,2007,1,182.223208802975
LVA,HPI_YDH,2007,2,177.964137098621
LVA,HPI_YDH,2007,3,176.322359725039
LVA,HPI_YDH,2007,4,170.618293500134
LVA,HPI_YDH,2008,1,168.018153972218
LVA,HPI_YDH,2008,2,161.490019773355
LVA,HPI_YDH,2008,3,141.872782892706
LVA,HPI_YDH,2008,4,127.439503334581
LVA,HPI_YDH,2009,1,112.348301551837
LVA,HPI_YDH,2009,2,107.000822141887
LVA,HPI_YDH,2009,3,108.48793780585
LVA,HPI_YDH,2009,4,115.487289934291
LVA,HPI_YDH,2010,1,100.686983300909
LVA,HPI_YDH,2010,2,101.31087281313
LVA,HPI_YDH,2010,3,101.840658940343
LVA,HPI_YDH,2010,4,107.086482361401
LVA,HPI_YDH,2011,1,114.805281490515
LVA,HPI_YDH,2011,2,112.689582716798
LVA,HPI_YDH,2011,3,113.123230691157
LVA,HPI_YDH,2011,4,108.521234386012
LVA,HPI_YDH,2012,1,106.643756413511
LVA,HPI_YDH,2012,2,106.024050006416
LVA,HPI_YDH,2012,3,106.586323204611
LVA,HPI_YDH,2012,4,108.250286689835
LVA,HPI_YDH,2013,1,109.484518647876
LVA,HPI_YDH,2013,2,110.134761821415
LVA,HPI_YDH,2013,3,109.222958614346
LVA,HPI_YDH,2013,4,111.900326529862
LVA,HPI_YDH,2014,1,112.40053705032
LVA,HPI_YDH,2014,2,111.372120909895
LVA,HPI_YDH,2014,3,115.1360355877
LVA,HPI_YDH,2014,4,102.139592338381
LVA,HPI_YDH,2015,1,100.957566439527
LVA,HPI_YDH,2015,2,100.270326160386
LVA,HPI_YDH,2015,3,98.7476035695694
LVA,HPI_YDH,2015,4,100.024503830518
LVA,HPI_YDH,2016,1,101.085696541395
LVA,HPI_YDH,2016,2,102.000578521459
LVA,HPI_YDH,2016,3,102.013940712043
LVA,HPI_YDH,2016,4,101.714700636059
LVA,HPI_YDH,2017,1,102.110684331454
LVA,HPI_YDH,2017,2,103.063636993411
LVA,HPI_YDH,2017,3,103.5091493324
LVA,HPI_YDH,2017,4,102.16471327135
LVA,HPI_YDH,2018,1,105.775109162513
LVA,HPI_YDH,2018,2,103.993222834734
LVA,HPI_YDH,2018,3,102.697870424129
LVA,HPI_YDH,2018,4,104.138881550035
LVA,HPI_YDH,2019,1,104.616415674648
LVA,HPI_YDH,2019,2,105.185370505882
LVA,HPI_YDH,2019,3,109.134744679595
LVA,HPI_YDH,2019,4,106.952300730252
LVA,HPI_YDH,2020,1,107.501545762401
LVA,HPI_YDH,2020,2,109.415118117446
LVA,HPI_YDH,2020,3,105.920948446499
LVA,HPI_YDH,2020,4,105.753675644934
LVA,HPI_YDH,2021,1,114.421910176603
LVA,HPI_YDH,2021,2,108.801007747856
LVA,HPI_YDH,2021,3,105.181796966004
LVA,HPI_YDH,2021,4,114.178366445037
LVA,HPI_YDH,2022,1,112.696991999455
LVA,HPI_YDH,2022,2,113.628760737292
LVA,HPI_YDH,2022,3,113.117025758382
LVA,HPI_YDH,2022,4,112.211353369599
LVA,HPI_YDH,2023,1,113.517560421868
LVA,HPI_YDH,2023,2,115.310126671614
LVA,HPI_YDH,2023,3,112.236585046007
LVA,HPI_YDH,2023,4,107.275455693055
LVA,HPI_YDH,2024,1,108.128088773703
LVA,HPI_YDH,2024,2,106.82537841569
LVA,HPI_YDH,2024,3,107.576306799513
LVA,HPI_YDH,2024,4,107.600453443112
LVA,HPI_YDH,2025,1,107.413442505348
LVA,HPI_YDH,2025,2,106.751027441105
LVA,HPI_YDH,2025,3,109.062292414834
LVA,HPI_YDH,2025,4,111.258820355179
LVA,HPI_YDH,2026,1,112.058378764519
EST,HPI_YDH,2005,1,112.86349483309
EST,HPI_YDH,2005,2,120.358412637082
EST,HPI_YDH,2005,3,122.95764840565
EST,HPI_YDH,2005,4,131.34418779052
EST,HPI_YDH,2006,1,142.498402271697
EST,HPI_YDH,2006,2,147.736209577686
EST,HPI_YDH,2006,3,153.110835487273
EST,HPI_YDH,2006,4,160.057238262996
EST,HPI_YDH,2007,1,163.571576081021
EST,HPI_YDH,2007,2,164.654581822384
EST,HPI_YDH,2007,3,154.930936456071
EST,HPI_YDH,2007,4,145.174816607936
EST,HPI_YDH,2008,1,134.68120083846
EST,HPI_YDH,2008,2,124.768208244549
EST,HPI_YDH,2008,3,122.295348005963
EST,HPI_YDH,2008,4,107.441669216926
EST,HPI_YDH,2009,1,87.7291296327225
EST,HPI_YDH,2009,2,84.5099957307358
EST,HPI_YDH,2009,3,79.899207912969
EST,HPI_YDH,2009,4,83.2893373156118
EST,HPI_YDH,2010,1,89.8475264486675
EST,HPI_YDH,2010,2,89.4525489322236
EST,HPI_YDH,2010,3,89.9162043997458
EST,HPI_YDH,2010,4,86.8533652116693
EST,HPI_YDH,2011,1,88.337693676417
EST,HPI_YDH,2011,2,88.0285458151253
EST,HPI_YDH,2011,3,87.4687250240569
EST,HPI_YDH,2011,4,90.0596278033619
EST,HPI_YDH,2012,1,89.965835653701
EST,HPI_YDH,2012,2,91.8518170143781
EST,HPI_YDH,2012,3,92.6881185372827
EST,HPI_YDH,2012,4,90.6179452892366
EST,HPI_YDH,2013,1,89.5427731891247
EST,HPI_YDH,2013,2,89.7275683574197
EST,HPI_YDH,2013,3,92.2637274120949
EST,HPI_YDH,2013,4,95.4986075712579
EST,HPI_YDH,2014,1,99.3899197910979
EST,HPI_YDH,2014,2,99.1412146261655
EST,HPI_YDH,2014,3,100.872036232116
EST,HPI_YDH,2014,4,101.887528704295
EST,HPI_YDH,2015,1,101.318716260107
EST,HPI_YDH,2015,2,104.447500434784
EST,HPI_YDH,2015,3,98.1458592353532
EST,HPI_YDH,2015,4,96.0879240697556
EST,HPI_YDH,2016,1,96.5122747973001
EST,HPI_YDH,2016,2,98.9806488789027
EST,HPI_YDH,2016,3,101.483747395644
EST,HPI_YDH,2016,4,102.581175342139
EST,HPI_YDH,2017,1,100.852983923801
EST,HPI_YDH,2017,2,97.3450382897702
EST,HPI_YDH,2017,3,97.9110020658911
EST,HPI_YDH,2017,4,95.6965689108717
EST,HPI_YDH,2018,1,94.1070689664735
EST,HPI_YDH,2018,2,93.5115918050225
EST,HPI_YDH,2018,3,90.3588680570575
EST,HPI_YDH,2018,4,90.4537532495087
EST,HPI_YDH,2019,1,90.9105319666339
EST,HPI_YDH,2019,2,90.6976805754856
EST,HPI_YDH,2019,3,94.4523899984682
EST,HPI_YDH,2019,4,95.7808315552695
EST,HPI_YDH,2020,1,95.4552585597019
EST,HPI_YDH,2020,2,99.2801230956269
EST,HPI_YDH,2020,3,96.961265069933
EST,HPI_YDH,2020,4,97.8596036756299
EST,HPI_YDH,2021,1,103.781637828365
EST,HPI_YDH,2021,2,102.150912246987
EST,HPI_YDH,2021,3,102.477754126627
EST,HPI_YDH,2021,4,104.509649789913
EST,HPI_YDH,2022,1,107.744802835203
EST,HPI_YDH,2022,2,112.514719319848
EST,HPI_YDH,2022,3,114.105441709077
EST,HPI_YDH,2022,4,113.188768830086
EST,HPI_YDH,2023,1,109.603319925612
EST,HPI_YDH,2023,2,110.800288844372
EST,HPI_YDH,2023,3,111.639168557097
EST,HPI_YDH,2023,4,113.329822647131
EST,HPI_YDH,2024,1,111.710355715445
EST,HPI_YDH,2024,2,110.934317457879
EST,HPI_YDH,2024,3,109.538527133734
EST,HPI_YDH,2024,4,107.569798697622
EST,HPI_YDH,2025,1,111.648361154026
EST,HPI_YDH,2025,2,111.1852712123
EST,HPI_YDH,2025,3,111.323806289773
EST,HPI_YDH,2025,4,110.477170749798
EST,HPI_YDH,2026,1,109.237290520319
ISR,HPI_YDH,1995,1,105.171569946445
ISR,HPI_YDH,1995,2,104.162647881624
ISR,HPI_YDH,1995,3,106.112848633872
ISR,HPI_YDH,1995,4,107.470223503809
ISR,HPI_YDH,1996,1,108.247237823192
ISR,HPI_YDH,1996,2,111.26096146609
ISR,HPI_YDH,1996,3,108.158011424835
ISR,HPI_YDH,1996,4,108.673051338185
ISR,HPI_YDH,1997,1,110.161181655427
ISR,HPI_YDH,1997,2,110.671713734987
ISR,HPI_YDH,1997,3,110.978143985403
ISR,HPI_YDH,1997,4,107.20713951601
ISR,HPI_YDH,1998,1,104.752768656179
ISR,HPI_YDH,1998,2,104.159888462114
ISR,HPI_YDH,1998,3,103.225933115693
ISR,HPI_YDH,1998,4,107.739304605686
ISR,HPI_YDH,1999,1,105.75128953816
ISR,HPI_YDH,1999,2,103.92308539746
ISR,HPI_YDH,1999,3,104.502858545991
ISR,HPI_YDH,1999,4,102.743231113366
ISR,HPI_YDH,2000,1,97.487308605431
ISR,HPI_YDH,2000,2,97.6757860127066
ISR,HPI_YDH,2000,3,94.7059799663655
ISR,HPI_YDH,2000,4,92.3424377465337
ISR,HPI_YDH,2001,1,89.2494925346234
ISR,HPI_YDH,2001,2,88.003022038915
ISR,HPI_YDH,2001,3,88.4985769330864
ISR,HPI_YDH,2001,4,88.3239059379308
ISR,HPI_YDH,2002,1,92.6890031092561
ISR,HPI_YDH,2002,2,94.1090009856973
ISR,HPI_YDH,2002,3,91.9193970055226
ISR,HPI_YDH,2002,4,90.7750540561845
ISR,HPI_YDH,2003,1,89.0607543633779
ISR,HPI_YDH,2003,2,84.5697432526195
ISR,HPI_YDH,2003,3,84.3932026367364
ISR,HPI_YDH,2003,4,83.5966889400856
ISR,HPI_YDH,2004,1,83.6597063175619
ISR,HPI_YDH,2004,2,84.066078367207
ISR,HPI_YDH,2004,3,82.0748893124204
ISR,HPI_YDH,2004,4,79.8511654113536
ISR,HPI_YDH,2005,1,78.8825504840328
ISR,HPI_YDH,2005,2,79.0575324625771
ISR,HPI_YDH,2005,3,78.5326612888032
ISR,HPI_YDH,2005,4,78.8952212745069
ISR,HPI_YDH,2006,1,78.1220487847794
ISR,HPI_YDH,2006,2,75.6103910323618
ISR,HPI_YDH,2006,3,73.8763729015797
ISR,HPI_YDH,2006,4,71.7773766420019
ISR,HPI_YDH,2007,1,69.9448058529563
ISR,HPI_YDH,2007,2,69.7613759465479
ISR,HPI_YDH,2007,3,70.7264167127445
ISR,HPI_YDH,2007,4,70.0275904727162
ISR,HPI_YDH,2008,1,72.3013692453237
ISR,HPI_YDH,2008,2,72.6134510288429
ISR,HPI_YDH,2008,3,74.1099577042428
ISR,HPI_YDH,2008,4,74.0593970051518
ISR,HPI_YDH,2009,1,73.6900871497219
ISR,HPI_YDH,2009,2,75.7603232222139
ISR,HPI_YDH,2009,3,78.5510981602268
ISR,HPI_YDH,2009,4,82.1822321783767
ISR,HPI_YDH,2010,1,84.472402618918
ISR,HPI_YDH,2010,2,86.000246950682
ISR,HPI_YDH,2010,3,87.3042516142038
ISR,HPI_YDH,2010,4,89.409490739677
ISR,HPI_YDH,2011,1,90.5543656593894
ISR,HPI_YDH,2011,2,91.9628528707493
ISR,HPI_YDH,2011,3,91.6465261007384
ISR,HPI_YDH,2011,4,90.3302163009575
ISR,HPI_YDH,2012,1,90.7734647281404
ISR,HPI_YDH,2012,2,90.6804585954657
ISR,HPI_YDH,2012,3,91.2752997372109
ISR,HPI_YDH,2012,4,93.1765592609024
ISR,HPI_YDH,2013,1,93.9255887603076
ISR,HPI_YDH,2013,2,94.0071820916616
ISR,HPI_YDH,2013,3,95.1217457386847
ISR,HPI_YDH,2013,4,95.8844347351772
ISR,HPI_YDH,2014,1,96.9062908009299
ISR,HPI_YDH,2014,2,97.4375916191511
ISR,HPI_YDH,2014,3,96.5197090175678
ISR,HPI_YDH,2014,4,97.260903695254
ISR,HPI_YDH,2015,1,98.395285012063
ISR,HPI_YDH,2015,2,99.5415172037901
ISR,HPI_YDH,2015,3,100.286681569526
ISR,HPI_YDH,2015,4,101.776516214621
ISR,HPI_YDH,2016,1,102.679500758002
ISR,HPI_YDH,2016,2,103.778250250547
ISR,HPI_YDH,2016,3,105.476246307428
ISR,HPI_YDH,2016,4,105.751282789893
PRT,HPI_YDH,1995,1,144.12096171801
PRT,HPI_YDH,1995,2,142.501202728961
PRT,HPI_YDH,1995,3,141.559112603687
PRT,HPI_YDH,1995,4,140.101270723654
PRT,HPI_YDH,1996,1,139.735285095996
PRT,HPI_YDH,1996,2,138.445140119417
PRT,HPI_YDH,1996,3,136.875424434092
PRT,HPI_YDH,1996,4,136.071833019673
PRT,HPI_YDH,1997,1,136.097126540848
PRT,HPI_YDH,1997,2,134.817730846364
PRT,HPI_YDH,1997,3,134.298986996362
PRT,HPI_YDH,1997,4,133.8333542464
PRT,HPI_YDH,1998,1,130.675587833063
PRT,HPI_YDH,1998,2,129.494004513379
PRT,HPI_YDH,1998,3,129.127122905248
PRT,HPI_YDH,1998,4,129.315659417623
PRT,HPI_YDH,1999,1,131.241407370877
PRT,HPI_YDH,1999,2,131.14559153407
PRT,HPI_YDH,1999,3,133.277655440263
PRT,HPI_YDH,1999,4,132.221074018109
PRT,HPI_YDH,2000,1,133.319167649771
PRT,HPI_YDH,2000,2,135.02962151754
PRT,HPI_YDH,2000,3,134.469158321898
PRT,HPI_YDH,2000,4,136.493575726135
PRT,HPI_YDH,2001,1,137.996790420253
PRT,HPI_YDH,2001,2,136.24852670737
PRT,HPI_YDH,2001,3,135.733407039316
PRT,HPI_YDH,2001,4,134.792609784708
PRT,HPI_YDH,2002,1,132.4305736352
PRT,HPI_YDH,2002,2,131.898040434408
PRT,HPI_YDH,2002,3,130.987936898903
PRT,HPI_YDH,2002,4,131.574070971131
PRT,HPI_YDH,2003,1,131.990116229342
PRT,HPI_YDH,2003,2,130.878576231524
PRT,HPI_YDH,2003,3,129.667520449135
PRT,HPI_YDH,2003,4,129.434698718698
PRT,HPI_YDH,2004,1,129.456305054538
PRT,HPI_YDH,2004,2,127.633188621589
PRT,HPI_YDH,2004,3,126.557929980829
PRT,HPI_YDH,2004,4,125.580731623523
PRT,HPI_YDH,2005,1,124.643396088522
PRT,HPI_YDH,2005,2,126.091712524714
PRT,HPI_YDH,2005,3,124.972961932729
PRT,HPI_YDH,2005,4,125.210540729618
PRT,HPI_YDH,2006,1,125.620983586217
PRT,HPI_YDH,2006,2,124.798885218832
PRT,HPI_YDH,2006,3,123.744001174368
PRT,HPI_YDH,2006,4,122.857130636708
PRT,HPI_YDH,2007,1,122.079395743361
PRT,HPI_YDH,2007,2,119.391701261965
PRT,HPI_YDH,2007,3,119.506247145299
PRT,HPI_YDH,2007,4,116.246444845672
PRT,HPI_YDH,2008,1,111.685390044786
PRT,HPI_YDH,2008,2,108.346524236401
PRT,HPI_YDH,2008,3,104.81611450998
PRT,HPI_YDH,2008,4,106.592987479251
PRT,HPI_YDH,2009,1,106.845094700458
PRT,HPI_YDH,2009,2,107.94582144094
PRT,HPI_YDH,2009,3,108.020592898542
PRT,HPI_YDH,2009,4,107.421445329372
PRT,HPI_YDH,2010,1,107.210558890145
PRT,HPI_YDH,2010,2,106.847274734527
PRT,HPI_YDH,2010,3,107.068354426436
PRT,HPI_YDH,2010,4,106.421065625948
PRT,HPI_YDH,2011,1,106.968401710167
PRT,HPI_YDH,2011,2,104.672135406835
PRT,HPI_YDH,2011,3,103.91025170753
PRT,HPI_YDH,2011,4,100.475736227512
