iso3,medida,anyo,valor
CYP,LCC_SUR_ART_GAIN,2020,233.5686389
PRK,LCC_SUR_ART_GAIN,2020,462.6170332
COD,LCC_SUR_ART_GAIN,2020,1572.854061
DJI,LCC_SUR_ART_GAIN,2020,6.602220035
DMA,LCC_SUR_ART_GAIN,2020,1.077067876
DOM,LCC_SUR_ART_GAIN,2020,310.1910218
ECU,LCC_SUR_ART_GAIN,2020,765.3325528
EGY,LCC_SUR_ART_GAIN,2020,2154.158962
SLV,LCC_SUR_ART_GAIN,2020,84.56566621
GNQ,LCC_SUR_ART_GAIN,2020,65.92958133
ERI,LCC_SUR_ART_GAIN,2020,63.46522346
SWZ,LCC_SUR_ART_GAIN,2020,23.6773633
ETH,LCC_SUR_ART_GAIN,2020,793.4207475
FJI,LCC_SUR_ART_GAIN,2020,10.83255247
GAB,LCC_SUR_ART_GAIN,2020,110.5335939
GMB,LCC_SUR_ART_GAIN,2020,70.91235617
GEO,LCC_SUR_ART_GAIN,2020,384.4534082
GHA,LCC_SUR_ART_GAIN,2020,1800.050622
GRD,LCC_SUR_ART_GAIN,2020,0.539472546
GTM,LCC_SUR_ART_GAIN,2020,369.4554759
GIN,LCC_SUR_ART_GAIN,2020,264.568901
GNB,LCC_SUR_ART_GAIN,2020,40.83989122
GUY,LCC_SUR_ART_GAIN,2020,71.45242072
HTI,LCC_SUR_ART_GAIN,2020,231.6294095
HND,LCC_SUR_ART_GAIN,2020,226.0305061
HKG,LCC_SUR_ART_GAIN,2020,54.84998286
IND,LCC_SUR_ART_GAIN,2020,20562.81565
IDN,LCC_SUR_ART_GAIN,2020,5700.252651
IRN,LCC_SUR_ART_GAIN,2020,3945.716661
IRQ,LCC_SUR_ART_GAIN,2020,1894.97791
IMN,LCC_SUR_ART_GAIN,2020,5.099804623
JAM,LCC_SUR_ART_GAIN,2020,89.68602092
JEY,LCC_SUR_ART_GAIN,2020,4.509431364
JOR,LCC_SUR_ART_GAIN,2020,289.8419106
KAZ,LCC_SUR_ART_GAIN,2020,2735.647219
KEN,LCC_SUR_ART_GAIN,2020,539.5309624
KWT,LCC_SUR_ART_GAIN,2020,298.5465099
KGZ,LCC_SUR_ART_GAIN,2020,617.7198919
LAO,LCC_SUR_ART_GAIN,2020,110.9944227
LBN,LCC_SUR_ART_GAIN,2020,174.8658835
LSO,LCC_SUR_ART_GAIN,2020,85.22293958
LBR,LCC_SUR_ART_GAIN,2020,128.5979792
LBY,LCC_SUR_ART_GAIN,2020,687.4391858
LIE,LCC_SUR_ART_GAIN,2020,8.731421521
MAC,LCC_SUR_ART_GAIN,2020,0.832227963
MDG,LCC_SUR_ART_GAIN,2020,146.0651107
MWI,LCC_SUR_ART_GAIN,2020,285.7056578
MYS,LCC_SUR_ART_GAIN,2020,2268.581918
MLI,LCC_SUR_ART_GAIN,2020,386.0776383
MLT,LCC_SUR_ART_GAIN,2020,17.80602708
MRT,LCC_SUR_ART_GAIN,2020,122.1265712
MUS,LCC_SUR_ART_GAIN,2020,45.81616013
FSM,LCC_SUR_ART_GAIN,2020,0.087998606
MDA,LCC_SUR_ART_GAIN,2020,877.6870838
MCO,LCC_SUR_ART_GAIN,2020,0.041125822
MNG,LCC_SUR_ART_GAIN,2020,310.3189314
MSR,LCC_SUR_ART_GAIN,2020,0.085044632
MAR,LCC_SUR_ART_GAIN,2020,917.3442615
MOZ,LCC_SUR_ART_GAIN,2020,550.8718642
MMR,LCC_SUR_ART_GAIN,2020,728.6335108
NAM,LCC_SUR_ART_GAIN,2020,378.3899467
NPL,LCC_SUR_ART_GAIN,2020,204.6079725
NCL,LCC_SUR_ART_GAIN,2020,26.00448388
NIC,LCC_SUR_ART_GAIN,2020,83.98316345
NER,LCC_SUR_ART_GAIN,2020,152.3877214
NGA,LCC_SUR_ART_GAIN,2020,5751.695409
MKD,LCC_SUR_ART_GAIN,2020,106.8062125
OMN,LCC_SUR_ART_GAIN,2020,278.4111674
PAK,LCC_SUR_ART_GAIN,2020,4080.875192
PSE,LCC_SUR_ART_GAIN,2020,257.9672667
PAN,LCC_SUR_ART_GAIN,2020,179.357463
PNG,LCC_SUR_ART_GAIN,2020,43.87310794
PRY,LCC_SUR_ART_GAIN,2020,316.3888845
PER,LCC_SUR_ART_GAIN,2020,964.6166441
PHL,LCC_SUR_ART_GAIN,2020,1269.357277
PRI,LCC_SUR_ART_GAIN,2020,334.3342445
QAT,LCC_SUR_ART_GAIN,2020,194.8665647
ROU,LCC_SUR_ART_GAIN,2020,4103.012774
RUS,LCC_SUR_ART_GAIN,2020,13231.48391
RWA,LCC_SUR_ART_GAIN,2020,154.7605284
SHN,LCC_SUR_ART_GAIN,2020,3.40199534
KNA,LCC_SUR_ART_GAIN,2020,3.140228472
LCA,LCC_SUR_ART_GAIN,2020,2.964948119
SPM,LCC_SUR_ART_GAIN,2020,0.972233138
VCT,LCC_SUR_ART_GAIN,2020,2.478154478
SMR,LCC_SUR_ART_GAIN,2020,1.943713794
STP,LCC_SUR_ART_GAIN,2020,2.591137653
SAU,LCC_SUR_ART_GAIN,2020,2113.116515
SEN,LCC_SUR_ART_GAIN,2020,365.4908876
SRB,LCC_SUR_ART_GAIN,2020,603.4254155
SYC,LCC_SUR_ART_GAIN,2020,0.083126644
SLE,LCC_SUR_ART_GAIN,2020,213.2298846
SGP,LCC_SUR_ART_GAIN,2020,176.936548
SLB,LCC_SUR_ART_GAIN,2020,2.013443655
SOM,LCC_SUR_ART_GAIN,2020,217.5769874
ZAF,LCC_SUR_ART_GAIN,2020,5919.44615
LKA,LCC_SUR_ART_GAIN,2020,442.5692458
SUR,LCC_SUR_ART_GAIN,2020,56.87389665
SYR,LCC_SUR_ART_GAIN,2020,696.3985074
TWN,LCC_SUR_ART_GAIN,2020,1425.976476
TJK,LCC_SUR_ART_GAIN,2020,511.8483623
TZA,LCC_SUR_ART_GAIN,2020,847.9136696
THA,LCC_SUR_ART_GAIN,2020,3021.3505
TLS,LCC_SUR_ART_GAIN,2020,33.72023472
TGO,LCC_SUR_ART_GAIN,2020,250.9742271
TTO,LCC_SUR_ART_GAIN,2020,119.71305
TUN,LCC_SUR_ART_GAIN,2020,439.2343968
TKM,LCC_SUR_ART_GAIN,2020,784.067072
TCA,LCC_SUR_ART_GAIN,2020,2.794516385
UGA,LCC_SUR_ART_GAIN,2020,496.9019911
UKR,LCC_SUR_ART_GAIN,2020,11127.15893
ARE,LCC_SUR_ART_GAIN,2020,282.8800129
VIR,LCC_SUR_ART_GAIN,2020,12.69585441
URY,LCC_SUR_ART_GAIN,2020,206.8245113
UZB,LCC_SUR_ART_GAIN,2020,3557.078754
VEN,LCC_SUR_ART_GAIN,2020,1319.056722
VNM,LCC_SUR_ART_GAIN,2020,2491.072379
ESH,LCC_SUR_ART_GAIN,2020,17.46651376
YEM,LCC_SUR_ART_GAIN,2020,399.7940808
ZMB,LCC_SUR_ART_GAIN,2020,704.7741047
ZWE,LCC_SUR_ART_GAIN,2020,457.561281
CIS,LCC_SUR_ART_GAIN,2020,36180.87175
DAE,LCC_SUR_ART_GAIN,2020,13917.30535
EEA,LCC_SUR_ART_GAIN,2020,41711.6468
AUS,LC_SUR_ART,2022,12884.19436
AUT,LC_SUR_ART,2022,2387.350502
BEL,LC_SUR_ART,2022,3552.295985
CAN,LC_SUR_ART,2022,13078.26222
CHL,LC_SUR_ART,2022,3048.922894
COL,LC_SUR_ART,2022,2884.410077
CRI,LC_SUR_ART,2022,458.173402
CZE,LC_SUR_ART,2022,3507.493877
DNK,LC_SUR_ART,2022,1780.438944
EST,LC_SUR_ART,2022,314.8518315
FIN,LC_SUR_ART,2022,858.6863888
FRA,LC_SUR_ART,2022,18960.32421
FRB,LC_SUR_ART,2022,867.8361928
FRC,LC_SUR_ART,2022,1024.143674
FRD,LC_SUR_ART,2022,987.7593063
FRE,LC_SUR_ART,2022,2173.594644
FRF,LC_SUR_ART,2022,2060.265007
FRG,LC_SUR_ART,2022,1307.462709
FRH,LC_SUR_ART,2022,1020.619617
FRI,LC_SUR_ART,2022,1697.949102
FRJ,LC_SUR_ART,2022,1580.899336
FRK,LC_SUR_ART,2022,2171.739127
FRL,LC_SUR_ART,2022,1573.527023
FRM,LC_SUR_ART,2022,71.5352608
DEU,LC_SUR_ART,2022,24834.10582
DEA,LC_SUR_ART,2022,4726.144822
DEB,LC_SUR_ART,2022,1331.744165
DEC,LC_SUR_ART,2022,350.1851221
DED,LC_SUR_ART,2022,1587.524959
DEE,LC_SUR_ART,2022,1160.962772
DEF,LC_SUR_ART,2022,869.0076455
DEG,LC_SUR_ART,2022,799.8807752
GRC,LC_SUR_ART,2022,2195.314754
HUN,LC_SUR_ART,2022,3818.67289
ISL,LC_SUR_ART,2022,42.36414331
IRL,LC_SUR_ART,2022,918.3052267
ISR,LC_SUR_ART,2022,1183.331154
ITA,LC_SUR_ART,2022,13702.89578
JPN,LC_SUR_ART,2022,25124.78731
JPA,LC_SUR_ART,2022,1245.146672
JPB,LC_SUR_ART,2022,1904.176995
JPC,LC_SUR_ART,2022,2842.716936
JPD,LC_SUR_ART,2022,4780.699583
JPE,LC_SUR_ART,2022,1343.390101
JPF,LC_SUR_ART,2022,4226.627045
JPG,LC_SUR_ART,2022,3270.388232
JPH,LC_SUR_ART,2022,1572.815581
JPI,LC_SUR_ART,2022,1121.194164
JPJ,LC_SUR_ART,2022,2817.632006
KOR,LC_SUR_ART,2022,4192.199183
LVA,LC_SUR_ART,2022,376.9804929
LTU,LC_SUR_ART,2022,808.7708644
LUX,LC_SUR_ART,2022,160.6656053
MEX,LC_SUR_ART,2022,17763.8898
NLD,LC_SUR_ART,2022,4090.810146
NZL,LC_SUR_ART,2022,2793.000224
NOR,LC_SUR_ART,2022,3549.647795
POL,LC_SUR_ART,2022,7919.756936
PRT,LC_SUR_ART,2022,2859.609523
SVK,LC_SUR_ART,2022,2001.663007
SVN,LC_SUR_ART,2022,417.2379253
ESP,LC_SUR_ART,2022,8455.263524
SWE,LC_SUR_ART,2022,2153.698396
CHE,LC_SUR_ART,2022,1800.569127
TUR,LC_SUR_ART,2022,9587.398322
GBR,LC_SUR_ART,2022,13739.45913
UKC,LC_SUR_ART,2022,608.5243838
UKD,LC_SUR_ART,2022,1567.330582
UKE,LC_SUR_ART,2022,1249.292957
UKF,LC_SUR_ART,2022,1128.300424
UKG,LC_SUR_ART,2022,1232.511935
UKH,LC_SUR_ART,2022,1371.282653
UKI,LC_SUR_ART,2022,1116.56567
UKJ,LC_SUR_ART,2022,1974.689384
UKK,LC_SUR_ART,2022,1134.891708
UKL,LC_SUR_ART,2022,738.1383751
UKM,LC_SUR_ART,2022,1237.764109
UKN,LC_SUR_ART,2022,380.1669515
USA,LC_SUR_ART,2022,149702.6516
AFG,LC_SUR_ART,2022,1056.076693
ALB,LC_SUR_ART,2022,317.7764135
DZA,LC_SUR_ART,2022,3266.605192
ASM,LC_SUR_ART,2022,0.756768704
AGO,LC_SUR_ART,2022,1658.415442
AND,LC_SUR_ART,2022,4.278299287
AIA,LC_SUR_ART,2022,1.050428259
ATG,LC_SUR_ART,2022,13.64885021
ARG,LC_SUR_ART,2022,7839.428954
ARM,LC_SUR_ART,2022,711.5672561
ABW,LC_SUR_ART,2022,43.99793086
AZE,LC_SUR_ART,2022,1715.11462
BHS,LC_SUR_ART,2022,120.8645558
BHR,LC_SUR_ART,2022,231.771955
GGY,LC_SUR_ART,2022,17.6537851
BGD,LC_SUR_ART,2022,1253.525524
BRB,LC_SUR_ART,2022,78.95503401
BLR,LC_SUR_ART,2022,2089.488576
BLZ,LC_SUR_ART,2022,47.18954147
BEN,LC_SUR_ART,2022,769.7273952
BMU,LC_SUR_ART,2022,1.65192843
BTN,LC_SUR_ART,2022,4.492232662
BOL,LC_SUR_ART,2022,1499.949101
BIH,LC_SUR_ART,2022,482.1526676
BWA,LC_SUR_ART,2022,780.1343605
BRA,LC_SUR_ART,2022,29434.98231
VGB,LC_SUR_ART,2022,12.27089381
BRN,LC_SUR_ART,2022,111.8368222
BGR,LC_SUR_ART,2022,2331.51743
BFA,LC_SUR_ART,2022,746.4727176
BDI,LC_SUR_ART,2022,182.6297151
CPV,LC_SUR_ART,2022,32.7016766
KHM,LC_SUR_ART,2022,416.8979426
CMR,LC_SUR_ART,2022,1196.32847
CYM,LC_SUR_ART,2022,14.49599571
CAF,LC_SUR_ART,2022,281.0600638
TCD,LC_SUR_ART,2022,398.7804927
CHN,LC_SUR_ART,2022,157509.7913
COM,LC_SUR_ART,2022,28.19836497
COG,LC_SUR_ART,2022,440.6540798
COK,LC_SUR_ART,2022,0.158468319
CIV,LC_SUR_ART,2022,2373.523162
HRV,LC_SUR_ART,2022,982.4058671
CUB,LC_SUR_ART,2022,883.0696237
CYP,LC_SUR_ART,2022,397.5432268
PRK,LC_SUR_ART,2022,1207.900829
COD,LC_SUR_ART,2022,3358.680769
DJI,LC_SUR_ART,2022,25.01327303
DMA,LC_SUR_ART,2022,3.949922022
DOM,LC_SUR_ART,2022,816.4298303
ECU,LC_SUR_ART,2022,1683.863443
EGY,LC_SUR_ART,2022,4034.905357
SLV,LC_SUR_ART,2022,339.4986916
GNQ,LC_SUR_ART,2022,100.4299718
ERI,LC_SUR_ART,2022,200.5535941
SWZ,LC_SUR_ART,2022,50.93099102
ETH,LC_SUR_ART,2022,1452.400385
FJI,LC_SUR_ART,2022,42.92283572
PYF,LC_SUR_ART,2022,13.54227958
GAB,LC_SUR_ART,2022,269.3115722
GMB,LC_SUR_ART,2022,155.9758426
GEO,LC_SUR_ART,2022,1080.66905
GHA,LC_SUR_ART,2022,3622.965126
GRL,LC_SUR_ART,2022,1.087835259
GRD,LC_SUR_ART,2022,4.675961849
GUM,LC_SUR_ART,2022,0.621935216
GTM,LC_SUR_ART,2022,933.3888943
GIN,LC_SUR_ART,2022,638.1770365
GNB,LC_SUR_ART,2022,67.73479384
GUY,LC_SUR_ART,2022,229.0530461
HTI,LC_SUR_ART,2022,449.6138053
VAT,LC_SUR_ART,2022,0.510055899
HND,LC_SUR_ART,2022,566.333431
HKG,LC_SUR_ART,2022,213.4120076
IND,LC_SUR_ART,2022,34505.17075
IDN,LC_SUR_ART,2022,18603.06479
IRN,LC_SUR_ART,2022,7835.483196
IRQ,LC_SUR_ART,2022,3117.032604
IMN,LC_SUR_ART,2022,15.84656775
JAM,LC_SUR_ART,2022,310.7985315
JEY,LC_SUR_ART,2022,13.23269984
JOR,LC_SUR_ART,2022,661.4882187
KAZ,LC_SUR_ART,2022,5173.879412
KEN,LC_SUR_ART,2022,747.3999674
KWT,LC_SUR_ART,2022,527.9930963
KGZ,LC_SUR_ART,2022,837.0603599
LAO,LC_SUR_ART,2022,194.1429333
LBN,LC_SUR_ART,2022,350.6121044
LSO,LC_SUR_ART,2022,138.0842063
LBR,LC_SUR_ART,2022,346.2322527
LBY,LC_SUR_ART,2022,1430.979889
LIE,LC_SUR_ART,2022,11.27874133
MAC,LC_SUR_ART,2022,5.750173484
MDG,LC_SUR_ART,2022,514.6197388
MWI,LC_SUR_ART,2022,533.5076447
MYS,LC_SUR_ART,2022,4481.867629
MLI,LC_SUR_ART,2022,690.7499285
MLT,LC_SUR_ART,2022,78.48449991
MRT,LC_SUR_ART,2022,409.0038651
MUS,LC_SUR_ART,2022,139.8338985
FSM,LC_SUR_ART,2022,38.45812659
MDA,LC_SUR_ART,2022,2138.07577
MCO,LC_SUR_ART,2022,1.480360296
MNG,LC_SUR_ART,2022,840.7419788
MSR,LC_SUR_ART,2022,0.085044632
MAR,LC_SUR_ART,2022,2322.024396
MOZ,LC_SUR_ART,2022,1163.99236
MMR,LC_SUR_ART,2022,1471.99736
NAM,LC_SUR_ART,2022,1068.106569
NPL,LC_SUR_ART,2022,457.0638429
NCL,LC_SUR_ART,2022,49.37041888
NIC,LC_SUR_ART,2022,302.8943711
NER,LC_SUR_ART,2022,292.8188428
NGA,LC_SUR_ART,2022,9981.554722
NIU,LC_SUR_ART,2022,0.605612695
MKD,LC_SUR_ART,2022,353.5947301
MNP,LC_SUR_ART,2022,0.166819052
OMN,LC_SUR_ART,2022,695.002915
PAK,LC_SUR_ART,2022,5548.74983
PLW,LC_SUR_ART,2022,0.534899407
PSE,LC_SUR_ART,2022,515.2393727
PAN,LC_SUR_ART,2022,423.3227332
PNG,LC_SUR_ART,2022,300.694471
PRY,LC_SUR_ART,2022,791.79796
PER,LC_SUR_ART,2022,3138.875239
PHL,LC_SUR_ART,2022,2617.006045
PRI,LC_SUR_ART,2022,1222.306413
QAT,LC_SUR_ART,2022,646.2372985
ROU,LC_SUR_ART,2022,8844.642911
RUS,LC_SUR_ART,2022,37584.49033
RWA,LC_SUR_ART,2022,225.8733425
SHN,LC_SUR_ART,2022,20.31687638
KNA,LC_SUR_ART,2022,7.72374253
LCA,LC_SUR_ART,2022,11.14299504
SPM,LC_SUR_ART,2022,1.638352516
VCT,LC_SUR_ART,2022,7.788976027
WSM,LC_SUR_ART,2022,0.453444598
SMR,LC_SUR_ART,2022,7.451437347
STP,LC_SUR_ART,2022,16.00937584
SAU,LC_SUR_ART,2022,5056.536426
SEN,LC_SUR_ART,2022,709.2605546
SRB,LC_SUR_ART,2022,1440.229165
SYC,LC_SUR_ART,2022,1.496330482
SLE,LC_SUR_ART,2022,384.3937682
SGP,LC_SUR_ART,2022,302.784715
SLB,LC_SUR_ART,2022,9.428157837
SOM,LC_SUR_ART,2022,662.0171269
ZAF,LC_SUR_ART,2022,10477.06108
LKA,LC_SUR_ART,2022,1177.448296
SUR,LC_SUR_ART,2022,164.4984867
SYR,LC_SUR_ART,2022,1859.591546
TWN,LC_SUR_ART,2022,2217.35438
TJK,LC_SUR_ART,2022,846.8892712
TZA,LC_SUR_ART,2022,1667.655841
THA,LC_SUR_ART,2022,5067.583338
TLS,LC_SUR_ART,2022,93.27749883
TGO,LC_SUR_ART,2022,537.678363
TKL,LC_SUR_ART,2022,0.007860984
TON,LC_SUR_ART,2022,0.668875425
TTO,LC_SUR_ART,2022,241.9895458
TUN,LC_SUR_ART,2022,1397.804054
TKM,LC_SUR_ART,2022,1151.715647
TCA,LC_SUR_ART,2022,4.791213217
UGA,LC_SUR_ART,2022,834.3303618
UKR,LC_SUR_ART,2022,25490.39077
ARE,LC_SUR_ART,2022,2978.146749
VIR,LC_SUR_ART,2022,59.94256337
URY,LC_SUR_ART,2022,651.7777339
UZB,LC_SUR_ART,2022,5780.406637
VUT,LC_SUR_ART,2022,4.426995689
VEN,LC_SUR_ART,2022,3431.573857
VNM,LC_SUR_ART,2022,4335.905061
WLF,LC_SUR_ART,2022,0.498980127
ESH,LC_SUR_ART,2022,33.59445474
YEM,LC_SUR_ART,2022,523.9122563
ZMB,LC_SUR_ART,2022,1264.167623
ZWE,LC_SUR_ART,2022,963.7609584
ACP,LC_SUR_ART,2022,46006.36877
CIS,LC_SUR_ART,2022,84599.7477
DAE,LC_SUR_ART,2022,33503.0729
EEA,LC_SUR_ART,2022,113468.4343
SDR,LC_SUR_ART,2022,851133.1266
AUS,LCC_SUR_ART_GAIN,2022,3731.544528
AUT,LCC_SUR_ART_GAIN,2022,1027.65382
BEL,LCC_SUR_ART_GAIN,2022,1444.816968
CAN,LCC_SUR_ART_GAIN,2022,4306.835267
CHL,LCC_SUR_ART_GAIN,2022,1383.700752
COL,LCC_SUR_ART_GAIN,2022,937.9211559
CRI,LCC_SUR_ART_GAIN,2022,202.6618959
CZE,LCC_SUR_ART_GAIN,2022,1390.875698
DNK,LCC_SUR_ART_GAIN,2022,580.2908201
EST,LCC_SUR_ART_GAIN,2022,125.6655469
FIN,LCC_SUR_ART_GAIN,2022,307.774013
FRA,LCC_SUR_ART_GAIN,2022,8076.351776
FRB,LCC_SUR_ART_GAIN,2022,414.3030005
FRC,LCC_SUR_ART_GAIN,2022,429.3460674
FRD,LCC_SUR_ART_GAIN,2022,432.0599435
FRE,LCC_SUR_ART_GAIN,2022,838.8619108
FRF,LCC_SUR_ART_GAIN,2022,759.0566394
FRG,LCC_SUR_ART_GAIN,2022,681.0446823
FRH,LCC_SUR_ART_GAIN,2022,449.4190189
FRI,LCC_SUR_ART_GAIN,2022,848.6334752
FRJ,LCC_SUR_ART_GAIN,2022,831.9787008
FRK,LCC_SUR_ART_GAIN,2022,949.5296044
FRL,LCC_SUR_ART_GAIN,2022,810.9936262
FRM,LCC_SUR_ART_GAIN,2022,41.71895216
DEU,LCC_SUR_ART_GAIN,2022,8275.381408
DEA,LCC_SUR_ART_GAIN,2022,1116.940461
DEB,LCC_SUR_ART_GAIN,2022,376.2215101
DEC,LCC_SUR_ART_GAIN,2022,109.5934508
DED,LCC_SUR_ART_GAIN,2022,585.8357721
DEE,LCC_SUR_ART_GAIN,2022,378.9731228
DEF,LCC_SUR_ART_GAIN,2022,287.0367807
DEG,LCC_SUR_ART_GAIN,2022,321.820717
GRC,LCC_SUR_ART_GAIN,2022,839.6009908
HUN,LCC_SUR_ART_GAIN,2022,1684.221579
IRL,LCC_SUR_ART_GAIN,2022,404.332092
ISR,LCC_SUR_ART_GAIN,2022,722.9155911
ITA,LCC_SUR_ART_GAIN,2022,5261.300241
JPN,LCC_SUR_ART_GAIN,2022,10888.41834
JPA,LCC_SUR_ART_GAIN,2022,460.7071785
JPB,LCC_SUR_ART_GAIN,2022,1158.49891
JPC,LCC_SUR_ART_GAIN,2022,1764.80524
JPD,LCC_SUR_ART_GAIN,2022,1186.761427
JPE,LCC_SUR_ART_GAIN,2022,892.9885641
JPF,LCC_SUR_ART_GAIN,2022,1571.125555
JPG,LCC_SUR_ART_GAIN,2022,946.4622988
JPH,LCC_SUR_ART_GAIN,2022,850.5598148
JPI,LCC_SUR_ART_GAIN,2022,662.696936
JPJ,LCC_SUR_ART_GAIN,2022,1393.812413
KOR,LCC_SUR_ART_GAIN,2022,2449.255591
LVA,LCC_SUR_ART_GAIN,2022,127.1735244
LTU,LCC_SUR_ART_GAIN,2022,332.8061011
LUX,LCC_SUR_ART_GAIN,2022,64.10939394
MEX,LCC_SUR_ART_GAIN,2022,8571.096711
NLD,LCC_SUR_ART_GAIN,2022,1610.916108
NZL,LCC_SUR_ART_GAIN,2022,276.280815
NOR,LCC_SUR_ART_GAIN,2022,1107.728819
POL,LCC_SUR_ART_GAIN,2022,3451.026915
PRT,LCC_SUR_ART_GAIN,2022,1453.527791
SVK,LCC_SUR_ART_GAIN,2022,640.6615576
SVN,LCC_SUR_ART_GAIN,2022,165.2581916
ESP,LCC_SUR_ART_GAIN,2022,4608.745667
SWE,LCC_SUR_ART_GAIN,2022,769.2513345
CHE,LCC_SUR_ART_GAIN,2022,691.6225262
TUR,LCC_SUR_ART_GAIN,2022,4711.875536
GBR,LCC_SUR_ART_GAIN,2022,3413.257466
UKC,LCC_SUR_ART_GAIN,2022,171.8002428
UKD,LCC_SUR_ART_GAIN,2022,240.6142093
UKE,LCC_SUR_ART_GAIN,2022,310.492814
UKF,LCC_SUR_ART_GAIN,2022,360.2887197
UKG,LCC_SUR_ART_GAIN,2022,249.7074495
UKH,LCC_SUR_ART_GAIN,2022,423.612021
UKI,LCC_SUR_ART_GAIN,2022,94.5343662
UKJ,LCC_SUR_ART_GAIN,2022,513.5161368
UKK,LCC_SUR_ART_GAIN,2022,375.8235543
UKL,LCC_SUR_ART_GAIN,2022,258.1490012
UKM,LCC_SUR_ART_GAIN,2022,247.2127245
UKN,LCC_SUR_ART_GAIN,2022,167.5062269
USA,LCC_SUR_ART_GAIN,2022,50834.7009
AFG,LCC_SUR_ART_GAIN,2022,644.8620776
ALB,LCC_SUR_ART_GAIN,2022,110.938885
DZA,LCC_SUR_ART_GAIN,2022,1848.22074
AGO,LCC_SUR_ART_GAIN,2022,1251.731565
AND,LCC_SUR_ART_GAIN,2022,1.493884813
AIA,LCC_SUR_ART_GAIN,2022,0.404018494
ATG,LCC_SUR_ART_GAIN,2022,5.182751158
ARG,LCC_SUR_ART_GAIN,2022,3088.942638
ARM,LCC_SUR_ART_GAIN,2022,275.7342758
ABW,LCC_SUR_ART_GAIN,2022,41.8241737
AZE,LCC_SUR_ART_GAIN,2022,1223.312287
BHS,LCC_SUR_ART_GAIN,2022,25.57307281
BHR,LCC_SUR_ART_GAIN,2022,102.4044976
GGY,LCC_SUR_ART_GAIN,2022,5.660975646
BGD,LCC_SUR_ART_GAIN,2022,1027.404881
BRB,LCC_SUR_ART_GAIN,2022,30.26822901
BLR,LCC_SUR_ART_GAIN,2022,1189.399515
BLZ,LCC_SUR_ART_GAIN,2022,37.87403777
BEN,LCC_SUR_ART_GAIN,2022,539.8869311
BMU,LCC_SUR_ART_GAIN,2022,0.275335546
BTN,LCC_SUR_ART_GAIN,2022,3.984349378
BOL,LCC_SUR_ART_GAIN,2022,673.0247217
BIH,LCC_SUR_ART_GAIN,2022,202.411328
BWA,LCC_SUR_ART_GAIN,2022,557.0718258
BRA,LCC_SUR_ART_GAIN,2022,12994.24869
VGB,LCC_SUR_ART_GAIN,2022,5.506263064
BRN,LCC_SUR_ART_GAIN,2022,93.22741033
BGR,LCC_SUR_ART_GAIN,2022,604.3764638
BFA,LCC_SUR_ART_GAIN,2022,551.6706417
BDI,LCC_SUR_ART_GAIN,2022,152.2840885
CPV,LCC_SUR_ART_GAIN,2022,3.34755787
KHM,LCC_SUR_ART_GAIN,2022,337.6064927
CMR,LCC_SUR_ART_GAIN,2022,773.290439
CYM,LCC_SUR_ART_GAIN,2022,10.04166012
CAF,LCC_SUR_ART_GAIN,2022,153.1803076
TCD,LCC_SUR_ART_GAIN,2022,181.1154108
CHN,LCC_SUR_ART_GAIN,2022,114665.6465
COM,LCC_SUR_ART_GAIN,2022,13.15352461
COG,LCC_SUR_ART_GAIN,2022,279.4092903
CIV,LCC_SUR_ART_GAIN,2022,1405.874657
HRV,LCC_SUR_ART_GAIN,2022,403.2100651
CUB,LCC_SUR_ART_GAIN,2022,244.7235773
CYP,LCC_SUR_ART_GAIN,2022,247.1096767
PRK,LCC_SUR_ART_GAIN,2022,486.6044611
COD,LCC_SUR_ART_GAIN,2022,2276.070601
DJI,LCC_SUR_ART_GAIN,2022,10.04264424
DMA,LCC_SUR_ART_GAIN,2022,1.077067876
DOM,LCC_SUR_ART_GAIN,2022,343.8455085
ECU,LCC_SUR_ART_GAIN,2022,867.9201271
EGY,LCC_SUR_ART_GAIN,2022,2755.85381
SLV,LCC_SUR_ART_GAIN,2022,100.2441717
GNQ,LCC_SUR_ART_GAIN,2022,81.99223319
ERI,LCC_SUR_ART_GAIN,2022,63.46522346
SWZ,LCC_SUR_ART_GAIN,2022,24.5304468
ETH,LCC_SUR_ART_GAIN,2022,1043.589448
FJI,LCC_SUR_ART_GAIN,2022,20.07396926
PYF,LCC_SUR_ART_GAIN,2022,8.473214609
GAB,LCC_SUR_ART_GAIN,2022,150.8725505
GMB,LCC_SUR_ART_GAIN,2022,77.49213451
GEO,LCC_SUR_ART_GAIN,2022,418.8030095
GHA,LCC_SUR_ART_GAIN,2022,2324.51623
GRD,LCC_SUR_ART_GAIN,2022,0.719334389
GTM,LCC_SUR_ART_GAIN,2022,427.7805809
GIN,LCC_SUR_ART_GAIN,2022,355.3642268
GNB,LCC_SUR_ART_GAIN,2022,46.56963556
GUY,LCC_SUR_ART_GAIN,2022,84.89906544
HTI,LCC_SUR_ART_GAIN,2022,252.2471083
HND,LCC_SUR_ART_GAIN,2022,283.7619422
HKG,LCC_SUR_ART_GAIN,2022,55.76875491
IND,LCC_SUR_ART_GAIN,2022,24983.24376
IDN,LCC_SUR_ART_GAIN,2022,6849.177607
IRN,LCC_SUR_ART_GAIN,2022,4895.342885
IRQ,LCC_SUR_ART_GAIN,2022,2226.976002
IMN,LCC_SUR_ART_GAIN,2022,5.425482997
