freq,unit,sector,na_item,geo,time,value
A,PC_GDP,S13,D39REC,FR,2006,0.1
A,PC_GDP,S13,D39REC,FR,2007,0.1
A,PC_GDP,S13,D39REC,FR,2008,0.1
A,PC_GDP,S13,D39REC,FR,2009,0.1
A,PC_GDP,S13,D39REC,FR,2010,0.1
A,PC_GDP,S13,D39REC,FR,2011,0.1
A,PC_GDP,S13,D39REC,FR,2012,0.1
A,PC_GDP,S13,D39REC,FR,2013,0.1
A,PC_GDP,S13,D39REC,FR,2014,0.1
A,PC_GDP,S13,D39REC,FR,2015,0.1
A,PC_GDP,S13,D39REC,FR,2016,0.1
A,PC_GDP,S13,D39REC,FR,2017,0.1
A,PC_GDP,S13,D39REC,FR,2018,0.0
A,PC_GDP,S13,D39REC,FR,2019,0.0
A,PC_GDP,S13,D39REC,FR,2020,0.0
A,PC_GDP,S13,D39REC,FR,2021,0.0
A,PC_GDP,S13,D39REC,FR,2022,0.0
A,PC_GDP,S13,D39REC,FR,2023,0.0
A,PC_GDP,S13,D39REC,FR,2024,0.0
A,PC_GDP,S13,D39REC,FR,2025,0.0
A,PC_GDP,S13,D39REC,HR,1995,0.0
A,PC_GDP,S13,D39REC,HR,1996,0.0
A,PC_GDP,S13,D39REC,HR,1997,0.0
A,PC_GDP,S13,D39REC,HR,1998,0.0
A,PC_GDP,S13,D39REC,HR,1999,0.0
A,PC_GDP,S13,D39REC,HR,2000,0.0
A,PC_GDP,S13,D39REC,HR,2001,0.0
A,PC_GDP,S13,D39REC,HR,2002,0.0
A,PC_GDP,S13,D39REC,HR,2003,0.0
A,PC_GDP,S13,D39REC,HR,2004,0.0
A,PC_GDP,S13,D39REC,HR,2005,0.0
A,PC_GDP,S13,D39REC,HR,2006,0.0
A,PC_GDP,S13,D39REC,HR,2007,0.0
A,PC_GDP,S13,D39REC,HR,2008,0.0
A,PC_GDP,S13,D39REC,HR,2009,0.0
A,PC_GDP,S13,D39REC,HR,2010,0.0
A,PC_GDP,S13,D39REC,HR,2011,0.0
A,PC_GDP,S13,D39REC,HR,2012,0.0
A,PC_GDP,S13,D39REC,HR,2013,0.0
A,PC_GDP,S13,D39REC,HR,2014,0.0
A,PC_GDP,S13,D39REC,HR,2015,0.0
A,PC_GDP,S13,D39REC,HR,2016,0.0
A,PC_GDP,S13,D39REC,HR,2017,0.0
A,PC_GDP,S13,D39REC,HR,2018,0.0
A,PC_GDP,S13,D39REC,HR,2019,0.0
A,PC_GDP,S13,D39REC,HR,2020,0.0
A,PC_GDP,S13,D39REC,HR,2021,0.0
A,PC_GDP,S13,D39REC,HR,2022,0.0
A,PC_GDP,S13,D39REC,HR,2023,0.0
A,PC_GDP,S13,D39REC,HR,2024,0.0
A,PC_GDP,S13,D39REC,HR,2025,0.0
A,PC_GDP,S13,D39REC,HU,1995,0.0
A,PC_GDP,S13,D39REC,HU,1996,0.0
A,PC_GDP,S13,D39REC,HU,1997,0.0
A,PC_GDP,S13,D39REC,HU,1998,0.0
A,PC_GDP,S13,D39REC,HU,1999,0.0
A,PC_GDP,S13,D39REC,HU,2000,0.0
A,PC_GDP,S13,D39REC,HU,2001,0.0
A,PC_GDP,S13,D39REC,HU,2002,0.0
A,PC_GDP,S13,D39REC,HU,2003,0.0
A,PC_GDP,S13,D39REC,HU,2004,0.0
A,PC_GDP,S13,D39REC,HU,2005,0.0
A,PC_GDP,S13,D39REC,HU,2006,0.0
A,PC_GDP,S13,D39REC,HU,2007,0.0
A,PC_GDP,S13,D39REC,HU,2008,0.0
A,PC_GDP,S13,D39REC,HU,2009,0.0
A,PC_GDP,S13,D39REC,HU,2010,0.0
A,PC_GDP,S13,D39REC,HU,2011,0.0
A,PC_GDP,S13,D39REC,HU,2012,0.0
A,PC_GDP,S13,D39REC,HU,2013,0.1
A,PC_GDP,S13,D39REC,HU,2014,0.1
A,PC_GDP,S13,D39REC,HU,2015,0.1
A,PC_GDP,S13,D39REC,HU,2016,0.1
A,PC_GDP,S13,D39REC,HU,2017,0.1
A,PC_GDP,S13,D39REC,HU,2018,0.1
A,PC_GDP,S13,D39REC,HU,2019,0.1
A,PC_GDP,S13,D39REC,HU,2020,0.1
A,PC_GDP,S13,D39REC,HU,2021,0.1
A,PC_GDP,S13,D39REC,HU,2022,0.0
A,PC_GDP,S13,D39REC,HU,2023,0.0
A,PC_GDP,S13,D39REC,HU,2024,0.0
A,PC_GDP,S13,D39REC,HU,2025,0.0
A,PC_GDP,S13,D39REC,IE,1995,0.0
A,PC_GDP,S13,D39REC,IE,1996,0.0
A,PC_GDP,S13,D39REC,IE,1997,0.0
A,PC_GDP,S13,D39REC,IE,1998,0.0
A,PC_GDP,S13,D39REC,IE,1999,0.0
A,PC_GDP,S13,D39REC,IE,2000,0.0
A,PC_GDP,S13,D39REC,IE,2001,0.0
A,PC_GDP,S13,D39REC,IE,2002,0.0
A,PC_GDP,S13,D39REC,IE,2003,0.0
A,PC_GDP,S13,D39REC,IE,2004,0.0
A,PC_GDP,S13,D39REC,IE,2005,0.0
