iso3,year,variable,value
BFA,1997,urban_share,15.8141283865811
BFA,1996,urban_share,15.3191448028844
BFA,1995,urban_share,14.8945565719465
BDI,2023,urban_share,23.5534768372276
BDI,2022,urban_share,22.3202446002597
BDI,2021,urban_share,21.1108861865354
BDI,2020,urban_share,19.9309984273971
BDI,2019,urban_share,18.786178154187
BDI,2018,urban_share,17.6820221982475
BDI,2017,urban_share,16.6241273909209
BDI,2016,urban_share,15.6180905635494
BDI,2015,urban_share,14.6695085474754
BDI,2014,urban_share,13.7839781740413
BDI,2013,urban_share,12.9670962745892
BDI,2012,urban_share,12.2244596804615
BDI,2011,urban_share,11.5616652230006
BDI,2010,urban_share,10.9843097335487
BDI,2009,urban_share,10.4979900434482
BDI,2008,urban_share,10.1064353383035
BDI,2007,urban_share,9.77289185737152
BDI,2006,urban_share,9.4646291775586
BDI,2005,urban_share,9.1806167624459
BDI,2004,urban_share,8.9185547789176
BDI,2003,urban_share,8.67614339385788
BDI,2002,urban_share,8.45108277415092
BDI,2001,urban_share,8.24107308668089
BDI,2000,urban_share,8.04381449833197
BDI,1999,urban_share,7.85700717598833
BDI,1998,urban_share,7.67835128653415
BDI,1997,urban_share,7.50554699685361
BDI,1996,urban_share,7.33629447383088
BDI,1995,urban_share,7.16829388435013
CPV,2023,urban_share,75.9064245753376
CPV,2022,urban_share,75.033738060849
CPV,2021,urban_share,74.1607930892827
CPV,2020,urban_share,72.8838521558784
CPV,2019,urban_share,71.6254285086577
CPV,2018,urban_share,70.3970748844677
CPV,2017,urban_share,69.1999988159713
CPV,2016,urban_share,68.0354078358316
CPV,2015,urban_share,66.9045094767116
CPV,2014,urban_share,65.8085112712742
CPV,2013,urban_share,64.7486207521826
CPV,2012,urban_share,63.7260454520996
CPV,2011,urban_share,62.7419929036884
CPV,2010,urban_share,61.7974262732302
CPV,2009,urban_share,60.906420177019
CPV,2008,urban_share,60.0741911239572
CPV,2007,urban_share,59.287606518789
CPV,2006,urban_share,58.5332660925599
CPV,2005,urban_share,57.7977695763157
CPV,2004,urban_share,57.0677167011018
CPV,2003,urban_share,56.3297071979641
CPV,2002,urban_share,55.5703407979481
CPV,2001,urban_share,54.7762172320995
CPV,2000,urban_share,53.9332149202283
CPV,1999,urban_share,53.070640362009
CPV,1998,urban_share,52.2194567928358
CPV,1997,urban_share,51.3661010794665
CPV,1996,urban_share,50.4962228454294
CPV,1995,urban_share,49.5954717142527
KHM,2023,urban_share,40.6290788072508
KHM,2022,urban_share,40.374616187368
KHM,2021,urban_share,40.1091858128847
KHM,2020,urban_share,39.832658030922
KHM,2019,urban_share,39.5830241256026
KHM,2018,urban_share,37.6404336372742
KHM,2017,urban_share,35.0127905056235
KHM,2016,urban_share,32.4767436038024
KHM,2015,urban_share,30.0669222549819
KHM,2014,urban_share,27.8179557823331
KHM,2013,urban_share,25.7644735090271
KHM,2012,urban_share,23.9411047582349
KHM,2011,urban_share,22.3824788531276
KHM,2010,urban_share,21.1232251168762
KHM,2009,urban_share,20.1979728726519
KHM,2008,urban_share,19.6574509865325
KHM,2007,urban_share,19.4035705019128
KHM,2006,urban_share,19.2299832388976
KHM,2005,urban_share,19.0922720052225
KHM,2004,urban_share,18.9813615262763
KHM,2003,urban_share,18.8881765274479
KHM,2002,urban_share,18.803641734126
KHM,2001,urban_share,18.7186818716995
KHM,2000,urban_share,18.6242216655572
KHM,1999,urban_share,18.5111858410878
KHM,1998,urban_share,18.3715559169572
KHM,1997,urban_share,18.1846372155166
KHM,1996,urban_share,17.8834321201168
KHM,1995,urban_share,17.4962488002108
CMR,2023,urban_share,55.1286878511388
CMR,2022,urban_share,54.8458745688318
CMR,2021,urban_share,54.5548664463635
CMR,2020,urban_share,54.2557949164174
CMR,2019,urban_share,53.9487914119331
CMR,2018,urban_share,53.6339873660653
CMR,2017,urban_share,53.3115142121504
CMR,2016,urban_share,52.9815033836792
CMR,2015,urban_share,52.6440863142742
CMR,2014,urban_share,52.2993944376709
CMR,2013,urban_share,51.9475591877024
CMR,2012,urban_share,51.5887119982861
CMR,2011,urban_share,51.2229843034125
CMR,2010,urban_share,50.8505075371362
CMR,2009,urban_share,50.4714131335678
CMR,2008,urban_share,50.0858325268669
CMR,2007,urban_share,49.7027028593758
CMR,2006,urban_share,49.2044173412861
CMR,2005,urban_share,48.5837852394685
CMR,2004,urban_share,48.1826845960942
CMR,2003,urban_share,47.7325523560061
CMR,2002,urban_share,47.2589242513436
CMR,2001,urban_share,46.7627509050978
CMR,2000,urban_share,46.2449829402599
CMR,1999,urban_share,45.7065709798209
CMR,1998,urban_share,45.1484656467721
CMR,1997,urban_share,44.5716175641045
CMR,1996,urban_share,43.9769773548092
CMR,1995,urban_share,43.3654956418773
CAN,2023,urban_share,82.5250564408346
CAN,2022,urban_share,82.3500897353968
CAN,2021,urban_share,82.1779279079275
CAN,2020,urban_share,81.9509888710566
CAN,2019,urban_share,81.7363672047941
CAN,2018,urban_share,81.5500341646653
CAN,2017,urban_share,81.4018945832226
CAN,2016,urban_share,81.3023011093703
CAN,2015,urban_share,81.2465670276699
CAN,2014,urban_share,81.211183161556
CAN,2013,urban_share,81.183439957458
CAN,2012,urban_share,81.1513483248791
CAN,2011,urban_share,81.1031425434213
CAN,2010,urban_share,81.0120892252937
CAN,2009,urban_share,80.8591838893921
CAN,2008,urban_share,80.6628944916604
CAN,2007,urban_share,80.4425615136782
CAN,2006,urban_share,80.219066099279
CAN,2005,urban_share,79.9760615882965
CAN,2004,urban_share,79.6923063348315
CAN,2003,urban_share,79.391380674239
CAN,2002,urban_share,79.0990234802234
CAN,2001,urban_share,78.8414764949736
CAN,2000,urban_share,78.6292995508947
CAN,1999,urban_share,78.4439309329358
CAN,1998,urban_share,78.2693823081821
CAN,1997,urban_share,78.0903398790871
CAN,1996,urban_share,77.8924633929695
CAN,1995,urban_share,77.6356482587498
CYM,2023,urban_share,100.0
CYM,2022,urban_share,100.0
CYM,2021,urban_share,100.0
CYM,2020,urban_share,100.0
CYM,2019,urban_share,100.0
CYM,2018,urban_share,100.0
CYM,2017,urban_share,100.0
CYM,2016,urban_share,100.0
CYM,2015,urban_share,100.0
CYM,2014,urban_share,100.0
CYM,2013,urban_share,100.0
CYM,2012,urban_share,100.0
CYM,2011,urban_share,100.0
CYM,2010,urban_share,100.0
CYM,2009,urban_share,100.0
CYM,2008,urban_share,100.0
CYM,2007,urban_share,100.0
CYM,2006,urban_share,100.0
CYM,2005,urban_share,100.0
CYM,2004,urban_share,100.0
CYM,2003,urban_share,100.0
CYM,2002,urban_share,100.0
CYM,2001,urban_share,100.0
CYM,2000,urban_share,100.0
CYM,1999,urban_share,100.0
