area,serie,indice,anyo,quarter
SE,real,48.3383,1992,2
SE,real,46.7896,1992,3
SE,real,43.2594,1992,4
SE,real,40.1102,1993,1
SE,real,39.8981,1993,2
SE,real,39.7213,1993,3
SE,real,39.8477,1993,4
SE,real,40.3666,1994,1
SE,real,41.1183,1994,2
SE,real,41.3862,1994,3
SE,real,40.4735,1994,4
SE,real,40.2295,1995,1
SE,real,40.4533,1995,2
SE,real,40.0166,1995,3
SE,real,39.1717,1995,4
SE,real,39.4432,1996,1
SE,real,39.7066,1996,2
SE,real,40.6049,1996,3
SE,real,40.5676,1996,4
SE,real,41.2527,1997,1
SE,real,42.4289,1997,2
SE,real,43.1797,1997,3
SE,real,42.9342,1997,4
SE,real,44.6972,1998,1
SE,real,46.0303,1998,2
SE,real,47.5622,1998,3
SE,real,48.1688,1998,4
SE,real,48.8317,1999,1
SE,real,50.4488,1999,2
SE,real,51.974,1999,3
SE,real,51.7254,1999,4
SE,real,53.3734,2000,1
SE,real,55.5566,2000,2
SE,real,57.502,2000,3
SE,real,57.304,2000,4
SE,real,58.9102,2001,1
SE,real,58.6388,2001,2
SE,real,59.6424,2001,3
SE,real,58.5646,2001,4
SE,real,59.435,2002,1
SE,real,60.5527,2002,2
SE,real,62.8342,2002,3
SE,real,62.5782,2002,4
SE,real,62.3073,2003,1
SE,real,63.6361,2003,2
SE,real,65.2609,2003,3
SE,real,65.5782,2003,4
SE,real,67.0624,2004,1
SE,real,69.5404,2004,2
SE,real,71.267,2004,3
SE,real,71.8124,2004,4
SE,real,72.5265,2005,1
SE,real,74.5834,2005,2
SE,real,77.4307,2005,3
SE,real,79.0146,2005,4
SE,real,82.0326,2006,1
SE,real,83.3403,2006,2
SE,real,85.4745,2006,3
SE,real,85.5522,2006,4
SE,real,88.7448,2007,1
SE,real,93.131,2007,2
SE,real,96.2708,2007,3
SE,real,91.9679,2007,4
SE,real,92.0601,2008,1
SE,real,92.3242,2008,2
SE,real,91.0373,2008,3
SE,real,86.4637,2008,4
SE,real,90.1271,2009,1
SE,real,92.5323,2009,2
SE,real,95.208,2009,3
SE,real,97.2091,2009,4
SE,real,98.6638,2010,1
SE,real,99.3746,2010,2
SE,real,100.8318,2010,3
SE,real,101.1073,2010,4
SE,real,101.308,2011,1
SE,real,100.1963,2011,2
SE,real,99.8541,2011,3
SE,real,97.2135,2011,4
SE,real,98.5416,2012,1
SE,real,99.5016,2012,2
SE,real,101.0545,2012,3
SE,real,100.8576,2012,4
SE,real,102.6997,2013,1
SE,real,104.3058,2013,2
SE,real,106.15,2013,3
SE,real,107.6241,2013,4
SE,real,111.5503,2014,1
SE,real,113.3264,2014,2
SE,real,117.3197,2014,3
SE,real,119.0773,2014,4
SE,real,124.6826,2015,1
SE,real,128.2947,2015,2
SE,real,133.2371,2015,3
SE,real,135.7939,2015,4
SE,real,137.4792,2016,1
SE,real,138.283,2016,2
SE,real,141.2079,2016,3
SE,real,142.5635,2016,4
SE,real,146.1832,2017,1
SE,real,147.3989,2017,2
SE,real,148.6423,2017,3
SE,real,143.9579,2017,4
SE,real,142.7663,2018,1
SE,real,142.248,2018,2
SE,real,142.5448,2018,3
SE,real,142.0319,2018,4
SE,real,142.2731,2019,1
SE,real,142.4416,2019,2
SE,real,144.5439,2019,3
SE,real,144.2116,2019,4
SE,real,147.2861,2020,1
SE,real,146.9085,2020,2
SE,real,149.0622,2020,3
SE,real,151.3301,2020,4
SE,real,155.5478,2021,1
SE,real,160.0786,2021,2
SE,real,162.7373,2021,3
SE,real,162.4337,2021,4
SE,real,163.9677,2022,1
SE,real,159.5052,2022,2
SE,real,150.0183,2022,3
SE,real,140.2313,2022,4
SE,real,137.2798,2023,1
SE,real,135.4458,2023,2
SE,real,133.463,2023,3
SE,real,129.0579,2023,4
SE,real,129.0693,2024,1
SE,real,129.9998,2024,2
SE,real,131.0829,2024,3
SE,real,130.0841,2024,4
SE,real,130.6167,2025,1
SE,real,130.2343,2025,2
SE,real,130.2869,2025,3
SE,real,130.9817,2025,4
BE,real,41.4544,1970,1
BE,real,41.3058,1970,2
BE,real,40.5499,1970,3
BE,real,38.7781,1970,4
BE,real,38.785,1971,1
BE,real,38.8566,1971,2
BE,real,38.7505,1971,3
BE,real,37.731,1971,4
BE,real,38.7616,1972,1
BE,real,39.8675,1972,2
BE,real,40.5341,1972,3
BE,real,39.7768,1972,4
BE,real,40.6731,1973,1
BE,real,41.8858,1973,2
BE,real,42.8251,1973,3
BE,real,42.4891,1973,4
BE,real,42.1043,1974,1
BE,real,43.7533,1974,2
BE,real,43.7123,1974,3
BE,real,41.8407,1974,4
BE,real,43.4163,1975,1
BE,real,43.7321,1975,2
BE,real,43.9738,1975,3
BE,real,44.3568,1975,4
BE,real,47.8512,1976,1
BE,real,47.9316,1976,2
BE,real,49.0982,1976,3
BE,real,49.8681,1976,4
BE,real,51.1814,1977,1
BE,real,51.8951,1977,2
BE,real,53.2998,1977,3
BE,real,55.3072,1977,4
BE,real,55.3406,1978,1
BE,real,55.8259,1978,2
BE,real,57.6118,1978,3
BE,real,57.5787,1978,4
BE,real,58.6445,1979,1
BE,real,58.6626,1979,2
BE,real,59.4665,1979,3
BE,real,58.2092,1979,4
BE,real,58.4512,1980,1
BE,real,56.5301,1980,2
BE,real,55.2732,1980,3
BE,real,52.0156,1980,4
BE,real,50.6767,1981,1
BE,real,49.6494,1981,2
BE,real,48.3085,1981,3
BE,real,46.6541,1981,4
BE,real,44.2983,1982,1
BE,real,42.9756,1982,2
BE,real,43.6336,1982,3
BE,real,42.0661,1982,4
BE,real,40.5788,1983,1
BE,real,39.7957,1983,2
BE,real,39.2537,1983,3
BE,real,38.4197,1983,4
BE,real,38.1929,1984,1
BE,real,37.8842,1984,2
BE,real,38.15,1984,3
BE,real,37.3569,1984,4
BE,real,36.7639,1985,1
BE,real,35.9506,1985,2
BE,real,37.1346,1985,3
BE,real,36.8293,1985,4
BE,real,36.7893,1986,1
BE,real,37.1941,1986,2
BE,real,39.0556,1986,3
BE,real,38.508,1986,4
BE,real,39.2817,1987,1
BE,real,39.0439,1987,2
BE,real,40.1987,1987,3
BE,real,40.2524,1987,4
BE,real,40.9167,1988,1
BE,real,41.9249,1988,2
BE,real,43.1933,1988,3
BE,real,43.5247,1988,4
BE,real,45.2419,1989,1
BE,real,45.9275,1989,2
BE,real,47.3004,1989,3
BE,real,48.7573,1989,4
BE,real,49.9768,1990,1
BE,real,49.4919,1990,2
BE,real,50.3957,1990,3
BE,real,50.3604,1990,4
BE,real,50.3452,1991,1
BE,real,49.4545,1991,2
BE,real,51.0304,1991,3
BE,real,51.4148,1991,4
BE,real,51.9205,1992,1
BE,real,52.8797,1992,2
BE,real,53.0083,1992,3
BE,real,52.8144,1992,4
BE,real,52.5815,1993,1
BE,real,53.8572,1993,2
BE,real,53.8906,1993,3
BE,real,55.526,1993,4
BE,real,55.1847,1994,1
BE,real,55.7222,1994,2
BE,real,56.7165,1994,3
BE,real,56.7447,1994,4
BE,real,56.8971,1995,1
BE,real,57.1331,1995,2
BE,real,58.3604,1995,3
BE,real,58.7242,1995,4
BE,real,56.8866,1996,1
BE,real,57.5492,1996,2
BE,real,58.3451,1996,3
BE,real,58.5612,1996,4
BE,real,55.9468,1997,1
BE,real,58.1348,1997,2
BE,real,59.3927,1997,3
BE,real,59.6166,1997,4
BE,real,60.1885,1998,1
BE,real,60.0356,1998,2
BE,real,62.664,1998,3
BE,real,62.6984,1998,4
BE,real,63.6484,1999,1
BE,real,64.4869,1999,2
BE,real,66.6874,1999,3
BE,real,65.2944,1999,4
BE,real,66.7303,2000,1
BE,real,66.4127,2000,2
BE,real,66.8442,2000,3
BE,real,67.4507,2000,4
BE,real,68.3166,2001,1
BE,real,67.8228,2001,2
BE,real,68.7814,2001,3
BE,real,68.6908,2001,4
BE,real,69.7482,2002,1
BE,real,70.8455,2002,2
BE,real,72.4755,2002,3
BE,real,73.334,2002,4
BE,real,73.7269,2003,1
BE,real,74.3877,2003,2
BE,real,75.9785,2003,3
BE,real,77.2544,2003,4
BE,real,78.8499,2004,1
BE,real,78.465,2004,2
BE,real,80.9843,2004,3
BE,real,82.4761,2004,4
BE,real,85.6401,2005,1
BE,real,86.6113,2005,2
BE,real,88.8244,2005,3
BE,real,90.7473,2005,4
BE,real,92.2248,2006,1
BE,real,93.9116,2006,2
BE,real,96.2827,2006,3
BE,real,97.1506,2006,4
BE,real,98.8093,2007,1
BE,real,100.25,2007,2
BE,real,101.7298,2007,3
BE,real,100.9165,2007,4
BE,real,100.2148,2008,1
BE,real,99.8087,2008,2
BE,real,100.5061,2008,3
BE,real,100.6476,2008,4
BE,real,99.5764,2009,1
BE,real,98.8441,2009,2
BE,real,101.2324,2009,3
BE,real,100.0917,2009,4
BE,real,99.4178,2010,1
BE,real,99.2191,2010,2
BE,real,101.0517,2010,3
BE,real,100.2996,2010,4
BE,real,99.7994,2011,1
BE,real,99.3982,2011,2
BE,real,100.9206,2011,3
BE,real,100.0634,2011,4
BE,real,99.463,2012,1
BE,real,99.3698,2012,2
BE,real,100.0835,2012,3
BE,real,99.3677,2012,4
BE,real,99.616,2013,1
BE,real,99.7773,2013,2
BE,real,100.6686,2013,3
BE,real,99.6875,2013,4
BE,real,98.186,2014,1
BE,real,98.4335,2014,2
BE,real,99.9309,2014,3
BE,real,100.499,2014,4
BE,real,99.1763,2015,1
BE,real,99.6713,2015,2
BE,real,101.8188,2015,3
BE,real,101.3075,2015,4
BE,real,99.8489,2016,1
BE,real,99.8454,2016,2
BE,real,101.8267,2016,3
BE,real,101.8682,2016,4
BE,real,101.1554,2017,1
BE,real,100.9276,2017,2
BE,real,103.9629,2017,3
BE,real,102.9155,2017,4
BE,real,102.5085,2018,1
BE,real,102.9604,2018,2
BE,real,104.3403,2018,3
BE,real,103.0205,2018,4
BE,real,103.7313,2019,1
BE,real,104.142,2019,2
BE,real,107.5508,2019,3
BE,real,106.8041,2019,4
BE,real,106.5837,2020,1
BE,real,107.992,2020,2
BE,real,110.0807,2020,3
BE,real,112.4435,2020,4
BE,real,112.6126,2021,1
BE,real,113.9179,2021,2
BE,real,115.3707,2021,3
BE,real,113.2305,2021,4
BE,real,110.7734,2022,1
BE,real,110.7344,2022,2
BE,real,110.2697,2022,3
BE,real,106.6383,2022,4
BE,real,107.4156,2023,1
BE,real,107.3712,2023,2
BE,real,107.5736,2023,3
BE,real,108.6997,2023,4
BE,real,107.9284,2024,1
BE,real,107.1467,2024,2
BE,real,107.9619,2024,3
BE,real,108.3145,2024,4
BE,real,107.0495,2025,1
BE,real,107.8057,2025,2
BE,real,109.7328,2025,3
BE,real,109.7031,2025,4
CY,real,55.2744,2002,1
CY,real,54.1254,2002,2
CY,real,57.1872,2002,3
CY,real,56.5158,2002,4
CY,real,55.1552,2003,1
CY,real,54.9203,2003,2
CY,real,56.7429,2003,3
CY,real,56.7277,2003,4
CY,real,64.8656,2004,1
CY,real,66.2619,2004,2
CY,real,68.6454,2004,3
CY,real,69.6985,2004,4
CY,real,70.6359,2005,1
CY,real,71.6126,2005,2
CY,real,72.7588,2005,3
CY,real,72.2423,2005,4
CY,real,76.355,2006,1
CY,real,79.5674,2006,2
CY,real,81.3354,2006,3
CY,real,85.2321,2006,4
CY,real,91.4446,2007,1
CY,real,96.8305,2007,2
CY,real,99.451,2007,3
CY,real,100.5375,2007,4
CY,real,109.3745,2008,1
CY,real,110.1619,2008,2
CY,real,110.3764,2008,3
CY,real,106.499,2008,4
CY,real,103.8864,2009,1
CY,real,102.6155,2009,2
CY,real,104.2532,2009,3
CY,real,103.6233,2009,4
CY,real,101.9884,2010,1
CY,real,100.1073,2010,2
CY,real,100.056,2010,3
CY,real,97.9136,2010,4
CY,real,97.3315,2011,1
CY,real,93.902,2011,2
CY,real,93.4722,2011,3
CY,real,89.8505,2011,4
CY,real,89.5897,2012,1
CY,real,86.1851,2012,2
CY,real,86.0557,2012,3
CY,real,84.4816,2012,4
CY,real,83.6732,2013,1
CY,real,81.6985,2013,2
CY,real,80.7006,2013,3
CY,real,78.8814,2013,4
CY,real,77.7729,2014,1
CY,real,75.2704,2014,2
CY,real,74.4816,2014,3
CY,real,73.063,2014,4
CY,real,73.9266,2015,1
CY,real,73.0083,2015,2
CY,real,73.8514,2015,3
CY,real,73.0045,2015,4
CY,real,74.321,2016,1
CY,real,73.4364,2016,2
CY,real,73.1868,2016,3
CY,real,73.0145,2016,4
CY,real,73.3779,2017,1
CY,real,73.4856,2017,2
CY,real,74.6698,2017,3
CY,real,74.361,2017,4
CY,real,75.3149,2018,1
CY,real,73.9176,2018,2
CY,real,74.2231,2018,3
CY,real,74.411,2018,4
CY,real,76.1534,2019,1
CY,real,75.7153,2019,2
CY,real,76.7896,2019,3
CY,real,76.2045,2019,4
CY,real,76.7185,2020,1
CY,real,78.6282,2020,2
CY,real,78.6593,2020,3
CY,real,77.4396,2020,4
CY,real,78.5138,2021,1
CY,real,76.9845,2021,2
CY,real,76.2411,2021,3
CY,real,76.0699,2021,4
CY,real,76.1672,2022,1
CY,real,73.8005,2022,2
CY,real,74.0046,2022,3
CY,real,74.7536,2022,4
CY,real,76.9943,2023,1
CY,real,77.0818,2023,2
CY,real,77.5011,2023,3
CY,real,79.1852,2023,4
CY,real,81.713,2024,1
CY,real,81.0656,2024,2
CY,real,81.3793,2024,3
CY,real,81.518,2024,4
CY,real,83.9893,2025,1
CY,real,84.9783,2025,2
CY,real,86.1816,2025,3
CY,real,87.6905,2025,4
LV,real,149.2465,2006,1
LV,real,161.701,2006,2
LV,real,176.2668,2006,3
LV,real,188.6409,2006,4
LV,real,207.4508,2007,1
LV,real,208.0166,2007,2
LV,real,218.0392,2007,3
LV,real,204.4388,2007,4
LV,real,207.9118,2008,1
LV,real,196.5539,2008,2
LV,real,181.2314,2008,3
LV,real,150.0473,2008,4
LV,real,119.982,2009,1
LV,real,108.4,2009,2
LV,real,108.6525,2009,3
LV,real,107.1816,2009,4
LV,real,98.8298,2010,1
LV,real,98.0037,2010,2
LV,real,100.3691,2010,3
LV,real,102.7619,2010,4
LV,real,105.3841,2011,1
LV,real,105.0205,2011,2
LV,real,108.5171,2011,3
LV,real,104.3155,2011,4
LV,real,104.4769,2012,1
LV,real,104.8022,2012,2
LV,real,108.0324,2012,3
LV,real,108.8796,2012,4
LV,real,109.1119,2013,1
LV,real,113.0954,2013,2
LV,real,115.1767,2013,3
LV,real,118.2334,2013,4
LV,real,120.1364,2014,1
LV,real,121.1055,2014,2
LV,real,126.3902,2014,3
LV,real,112.2662,2014,4
LV,real,112.341,2015,1
LV,real,114.5347,2015,2
LV,real,116.4959,2015,3
LV,real,119.5856,2015,4
LV,real,120.8166,2016,1
LV,real,126.3123,2016,2
LV,real,127.4901,2016,3
LV,real,126.942,2016,4
LV,real,128.0058,2017,1
LV,real,133.6923,2017,2
LV,real,134.76,2017,3
LV,real,133.6121,2017,4
LV,real,139.7979,2018,1
LV,real,141.9212,2018,2
LV,real,140.4765,2018,3
LV,real,144.1942,2018,4
LV,real,144.5873,2019,1
LV,real,148.296,2019,2
LV,real,153.7854,2019,3
LV,real,153.55,2019,4
LV,real,154.203,2020,1
LV,real,151.2184,2020,2
LV,real,156.4434,2020,3
LV,real,157.9985,2020,4
LV,real,158.7857,2021,1
LV,real,165.6135,2021,2
LV,real,169.41,2021,3
LV,real,171.1651,2021,4
LV,real,170.691,2022,1
LV,real,165.5877,2022,2
LV,real,158.1311,2022,3
LV,real,153.1002,2022,4
LV,real,150.9831,2023,1
LV,real,156.2434,2023,2
LV,real,155.0654,2023,3
LV,real,152.5029,2023,4
LV,real,155.3558,2024,1
LV,real,156.0591,2024,2
LV,real,161.6351,2024,3
LV,real,159.5542,2024,4
LV,real,158.4813,2025,1
LV,real,160.1363,2025,2
LV,real,167.7571,2025,3
LV,real,169.889,2025,4
LV,real,170.7892,2026,1
5R,real,113.1163,2007,4
5R,real,111.0294,2008,1
5R,real,107.5448,2008,2
5R,real,104.461,2008,3
5R,real,102.3217,2008,4
5R,real,100.495,2009,1
5R,real,99.4612,2009,2
5R,real,100.2194,2009,3
5R,real,100.5735,2009,4
5R,real,100.3633,2010,1
5R,real,100.3953,2010,2
5R,real,100.022,2010,3
5R,real,99.2195,2010,4
5R,real,97.9237,2011,1
5R,real,97.1858,2011,2
5R,real,97.4575,2011,3
5R,real,96.4884,2011,4
5R,real,96.3233,2012,1
5R,real,96.5356,2012,2
5R,real,97.1696,2012,3
5R,real,97.4174,2012,4
5R,real,97.8791,2013,1
5R,real,98.7059,2013,2
5R,real,99.9257,2013,3
5R,real,100.4699,2013,4
5R,real,101.0552,2014,1
5R,real,100.9158,2014,2
5R,real,101.9903,2014,3
5R,real,102.8201,2014,4
5R,real,104.4884,2015,1
5R,real,104.6876,2015,2
5R,real,106.0913,2015,3
5R,real,107.002,2015,4
5R,real,108.7168,2016,1
5R,real,109.1927,2016,2
5R,real,110.4773,2016,3
5R,real,111.0637,2016,4
5R,real,112.3311,2017,1
5R,real,113.0803,2017,2
5R,real,114.3613,2017,3
5R,real,114.7313,2017,4
5R,real,115.8217,2018,1
5R,real,115.9342,2018,2
5R,real,116.7024,2018,3
5R,real,117.014,2018,4
5R,real,117.8716,2019,1
5R,real,117.665,2019,2
5R,real,118.6952,2019,3
5R,real,119.4619,2019,4
5R,real,120.9731,2020,1
5R,real,122.1234,2020,2
5R,real,124.146,2020,3
5R,real,127.1671,2020,4
5R,real,129.4885,2021,1
5R,real,132.0702,2021,2
5R,real,135.2,2021,3
5R,real,136.7479,2021,4
5R,real,138.7369,2022,1
5R,real,137.6315,2022,2
5R,real,135.6142,2022,3
5R,real,132.7199,2022,4
5R,real,131.8775,2023,1
5R,real,131.0688,2023,2
5R,real,131.2429,2023,3
5R,real,130.8069,2023,4
5R,real,130.9724,2024,1
5R,real,130.8776,2024,2
5R,real,131.6875,2024,3
5R,real,131.8396,2024,4
5R,real,132.2504,2025,1
5R,real,131.6642,2025,2
5R,real,132.0765,2025,3
5R,real,132.3277,2025,4
IS,real,76.1792,1981,1
IS,real,77.3903,1981,2
IS,real,85.9555,1981,3
IS,real,85.0832,1981,4
IS,real,92.8386,1982,1
IS,real,96.8299,1982,2
IS,real,100.9022,1982,3
IS,real,90.5201,1982,4
IS,real,85.3419,1983,1
IS,real,76.4185,1983,2
IS,real,72.6737,1983,3
IS,real,73.3264,1983,4
IS,real,76.81,1984,1
IS,real,79.3028,1984,2
IS,real,79.5199,1984,3
IS,real,75.8301,1984,4
IS,real,71.5466,1985,1
IS,real,71.4286,1985,2
IS,real,66.5223,1985,3
IS,real,65.151,1985,4
IS,real,60.2917,1986,1
IS,real,61.4409,1986,2
IS,real,64.0197,1986,3
IS,real,66.8747,1986,4
IS,real,70.0435,1987,1
IS,real,71.1995,1987,2
IS,real,73.0881,1987,3
IS,real,75.6409,1987,4
IS,real,78.2255,1988,1
IS,real,78.0144,1988,2
IS,real,72.554,1988,3
IS,real,79.0725,1988,4
IS,real,76.7491,1989,1
IS,real,76.2586,1989,2
IS,real,72.9979,1989,3
IS,real,72.4149,1989,4
IS,real,73.2206,1990,1
IS,real,72.9271,1990,2
IS,real,72.675,1990,3
IS,real,74.4541,1990,4
IS,real,76.1539,1991,1
IS,real,77.1713,1991,2
IS,real,75.937,1991,3
IS,real,74.7564,1991,4
IS,real,76.2321,1992,1
IS,real,75.6117,1992,2
IS,real,76.3067,1992,3
IS,real,76.2543,1992,4
IS,real,74.8125,1993,1
IS,real,74.477,1993,2
IS,real,70.7819,1993,3
IS,real,70.6854,1993,4
IS,real,72.5238,1994,1
IS,real,72.254,1994,2
IS,real,69.9234,1994,3
IS,real,70.1511,1994,4
IS,real,68.1937,1995,1
IS,real,68.0804,1995,2
IS,real,67.531,1995,3
IS,real,64.7954,1995,4
IS,real,65.4869,1996,1
IS,real,66.246,1996,2
IS,real,65.2191,1996,3
IS,real,66.376,1996,4
IS,real,65.7186,1997,1
IS,real,66.487,1997,2
IS,real,65.4399,1997,3
IS,real,66.3405,1997,4
IS,real,68.2667,1998,1
IS,real,68.924,1998,2
IS,real,71.1912,1998,3
IS,real,70.7505,1998,4
IS,real,74.7772,1999,1
IS,real,78.2289,1999,2
IS,real,80.7836,1999,3
IS,real,82.0024,1999,4
IS,real,85.0683,2000,1
IS,real,88.0508,2000,2
IS,real,88.1217,2000,3
IS,real,88.7598,2000,4
IS,real,88.594,2001,1
IS,real,87.9385,2001,2
IS,real,86.3241,2001,3
IS,real,85.9045,2001,4
IS,real,85.677,2002,1
IS,real,85.7108,2002,2
IS,real,88.0763,2002,3
IS,real,89.4245,2002,4
IS,real,92.1014,2003,1
IS,real,93.8129,2003,2
IS,real,98.4575,2003,3
IS,real,97.9941,2003,4
IS,real,97.8401,2004,1
IS,real,101.928,2004,2
IS,real,103.76,2004,3
IS,real,107.1251,2004,4
IS,real,116.3139,2005,1
IS,real,127.3459,2005,2
IS,real,133.1535,2005,3
IS,real,135.3743,2005,4
IS,real,138.9603,2006,1
IS,real,139.3912,2006,2
IS,real,137.2669,2006,3
IS,real,136.2136,2006,4
IS,real,138.1524,2007,1
IS,real,143.4231,2007,2
IS,real,148.8989,2007,3
IS,real,149.1064,2007,4
IS,real,147.0111,2008,1
IS,real,136.9271,2008,2
IS,real,131.9747,2008,3
IS,real,123.9092,2008,4
IS,real,111.6234,2009,1
IS,real,109.494,2009,2
IS,real,105.4194,2009,3
IS,real,104.5676,2009,4
IS,real,99.2311,2010,1
IS,real,100.439,2010,2
IS,real,99.9924,2010,3
IS,real,100.3274,2010,4
IS,real,100.6151,2011,1
IS,real,100.7408,2011,2
IS,real,101.3284,2011,3
IS,real,103.0339,2011,4
IS,real,101.4786,2012,1
IS,real,102.5608,2012,2
IS,real,103.5338,2012,3
IS,real,103.279,2012,4
IS,real,101.7246,2013,1
IS,real,104.0839,2013,2
IS,real,105.5261,2013,3
IS,real,108.1333,2013,4
IS,real,108.9339,2014,1
IS,real,110.2886,2014,2
IS,real,112.2468,2014,3
IS,real,113.2962,2014,4
IS,real,117.9009,2015,1
IS,real,117.1453,2015,2
IS,real,118.0521,2015,3
IS,real,121.1667,2015,4
IS,real,123.3989,2016,1
IS,real,124.5525,2016,2
IS,real,131.5219,2016,3
IS,real,136.3407,2016,4
IS,real,142.8128,2017,1
IS,real,150.7654,2017,2
IS,real,155.7527,2017,3
IS,real,153.9865,2017,4
IS,real,157.7624,2018,1
IS,real,157.54,2018,2
IS,real,159.283,2018,3
IS,real,159.3714,2018,4
IS,real,159.7042,2019,1
IS,real,158.7195,2019,2
IS,real,159.6643,2019,3
IS,real,162.1573,2019,4
IS,real,165.0769,2020,1
IS,real,165.2172,2020,2
IS,real,166.6441,2020,3
IS,real,168.7502,2020,4
IS,real,171.9056,2021,1
IS,real,178.2031,2021,2
IS,real,183.192,2021,3
IS,real,186.5079,2021,4
IS,real,192.7946,2022,1
IS,real,202.9654,2022,2
IS,real,204.8376,2022,3
IS,real,204.97,2022,4
IS,real,198.7015,2023,1
IS,real,200.1506,2023,2
IS,real,194.3564,2023,3
IS,real,198.0411,2023,4
IS,real,199.212,2024,1
IS,real,200.6489,2024,2
IS,real,205.3442,2024,3
IS,real,205.3033,2024,4
IS,real,204.559,2025,1
IS,real,204.1409,2025,2
IS,real,203.1107,2025,3
IS,real,204.2836,2025,4
IS,real,200.5665,2026,1
XW,real,105.4092,2007,4
XW,real,103.932,2008,1
XW,real,102.1253,2008,2
XW,real,100.5189,2008,3
XW,real,99.2001,2008,4
XW,real,97.8018,2009,1
XW,real,97.4452,2009,2
XW,real,98.3491,2009,3
XW,real,98.984,2009,4
XW,real,99.5064,2010,1
XW,real,100.278,2010,2
XW,real,100.4606,2010,3
XW,real,99.755,2010,4
XW,real,98.1413,2011,1
XW,real,98.3232,2011,2
XW,real,98.5381,2011,3
XW,real,98.165,2011,4
XW,real,98.4082,2012,1
XW,real,98.9028,2012,2
XW,real,99.4241,2012,3
XW,real,100.0894,2012,4
XW,real,100.5291,2013,1
XW,real,101.6699,2013,2
XW,real,102.7299,2013,3
XW,real,103.2381,2013,4
XW,real,103.8405,2014,1
XW,real,104.1364,2014,2
XW,real,104.2361,2014,3
XW,real,104.5184,2014,4
XW,real,105.1992,2015,1
XW,real,105.2803,2015,2
XW,real,105.8952,2015,3
XW,real,106.3169,2015,4
XW,real,107.0908,2016,1
XW,real,108.109,2016,2
XW,real,109.1054,2016,3
XW,real,109.948,2016,4
XW,real,110.5104,2017,1
XW,real,111.742,2017,2
XW,real,112.414,2017,3
XW,real,112.6102,2017,4
XW,real,113.0992,2018,1
XW,real,113.8708,2018,2
XW,real,114.5987,2018,3
XW,real,115.1282,2018,4
XW,real,115.6588,2019,1
XW,real,115.8786,2019,2
XW,real,116.4173,2019,3
XW,real,116.5261,2019,4
XW,real,117.1642,2020,1
XW,real,118.5572,2020,2
XW,real,119.559,2020,3
XW,real,121.3779,2020,4
XW,real,122.4382,2021,1
XW,real,124.198,2021,2
XW,real,125.6257,2021,3
XW,real,126.1331,2021,4
XW,real,127.0191,2022,1
XW,real,125.9903,2022,2
XW,real,125.3056,2022,3
XW,real,123.7242,2022,4
XW,real,122.8864,2023,1
XW,real,122.9375,2023,2
XW,real,122.4909,2023,3
XW,real,122.0459,2023,4
XW,real,122.1024,2024,1
XW,real,121.5119,2024,2
XW,real,120.7505,2024,3
XW,real,120.4252,2024,4
XW,real,120.8826,2025,1
XW,real,120.5231,2025,2
XW,real,120.0944,2025,3
XW,real,119.7309,2025,4
NO,real,34.3074,1970,1
NO,real,33.8102,1970,2
NO,real,32.9739,1970,3
NO,real,32.4014,1970,4
NO,real,33.695,1971,1
NO,real,33.3524,1971,2
NO,real,33.0166,1971,3
NO,real,32.365,1971,4
NO,real,34.174,1972,1
NO,real,36.0099,1972,2
NO,real,35.2451,1972,3
NO,real,33.9789,1972,4
NO,real,34.625,1973,1
NO,real,35.4221,1973,2
NO,real,33.8689,1973,3
NO,real,31.8685,1973,4
NO,real,30.7484,1974,1
NO,real,32.4521,1974,2
NO,real,32.8997,1974,3
NO,real,33.1335,1974,4
NO,real,32.7558,1975,1
NO,real,33.4978,1975,2
NO,real,31.9047,1975,3
NO,real,30.6758,1975,4
NO,real,28.7099,1976,1
NO,real,31.4366,1976,2
NO,real,30.9821,1976,3
NO,real,30.4456,1976,4
NO,real,33.3763,1977,1
NO,real,33.9453,1977,2
NO,real,33.5721,1977,3
NO,real,32.9232,1977,4
NO,real,34.272,1978,1
NO,real,34.6271,1978,2
NO,real,34.3331,1978,3
NO,real,34.8581,1978,4
NO,real,35.8351,1979,1
NO,real,35.7548,1979,2
NO,real,34.9738,1979,3
NO,real,34.6768,1979,4
NO,real,32.85,1980,1
NO,real,34.2488,1980,2
NO,real,35.4795,1980,3
NO,real,36.5635,1980,4
NO,real,37.2297,1981,1
NO,real,39.5595,1981,2
NO,real,40.7671,1981,3
NO,real,41.7923,1981,4
NO,real,42.7693,1982,1
NO,real,44.6039,1982,2
NO,real,43.9715,1982,3
NO,real,43.6599,1982,4
NO,real,42.8262,1983,1
NO,real,42.1163,1983,2
NO,real,42.342,1983,3
NO,real,42.7962,1983,4
NO,real,43.0763,1984,1
NO,real,43.7359,1984,2
NO,real,43.7018,1984,3
NO,real,42.8714,1984,4
NO,real,42.0104,1985,1
NO,real,42.2098,1985,2
NO,real,43.3999,1985,3
NO,real,45.456,1985,4
NO,real,48.2646,1986,1
NO,real,51.7814,1986,2
NO,real,54.0476,1986,3
NO,real,55.4297,1986,4
NO,real,59.426,1987,1
NO,real,59.6417,1987,2
NO,real,59.3307,1987,3
NO,real,59.0191,1987,4
NO,real,58.3734,1988,1
NO,real,56.8961,1988,2
NO,real,54.6596,1988,3
NO,real,52.0722,1988,4
