ccaa,anyo,mes,valor
Castilla - La Mancha,2026,2,2874.0
Castilla - La Mancha,2026,3,3171.0
Castilla - La Mancha,2026,4,2756.0
Castilla - La Mancha,2026,5,2890.0
Castilla y León,2007,1,4492.0
Castilla y León,2007,2,3529.0
Castilla y León,2007,3,3787.0
Castilla y León,2007,4,3365.0
Castilla y León,2007,5,3871.0
Castilla y León,2007,6,3091.0
Castilla y León,2007,7,3097.0
Castilla y León,2007,8,3413.0
Castilla y León,2007,9,2796.0
Castilla y León,2007,10,3178.0
Castilla y León,2007,11,3180.0
Castilla y León,2007,12,2665.0
Castilla y León,2008,1,3205.0
Castilla y León,2008,2,3245.0
Castilla y León,2008,3,2674.0
Castilla y León,2008,4,3018.0
Castilla y León,2008,5,2722.0
Castilla y León,2008,6,2260.0
Castilla y León,2008,7,2384.0
Castilla y León,2008,8,2093.0
Castilla y León,2008,9,2406.0
Castilla y León,2008,10,2353.0
Castilla y León,2008,11,2244.0
Castilla y León,2008,12,1865.0
Castilla y León,2009,1,1945.0
Castilla y León,2009,2,1976.0
Castilla y León,2009,3,1861.0
Castilla y León,2009,4,1583.0
Castilla y León,2009,5,1902.0
Castilla y León,2009,6,1780.0
Castilla y León,2009,7,2103.0
Castilla y León,2009,8,1914.0
Castilla y León,2009,9,1984.0
Castilla y León,2009,10,1781.0
Castilla y León,2009,11,2184.0
Castilla y León,2009,12,1727.0
Castilla y León,2010,1,2136.0
Castilla y León,2010,2,2351.0
Castilla y León,2010,3,2238.0
Castilla y León,2010,4,2133.0
Castilla y León,2010,5,2495.0
Castilla y León,2010,6,2134.0
Castilla y León,2010,7,2426.0
Castilla y León,2010,8,2382.0
Castilla y León,2010,9,1773.0
Castilla y León,2010,10,1508.0
Castilla y León,2010,11,1713.0
Castilla y León,2010,12,1701.0
Castilla y León,2011,1,2810.0
Castilla y León,2011,2,2771.0
Castilla y León,2011,3,1708.0
Castilla y León,2011,4,1361.0
Castilla y León,2011,5,1567.0
Castilla y León,2011,6,1394.0
Castilla y León,2011,7,1134.0
Castilla y León,2011,8,1462.0
Castilla y León,2011,9,1309.0
Castilla y León,2011,10,1251.0
Castilla y León,2011,11,1597.0
Castilla y León,2011,12,1193.0
Castilla y León,2012,1,1761.0
Castilla y León,2012,2,1649.0
Castilla y León,2012,3,1201.0
Castilla y León,2012,4,1163.0
Castilla y León,2012,5,1444.0
Castilla y León,2012,6,1173.0
Castilla y León,2012,7,1356.0
Castilla y León,2012,8,1348.0
Castilla y León,2012,9,1269.0
Castilla y León,2012,10,1254.0
Castilla y León,2012,11,1313.0
Castilla y León,2012,12,1086.0
Castilla y León,2013,1,1998.0
Castilla y León,2013,2,1991.0
Castilla y León,2013,3,1130.0
Castilla y León,2013,4,1001.0
Castilla y León,2013,5,1127.0
Castilla y León,2013,6,1195.0
Castilla y León,2013,7,1140.0
Castilla y León,2013,8,1014.0
Castilla y León,2013,9,977.0
Castilla y León,2013,10,1108.0
Castilla y León,2013,11,995.0
Castilla y León,2013,12,1037.0
Castilla y León,2014,1,1352.0
Castilla y León,2014,2,1357.0
Castilla y León,2014,3,1098.0
Castilla y León,2014,4,1067.0
Castilla y León,2014,5,1129.0
Castilla y León,2014,6,1052.0
Castilla y León,2014,7,1267.0
Castilla y León,2014,8,1258.0
Castilla y León,2014,9,1231.0
Castilla y León,2014,10,1197.0
Castilla y León,2014,11,1188.0
Castilla y León,2014,12,1126.0
Castilla y León,2015,1,1447.0
Castilla y León,2015,2,1397.0
Castilla y León,2015,3,1228.0
Castilla y León,2015,4,1094.0
Castilla y León,2015,5,1259.0
Castilla y León,2015,6,1272.0
Castilla y León,2015,7,1526.0
Castilla y León,2015,8,1210.0
Castilla y León,2015,9,1339.0
Castilla y León,2015,10,1115.0
Castilla y León,2015,11,1214.0
Castilla y León,2015,12,1125.0
Castilla y León,2016,1,1452.0
Castilla y León,2016,2,1403.0
Castilla y León,2016,3,1243.0
Castilla y León,2016,4,1427.0
Castilla y León,2016,5,1770.0
Castilla y León,2016,6,1346.0
Castilla y León,2016,7,1337.0
Castilla y León,2016,8,1418.0
Castilla y León,2016,9,1418.0
Castilla y León,2016,10,1170.0
Castilla y León,2016,11,1448.0
Castilla y León,2016,12,1280.0
Castilla y León,2017,1,1612.0
Castilla y León,2017,2,1542.0
Castilla y León,2017,3,1733.0
Castilla y León,2017,4,1220.0
Castilla y León,2017,5,1784.0
Castilla y León,2017,6,1682.0
Castilla y León,2017,7,1426.0
Castilla y León,2017,8,1627.0
Castilla y León,2017,9,1427.0
Castilla y León,2017,10,1488.0
Castilla y León,2017,11,1712.0
Castilla y León,2017,12,1327.0
Castilla y León,2018,1,1967.0
Castilla y León,2018,2,1611.0
Castilla y León,2018,3,1570.0
Castilla y León,2018,4,1544.0
Castilla y León,2018,5,1874.0
Castilla y León,2018,6,1707.0
Castilla y León,2018,7,1754.0
Castilla y León,2018,8,1725.0
Castilla y León,2018,9,1775.0
Castilla y León,2018,10,1854.0
Castilla y León,2018,11,1699.0
Castilla y León,2018,12,1440.0
Castilla y León,2019,1,1935.0
Castilla y León,2019,2,1897.0
Castilla y León,2019,3,1802.0
Castilla y León,2019,4,1524.0
Castilla y León,2019,5,2140.0
Castilla y León,2019,6,1695.0
Castilla y León,2019,7,1946.0
Castilla y León,2019,8,1526.0
Castilla y León,2019,9,1431.0
Castilla y León,2019,10,1865.0
Castilla y León,2019,11,1589.0
Castilla y León,2019,12,1365.0
Castilla y León,2020,1,1800.0
Castilla y León,2020,2,1939.0
Castilla y León,2020,3,1406.0
Castilla y León,2020,4,878.0
Castilla y León,2020,5,915.0
Castilla y León,2020,6,1237.0
Castilla y León,2020,7,1407.0
Castilla y León,2020,8,1437.0
Castilla y León,2020,9,1809.0
Castilla y León,2020,10,1915.0
Castilla y León,2020,11,1962.0
Castilla y León,2020,12,1732.0
Castilla y León,2021,1,1741.0
Castilla y León,2021,2,1933.0
Castilla y León,2021,3,2011.0
Castilla y León,2021,4,1723.0
Castilla y León,2021,5,2055.0
Castilla y León,2021,6,2177.0
Castilla y León,2021,7,2180.0
Castilla y León,2021,8,2192.0
Castilla y León,2021,9,2526.0
Castilla y León,2021,10,2183.0
Castilla y León,2021,11,2310.0
Castilla y León,2021,12,2008.0
Castilla y León,2022,1,2115.0
Castilla y León,2022,2,2393.0
Castilla y León,2022,3,2631.0
Castilla y León,2022,4,2057.0
Castilla y León,2022,5,2393.0
Castilla y León,2022,6,2462.0
Castilla y León,2022,7,2486.0
Castilla y León,2022,8,2504.0
Castilla y León,2022,9,2391.0
Castilla y León,2022,10,2272.0
Castilla y León,2022,11,2371.0
Castilla y León,2022,12,1913.0
Castilla y León,2023,1,2361.0
Castilla y León,2023,2,2322.0
Castilla y León,2023,3,2553.0
Castilla y León,2023,4,1954.0
Castilla y León,2023,5,2534.0
Castilla y León,2023,6,2436.0
Castilla y León,2023,7,2150.0
Castilla y León,2023,8,2456.0
Castilla y León,2023,9,2085.0
Castilla y León,2023,10,2099.0
Castilla y León,2023,11,2185.0
Castilla y León,2023,12,1813.0
Castilla y León,2024,1,2847.0
Castilla y León,2024,2,2343.0
Castilla y León,2024,3,1777.0
Castilla y León,2024,4,2339.0
Castilla y León,2024,5,2106.0
Castilla y León,2024,6,2300.0
Castilla y León,2024,7,2715.0
Castilla y León,2024,8,2413.0
Castilla y León,2024,9,2872.0
Castilla y León,2024,10,3472.0
Castilla y León,2024,11,2819.0
Castilla y León,2024,12,2667.0
Castilla y León,2025,1,2969.0
Castilla y León,2025,2,2829.0
Castilla y León,2025,3,2968.0
Castilla y León,2025,4,2876.0
Castilla y León,2025,5,3332.0
Castilla y León,2025,6,3110.0
Castilla y León,2025,7,3256.0
Castilla y León,2025,8,2686.0
Castilla y León,2025,9,3101.0
Castilla y León,2025,10,3288.0
Castilla y León,2025,11,3166.0
Castilla y León,2025,12,2950.0
Castilla y León,2026,1,2687.0
Castilla y León,2026,2,2921.0
Castilla y León,2026,3,3068.0
Castilla y León,2026,4,2605.0
Castilla y León,2026,5,3095.0
Cataluña,2007,1,14030.0
Cataluña,2007,2,11466.0
Cataluña,2007,3,10835.0
Cataluña,2007,4,9093.0
Cataluña,2007,5,11753.0
Cataluña,2007,6,9700.0
Cataluña,2007,7,9102.0
Cataluña,2007,8,8315.0
Cataluña,2007,9,7920.0
Cataluña,2007,10,7001.0
Cataluña,2007,11,6755.0
Cataluña,2007,12,5512.0
Cataluña,2008,1,8159.0
Cataluña,2008,2,6727.0
Cataluña,2008,3,5350.0
Cataluña,2008,4,6136.0
Cataluña,2008,5,5490.0
Cataluña,2008,6,4823.0
Cataluña,2008,7,5262.0
Cataluña,2008,8,4133.0
Cataluña,2008,9,4550.0
Cataluña,2008,10,4227.0
Cataluña,2008,11,3973.0
Cataluña,2008,12,3306.0
Cataluña,2009,1,4123.0
Cataluña,2009,2,3263.0
Cataluña,2009,3,3728.0
Cataluña,2009,4,2986.0
Cataluña,2009,5,3522.0
Cataluña,2009,6,3660.0
Cataluña,2009,7,4363.0
Cataluña,2009,8,3962.0
Cataluña,2009,9,4442.0
Cataluña,2009,10,3907.0
Cataluña,2009,11,3904.0
Cataluña,2009,12,3826.0
Cataluña,2010,1,4964.0
Cataluña,2010,2,5612.0
Cataluña,2010,3,4578.0
Cataluña,2010,4,4413.0
Cataluña,2010,5,4692.0
Cataluña,2010,6,4616.0
Cataluña,2010,7,5835.0
Cataluña,2010,8,5563.0
Cataluña,2010,9,4384.0
Cataluña,2010,10,3354.0
Cataluña,2010,11,3939.0
Cataluña,2010,12,3907.0
Cataluña,2011,1,5854.0
Cataluña,2011,2,6489.0
Cataluña,2011,3,4068.0
Cataluña,2011,4,3119.0
Cataluña,2011,5,4123.0
Cataluña,2011,6,3306.0
Cataluña,2011,7,3626.0
Cataluña,2011,8,3714.0
Cataluña,2011,9,3357.0
Cataluña,2011,10,3010.0
Cataluña,2011,11,3637.0
Cataluña,2011,12,2773.0
Cataluña,2012,1,4693.0
Cataluña,2012,2,4219.0
Cataluña,2012,3,3206.0
Cataluña,2012,4,2875.0
Cataluña,2012,5,3565.0
Cataluña,2012,6,3376.0
Cataluña,2012,7,3827.0
Cataluña,2012,8,3922.0
Cataluña,2012,9,3473.0
Cataluña,2012,10,3413.0
Cataluña,2012,11,3507.0
Cataluña,2012,12,2939.0
Cataluña,2013,1,5635.0
Cataluña,2013,2,4619.0
Cataluña,2013,3,2762.0
Cataluña,2013,4,3294.0
Cataluña,2013,5,4068.0
Cataluña,2013,6,3571.0
Cataluña,2013,7,4231.0
Cataluña,2013,8,4087.0
Cataluña,2013,9,3813.0
Cataluña,2013,10,3113.0
Cataluña,2013,11,3209.0
Cataluña,2013,12,3006.0
Cataluña,2014,1,4544.0
Cataluña,2014,2,3700.0
Cataluña,2014,3,3933.0
Cataluña,2014,4,3732.0
Cataluña,2014,5,4247.0
Cataluña,2014,6,3990.0
Cataluña,2014,7,4494.0
Cataluña,2014,8,3703.0
Cataluña,2014,9,3742.0
Cataluña,2014,10,4107.0
Cataluña,2014,11,3944.0
Cataluña,2014,12,3729.0
Cataluña,2015,1,5201.0
Cataluña,2015,2,4712.0
Cataluña,2015,3,4360.0
Cataluña,2015,4,4387.0
Cataluña,2015,5,4377.0
Cataluña,2015,6,4465.0
Cataluña,2015,7,5303.0
Cataluña,2015,8,4435.0
Cataluña,2015,9,4763.0
Cataluña,2015,10,4309.0
Cataluña,2015,11,4605.0
Cataluña,2015,12,4456.0
Cataluña,2016,1,5171.0
Cataluña,2016,2,5575.0
Cataluña,2016,3,5187.0
Cataluña,2016,4,5465.0
Cataluña,2016,5,5790.0
Cataluña,2016,6,6010.0
Cataluña,2016,7,6007.0
Cataluña,2016,8,6258.0
Cataluña,2016,9,6018.0
Cataluña,2016,10,5111.0
Cataluña,2016,11,5588.0
Cataluña,2016,12,5034.0
Cataluña,2017,1,6779.0
Cataluña,2017,2,6073.0
Cataluña,2017,3,6948.0
Cataluña,2017,4,5315.0
Cataluña,2017,5,7802.0
Cataluña,2017,6,7072.0
Cataluña,2017,7,7146.0
Cataluña,2017,8,7107.0
Cataluña,2017,9,6206.0
Cataluña,2017,10,5879.0
Cataluña,2017,11,6688.0
Cataluña,2017,12,4895.0
Cataluña,2018,1,7464.0
Cataluña,2018,2,6638.0
Cataluña,2018,3,6729.0
Cataluña,2018,4,6654.0
Cataluña,2018,5,6979.0
Cataluña,2018,6,6910.0
Cataluña,2018,7,7470.0
Cataluña,2018,8,6957.0
Cataluña,2018,9,6441.0
Cataluña,2018,10,7313.0
Cataluña,2018,11,6859.0
Cataluña,2018,12,5271.0
Cataluña,2019,1,8012.0
Cataluña,2019,2,7123.0
Cataluña,2019,3,6894.0
Cataluña,2019,4,6418.0
Cataluña,2019,5,7762.0
Cataluña,2019,6,6428.0
Cataluña,2019,7,7923.0
Cataluña,2019,8,6001.0
Cataluña,2019,9,6123.0
Cataluña,2019,10,7032.0
Cataluña,2019,11,5945.0
Cataluña,2019,12,5345.0
Cataluña,2020,1,7253.0
Cataluña,2020,2,6923.0
Cataluña,2020,3,6034.0
Cataluña,2020,4,4339.0
Cataluña,2020,5,4039.0
Cataluña,2020,6,4547.0
Cataluña,2020,7,5125.0
Cataluña,2020,8,4597.0
Cataluña,2020,9,5433.0
Cataluña,2020,10,5439.0
Cataluña,2020,11,6342.0
Cataluña,2020,12,5815.0
Cataluña,2021,1,6456.0
Cataluña,2021,2,6482.0
Cataluña,2021,3,8177.0
Cataluña,2021,4,6944.0
Cataluña,2021,5,7702.0
Cataluña,2021,6,7265.0
Cataluña,2021,7,7911.0
Cataluña,2021,8,7730.0
Cataluña,2021,9,8351.0
Cataluña,2021,10,7131.0
Cataluña,2021,11,7411.0
Cataluña,2021,12,7615.0
Cataluña,2022,1,7987.0
Cataluña,2022,2,7954.0
Cataluña,2022,3,9381.0
Cataluña,2022,4,7992.0
Cataluña,2022,5,9473.0
Cataluña,2022,6,8690.0
Cataluña,2022,7,9059.0
Cataluña,2022,8,8700.0
Cataluña,2022,9,9373.0
Cataluña,2022,10,8223.0
Cataluña,2022,11,8897.0
Cataluña,2022,12,6908.0
Cataluña,2023,1,8857.0
Cataluña,2023,2,7975.0
Cataluña,2023,3,8772.0
Cataluña,2023,4,6926.0
Cataluña,2023,5,9001.0
Cataluña,2023,6,8274.0
Cataluña,2023,7,7710.0
Cataluña,2023,8,7219.0
Cataluña,2023,9,6715.0
Cataluña,2023,10,7312.0
Cataluña,2023,11,7417.0
Cataluña,2023,12,5700.0
Cataluña,2024,1,9035.0
Cataluña,2024,2,8379.0
Cataluña,2024,3,6792.0
Cataluña,2024,4,8049.0
Cataluña,2024,5,6771.0
Cataluña,2024,6,7272.0
Cataluña,2024,7,9120.0
Cataluña,2024,8,7657.0
Cataluña,2024,9,8955.0
Cataluña,2024,10,10772.0
Cataluña,2024,11,8594.0
Cataluña,2024,12,7444.0
Cataluña,2025,1,9634.0
Cataluña,2025,2,9828.0
Cataluña,2025,3,10363.0
Cataluña,2025,4,8173.0
Cataluña,2025,5,9461.0
Cataluña,2025,6,9358.0
Cataluña,2025,7,10729.0
Cataluña,2025,8,7611.0
Cataluña,2025,9,9491.0
Cataluña,2025,10,11093.0
Cataluña,2025,11,8794.0
Cataluña,2025,12,8181.0
Cataluña,2026,1,9765.0
Cataluña,2026,2,10389.0
Cataluña,2026,3,10005.0
Cataluña,2026,4,8810.0
Cataluña,2026,5,8927.0
Ceuta,2007,1,160.0
Ceuta,2007,2,32.0
Ceuta,2007,3,47.0
Ceuta,2007,4,43.0
Ceuta,2007,5,40.0
Ceuta,2007,6,8.0
Ceuta,2007,7,0.0
Ceuta,2007,8,3.0
Ceuta,2007,9,44.0
Ceuta,2007,10,48.0
Ceuta,2007,11,22.0
Ceuta,2007,12,16.0
Ceuta,2008,1,48.0
Ceuta,2008,2,52.0
Ceuta,2008,3,39.0
Ceuta,2008,4,56.0
Ceuta,2008,5,31.0
Ceuta,2008,6,28.0
Ceuta,2008,7,10.0
Ceuta,2008,8,27.0
Ceuta,2008,9,3.0
Ceuta,2008,10,35.0
Ceuta,2008,11,33.0
Ceuta,2008,12,9.0
Ceuta,2009,1,52.0
Ceuta,2009,2,27.0
Ceuta,2009,3,65.0
Ceuta,2009,4,30.0
Ceuta,2009,5,34.0
Ceuta,2009,6,34.0
Ceuta,2009,7,11.0
Ceuta,2009,8,6.0
Ceuta,2009,9,11.0
Ceuta,2009,10,14.0
Ceuta,2009,11,18.0
Ceuta,2009,12,32.0
Ceuta,2010,1,44.0
Ceuta,2010,2,50.0
Ceuta,2010,3,72.0
Ceuta,2010,4,50.0
Ceuta,2010,5,53.0
Ceuta,2010,6,36.0
Ceuta,2010,7,33.0
Ceuta,2010,8,18.0
Ceuta,2010,9,38.0
Ceuta,2010,10,42.0
Ceuta,2010,11,35.0
Ceuta,2010,12,27.0
Ceuta,2011,1,41.0
Ceuta,2011,2,48.0
Ceuta,2011,3,33.0
Ceuta,2011,4,34.0
Ceuta,2011,5,23.0
Ceuta,2011,6,29.0
Ceuta,2011,7,15.0
Ceuta,2011,8,25.0
Ceuta,2011,9,22.0
Ceuta,2011,10,17.0
Ceuta,2011,11,21.0
Ceuta,2011,12,19.0
Ceuta,2012,1,23.0
Ceuta,2012,2,29.0
Ceuta,2012,3,40.0
Ceuta,2012,4,29.0
Ceuta,2012,5,34.0
Ceuta,2012,6,30.0
Ceuta,2012,7,9.0
Ceuta,2012,8,14.0
Ceuta,2012,9,14.0
Ceuta,2012,10,40.0
Ceuta,2012,11,13.0
Ceuta,2012,12,14.0
Ceuta,2013,1,41.0
Ceuta,2013,2,20.0
Ceuta,2013,3,20.0
Ceuta,2013,4,16.0
Ceuta,2013,5,13.0
Ceuta,2013,6,16.0
Ceuta,2013,7,12.0
Ceuta,2013,8,38.0
Ceuta,2013,9,8.0
Ceuta,2013,10,9.0
Ceuta,2013,11,26.0
Ceuta,2013,12,19.0
Ceuta,2014,1,39.0
Ceuta,2014,2,34.0
Ceuta,2014,3,39.0
Ceuta,2014,4,26.0
Ceuta,2014,5,35.0
Ceuta,2014,6,21.0
Ceuta,2014,7,16.0
Ceuta,2014,8,22.0
Ceuta,2014,9,25.0
Ceuta,2014,10,41.0
Ceuta,2014,11,18.0
Ceuta,2014,12,10.0
Ceuta,2015,1,60.0
Ceuta,2015,2,29.0
Ceuta,2015,3,30.0
Ceuta,2015,4,35.0
Ceuta,2015,5,41.0
Ceuta,2015,6,26.0
Ceuta,2015,7,4.0
Ceuta,2015,8,10.0
Ceuta,2015,9,26.0
Ceuta,2015,10,47.0
Ceuta,2015,11,26.0
Ceuta,2015,12,20.0
Ceuta,2016,1,47.0
Ceuta,2016,2,32.0
Ceuta,2016,3,20.0
Ceuta,2016,4,57.0
Ceuta,2016,5,42.0
Ceuta,2016,6,42.0
Ceuta,2016,7,40.0
Ceuta,2016,8,25.0
Ceuta,2016,9,8.0
Ceuta,2016,10,20.0
Ceuta,2016,11,19.0
Ceuta,2016,12,12.0
Ceuta,2017,1,38.0
Ceuta,2017,2,34.0
Ceuta,2017,3,40.0
Ceuta,2017,4,47.0
Ceuta,2017,5,45.0
Ceuta,2017,6,38.0
Ceuta,2017,7,38.0
Ceuta,2017,8,31.0
Ceuta,2017,9,28.0
Ceuta,2017,10,46.0
Ceuta,2017,11,24.0
Ceuta,2017,12,29.0
Ceuta,2018,1,36.0
Ceuta,2018,2,38.0
Ceuta,2018,3,30.0
Ceuta,2018,4,45.0
Ceuta,2018,5,72.0
Ceuta,2018,6,30.0
Ceuta,2018,7,38.0
Ceuta,2018,8,21.0
Ceuta,2018,9,20.0
Ceuta,2018,10,26.0
Ceuta,2018,11,40.0
Ceuta,2018,12,28.0
Ceuta,2019,1,238.0
Ceuta,2019,2,39.0
Ceuta,2019,3,235.0
Ceuta,2019,4,27.0
Ceuta,2019,5,56.0
Ceuta,2019,6,43.0
Ceuta,2019,7,5.0
Ceuta,2019,8,60.0
Ceuta,2019,9,38.0
Ceuta,2019,10,28.0
Ceuta,2019,11,28.0
Ceuta,2019,12,37.0
Ceuta,2020,1,49.0
Ceuta,2020,2,11.0
Ceuta,2020,3,33.0
Ceuta,2020,4,15.0
Ceuta,2020,5,28.0
Ceuta,2020,6,25.0
Ceuta,2020,7,21.0
Ceuta,2020,8,10.0
Ceuta,2020,9,58.0
Ceuta,2020,10,53.0
Ceuta,2020,11,11.0
Ceuta,2020,12,9.0
Ceuta,2021,1,7.0
Ceuta,2021,2,42.0
Ceuta,2021,3,23.0
Ceuta,2021,4,40.0
Ceuta,2021,5,37.0
Ceuta,2021,6,22.0
Ceuta,2021,7,3.0
Ceuta,2021,8,7.0
Ceuta,2021,9,2.0
Ceuta,2021,10,9.0
Ceuta,2021,11,100.0
Ceuta,2021,12,16.0
Ceuta,2022,1,48.0
Ceuta,2022,2,40.0
Ceuta,2022,3,43.0
Ceuta,2022,4,48.0
Ceuta,2022,5,51.0
Ceuta,2022,6,54.0
Ceuta,2022,7,26.0
Ceuta,2022,8,33.0
Ceuta,2022,9,32.0
Ceuta,2022,10,44.0
Ceuta,2022,11,33.0
Ceuta,2022,12,46.0
Ceuta,2023,1,41.0
Ceuta,2023,2,45.0
Ceuta,2023,3,24.0
Ceuta,2023,4,28.0
Ceuta,2023,5,52.0
Ceuta,2023,6,35.0
Ceuta,2023,7,23.0
Ceuta,2023,8,41.0
Ceuta,2023,9,41.0
Ceuta,2023,10,40.0
Ceuta,2023,11,53.0
Ceuta,2023,12,30.0
Ceuta,2024,1,45.0
Ceuta,2024,2,40.0
Ceuta,2024,3,48.0
Ceuta,2024,4,40.0
Ceuta,2024,5,57.0
Ceuta,2024,6,20.0
Ceuta,2024,7,42.0
Ceuta,2024,8,39.0
Ceuta,2024,9,49.0
Ceuta,2024,10,74.0
Ceuta,2024,11,66.0
Ceuta,2024,12,57.0
Ceuta,2025,1,57.0
Ceuta,2025,2,48.0
Ceuta,2025,3,60.0
Ceuta,2025,4,34.0
Ceuta,2025,5,63.0
Ceuta,2025,6,46.0
Ceuta,2025,7,58.0
Ceuta,2025,8,57.0
Ceuta,2025,9,57.0
Ceuta,2025,10,85.0
Ceuta,2025,11,75.0
Ceuta,2025,12,40.0
Ceuta,2026,1,63.0
Ceuta,2026,2,74.0
Ceuta,2026,3,59.0
Ceuta,2026,4,64.0
Ceuta,2026,5,56.0
Comunitat Valenciana,2007,1,11518.0
Comunitat Valenciana,2007,2,10768.0
Comunitat Valenciana,2007,3,10057.0
Comunitat Valenciana,2007,4,8225.0
Comunitat Valenciana,2007,5,11414.0
Comunitat Valenciana,2007,6,9995.0
Comunitat Valenciana,2007,7,9278.0
Comunitat Valenciana,2007,8,8277.0
Comunitat Valenciana,2007,9,9529.0
Comunitat Valenciana,2007,10,8297.0
Comunitat Valenciana,2007,11,7751.0
Comunitat Valenciana,2007,12,5608.0
Comunitat Valenciana,2008,1,8448.0
Comunitat Valenciana,2008,2,7689.0
Comunitat Valenciana,2008,3,5327.0
Comunitat Valenciana,2008,4,7556.0
Comunitat Valenciana,2008,5,6650.0
Comunitat Valenciana,2008,6,6068.0
Comunitat Valenciana,2008,7,6008.0
Comunitat Valenciana,2008,8,5109.0
Comunitat Valenciana,2008,9,6466.0
Comunitat Valenciana,2008,10,5625.0
Comunitat Valenciana,2008,11,4493.0
Comunitat Valenciana,2008,12,3714.0
Comunitat Valenciana,2009,1,4681.0
Comunitat Valenciana,2009,2,4792.0
Comunitat Valenciana,2009,3,4325.0
Comunitat Valenciana,2009,4,3393.0
Comunitat Valenciana,2009,5,4133.0
Comunitat Valenciana,2009,6,4717.0
Comunitat Valenciana,2009,7,4360.0
Comunitat Valenciana,2009,8,4582.0
Comunitat Valenciana,2009,9,5209.0
Comunitat Valenciana,2009,10,4673.0
Comunitat Valenciana,2009,11,4335.0
Comunitat Valenciana,2009,12,3987.0
Comunitat Valenciana,2010,1,4759.0
Comunitat Valenciana,2010,2,5144.0
Comunitat Valenciana,2010,3,4608.0
Comunitat Valenciana,2010,4,4287.0
Comunitat Valenciana,2010,5,4787.0
Comunitat Valenciana,2010,6,5016.0
Comunitat Valenciana,2010,7,5636.0
Comunitat Valenciana,2010,8,5594.0
Comunitat Valenciana,2010,9,4920.0
Comunitat Valenciana,2010,10,3783.0
Comunitat Valenciana,2010,11,4638.0
Comunitat Valenciana,2010,12,4048.0
Comunitat Valenciana,2011,1,5566.0
Comunitat Valenciana,2011,2,5361.0
Comunitat Valenciana,2011,3,4182.0
Comunitat Valenciana,2011,4,3302.0
Comunitat Valenciana,2011,5,4211.0
Comunitat Valenciana,2011,6,3631.0
Comunitat Valenciana,2011,7,3887.0
Comunitat Valenciana,2011,8,3735.0
Comunitat Valenciana,2011,9,3680.0
Comunitat Valenciana,2011,10,3157.0
Comunitat Valenciana,2011,11,3415.0
Comunitat Valenciana,2011,12,2831.0
Comunitat Valenciana,2012,1,4269.0
Comunitat Valenciana,2012,2,4042.0
Comunitat Valenciana,2012,3,3124.0
Comunitat Valenciana,2012,4,3176.0
Comunitat Valenciana,2012,5,4255.0
Comunitat Valenciana,2012,6,3782.0
Comunitat Valenciana,2012,7,3963.0
Comunitat Valenciana,2012,8,4378.0
Comunitat Valenciana,2012,9,4197.0
Comunitat Valenciana,2012,10,3765.0
Comunitat Valenciana,2012,11,3897.0
Comunitat Valenciana,2012,12,3404.0
Comunitat Valenciana,2013,1,5148.0
Comunitat Valenciana,2013,2,4311.0
Comunitat Valenciana,2013,3,2937.0
Comunitat Valenciana,2013,4,3373.0
Comunitat Valenciana,2013,5,4297.0
Comunitat Valenciana,2013,6,3789.0
Comunitat Valenciana,2013,7,4058.0
Comunitat Valenciana,2013,8,3600.0
Comunitat Valenciana,2013,9,4042.0
Comunitat Valenciana,2013,10,3379.0
Comunitat Valenciana,2013,11,3714.0
Comunitat Valenciana,2013,12,2898.0
Comunitat Valenciana,2014,1,4484.0
Comunitat Valenciana,2014,2,3869.0
Comunitat Valenciana,2014,3,3506.0
Comunitat Valenciana,2014,4,3479.0
Comunitat Valenciana,2014,5,4359.0
Comunitat Valenciana,2014,6,3678.0
Comunitat Valenciana,2014,7,4221.0
Comunitat Valenciana,2014,8,3265.0
Comunitat Valenciana,2014,9,4679.0
Comunitat Valenciana,2014,10,3607.0
Comunitat Valenciana,2014,11,3641.0
Comunitat Valenciana,2014,12,3723.0
Comunitat Valenciana,2015,1,4567.0
Comunitat Valenciana,2015,2,4088.0
Comunitat Valenciana,2015,3,3794.0
Comunitat Valenciana,2015,4,3700.0
Comunitat Valenciana,2015,5,4490.0
Comunitat Valenciana,2015,6,4639.0
Comunitat Valenciana,2015,7,4939.0
Comunitat Valenciana,2015,8,4286.0
Comunitat Valenciana,2015,9,4764.0
Comunitat Valenciana,2015,10,3906.0
Comunitat Valenciana,2015,11,4370.0
Comunitat Valenciana,2015,12,3911.0
Comunitat Valenciana,2016,1,4486.0
Comunitat Valenciana,2016,2,5173.0
Comunitat Valenciana,2016,3,4231.0
Comunitat Valenciana,2016,4,5508.0
Comunitat Valenciana,2016,5,5192.0
Comunitat Valenciana,2016,6,5176.0
Comunitat Valenciana,2016,7,4763.0
Comunitat Valenciana,2016,8,4808.0
Comunitat Valenciana,2016,9,5206.0
Comunitat Valenciana,2016,10,4254.0
Comunitat Valenciana,2016,11,5243.0
Comunitat Valenciana,2016,12,3968.0
Comunitat Valenciana,2017,1,5275.0
Comunitat Valenciana,2017,2,5401.0
Comunitat Valenciana,2017,3,5808.0
Comunitat Valenciana,2017,4,4555.0
Comunitat Valenciana,2017,5,6912.0
Comunitat Valenciana,2017,6,6231.0
Comunitat Valenciana,2017,7,5770.0
Comunitat Valenciana,2017,8,6208.0
Comunitat Valenciana,2017,9,5830.0
